epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727343791523,2024-09-26T12.43.11.523,52.277,-0.047,0.135,0.940
1727343791543,2024-09-26T12.43.11.543,52.297,-0.026,0.137,1.006
1727343791563,2024-09-26T12.43.11.563,52.317,-0.139,0.158,1.039
1727343791583,2024-09-26T12.43.11.583,52.337,-0.141,0.164,0.966
1727343791603,2024-09-26T12.43.11.603,52.357,-0.090,0.143,0.915
1727343791623,2024-09-26T12.43.11.623,52.377,-0.049,0.115,0.927
1727343791643,2024-09-26T12.43.11.643,52.397,-0.095,0.115,0.976
1727343791663,2024-09-26T12.43.11.663,52.417,-0.101,0.125,1.010
1727343791683,2024-09-26T12.43.11.683,52.437,-0.062,0.148,0.966
1727343791703,2024-09-26T12.43.11.703,52.457,-0.053,0.135,0.924
1727343791723,2024-09-26T12.43.11.723,52.477,-0.099,0.129,0.920
1727343791743,2024-09-26T12.43.11.743,52.497,-0.111,0.137,0.950
1727343791763,2024-09-26T12.43.11.763,52.517,-0.078,0.134,0.990
1727343791783,2024-09-26T12.43.11.783,52.537,-0.056,0.135,0.960
1727343791803,2024-09-26T12.43.11.803,52.557,-0.106,0.128,0.914
1727343791823,2024-09-26T12.43.11.823,52.577,-0.108,0.125,0.927
1727343791843,2024-09-26T12.43.11.843,52.597,-0.065,0.126,0.965
1727343791863,2024-09-26T12.43.11.863,52.617,-0.052,0.128,0.976
1727343791883,2024-09-26T12.43.11.883,52.637,-0.107,0.136,0.964
1727343791903,2024-09-26T12.43.11.903,52.657,-0.059,0.128,0.945
1727343791923,2024-09-26T12.43.11.923,52.677,-0.087,0.133,0.946
1727343791943,2024-09-26T12.43.11.943,52.697,-0.066,0.137,0.939
1727343791963,2024-09-26T12.43.11.963,52.717,-0.037,0.113,0.964
1727343791983,2024-09-26T12.43.11.983,52.737,-0.065,0.120,0.977
1727343792003,2024-09-26T12.43.12.003,52.757,-0.045,0.128,0.968
1727343792023,2024-09-26T12.43.12.023,52.777,-0.042,0.117,0.959
1727343792043,2024-09-26T12.43.12.043,52.797,-0.016,0.121,0.974
1727343792063,2024-09-26T12.43.12.063,52.817,-0.079,0.132,1.000
1727343792083,2024-09-26T12.43.12.083,52.837,-0.105,0.140,0.987
1727343792103,2024-09-26T12.43.12.103,52.857,-0.016,0.120,0.918
1727343792123,2024-09-26T12.43.12.123,52.877,0.015,0.059,0.900
1727343792143,2024-09-26T12.43.12.143,52.897,-0.138,0.047,0.951
1727343792163,2024-09-26T12.43.12.163,52.917,-0.295,0.064,0.933
1727343792183,2024-09-26T12.43.12.183,52.937,-0.312,0.064,0.875
1727343792203,2024-09-26T12.43.12.203,52.957,-0.212,0.011,0.875
1727343792223,2024-09-26T12.43.12.223,52.977,-0.105,-0.000,1.078
1727343792243,2024-09-26T12.43.12.243,52.997,-0.114,0.029,1.072
1727343792263,2024-09-26T12.43.12.263,53.017,-0.150,0.057,0.893
1727343792283,2024-09-26T12.43.12.283,53.037,-0.205,0.077,0.908
1727343792303,2024-09-26T12.43.12.303,53.057,-0.290,0.140,1.193
1727343792323,2024-09-26T12.43.12.323,53.077,-0.068,0.106,1.256
1727343792343,2024-09-26T12.43.12.343,53.097,0.235,0.141,1.084
1727343792363,2024-09-26T12.43.12.363,53.117,-0.109,0.213,0.935
1727343792383,2024-09-26T12.43.12.383,53.137,-0.381,0.226,0.782
1727343792403,2024-09-26T12.43.12.403,53.157,-0.255,0.195,0.901
1727343792423,2024-09-26T12.43.12.423,53.177,0.012,0.162,1.077
1727343792443,2024-09-26T12.43.12.443,53.197,0.018,0.142,0.995
1727343792463,2024-09-26T12.43.12.463,53.217,-0.291,0.236,0.799
1727343792483,2024-09-26T12.43.12.483,53.237,-0.417,0.197,0.733
1727343792503,2024-09-26T12.43.12.503,53.257,-0.230,0.048,0.817
1727343792523,2024-09-26T12.43.12.523,53.277,-0.082,0.036,0.954
1727343792543,2024-09-26T12.43.12.543,53.297,-0.096,0.010,0.942
1727343792563,2024-09-26T12.43.12.563,53.317,-0.177,-0.047,0.865
1727343792583,2024-09-26T12.43.12.583,53.337,-0.284,-0.042,0.871
1727343792603,2024-09-26T12.43.12.603,53.357,-0.225,-0.043,0.883
1727343792623,2024-09-26T12.43.12.623,53.377,-0.290,-0.055,0.824
1727343792643,2024-09-26T12.43.12.643,53.397,-0.365,-0.143,0.747
1727343792663,2024-09-26T12.43.12.663,53.417,-0.424,-0.178,0.757
1727343792683,2024-09-26T12.43.12.683,53.437,-0.297,-0.161,0.825
1727343792703,2024-09-26T12.43.12.703,53.457,-0.257,-0.190,0.868
1727343792723,2024-09-26T12.43.12.723,53.477,-0.431,-0.180,0.878
1727343792743,2024-09-26T12.43.12.743,53.497,-0.391,-0.210,0.849
1727343792763,2024-09-26T12.43.12.763,53.517,-0.127,-0.300,0.844
1727343792783,2024-09-26T12.43.12.783,53.537,0.107,-0.364,0.913
1727343792803,2024-09-26T12.43.12.803,53.557,0.112,-0.391,0.901
1727343792823,2024-09-26T12.43.12.823,53.577,0.084,-0.342,0.840
1727343792843,2024-09-26T12.43.12.843,53.597,0.244,-0.287,0.805
1727343792863,2024-09-26T12.43.12.863,53.617,0.668,-0.292,0.887
1727343792883,2024-09-26T12.43.12.883,53.637,1.074,-0.450,1.028
1727343792903,2024-09-26T12.43.12.903,53.657,0.854,-0.459,1.048
1727343792923,2024-09-26T12.43.12.923,53.677,0.422,-0.424,0.925
1727343792943,2024-09-26T12.43.12.943,53.697,0.223,-0.288,0.929
1727343792963,2024-09-26T12.43.12.963,53.717,0.188,-0.139,1.084
1727343792983,2024-09-26T12.43.12.983,53.737,0.434,-0.259,0.974
1727343793003,2024-09-26T12.43.13.003,53.757,0.328,-0.214,0.994
1727343793023,2024-09-26T12.43.13.023,53.777,-0.094,-0.113,0.937
1727343793043,2024-09-26T12.43.13.043,53.797,-0.043,-0.104,0.838
1727343793063,2024-09-26T12.43.13.063,53.817,0.169,-0.131,1.032
1727343793083,2024-09-26T12.43.13.083,53.837,0.190,-0.171,1.142
1727343793103,2024-09-26T12.43.13.103,53.857,0.177,-0.140,0.931
1727343793123,2024-09-26T12.43.13.123,53.877,0.141,-0.076,0.831
1727343793143,2024-09-26T12.43.13.143,53.897,0.052,-0.049,0.957
1727343793163,2024-09-26T12.43.13.163,53.917,-0.077,-0.059,1.122
1727343793183,2024-09-26T12.43.13.183,53.937,0.067,-0.036,1.059
1727343793203,2024-09-26T12.43.13.203,53.957,0.225,0.005,0.915
1727343793223,2024-09-26T12.43.13.223,53.977,0.142,0.003,0.759
1727343793243,2024-09-26T12.43.13.243,53.997,-0.045,-0.010,1.001
1727343793263,2024-09-26T12.43.13.263,54.017,-0.063,0.087,1.236
1727343793283,2024-09-26T12.43.13.283,54.037,0.171,0.132,1.011
1727343793303,2024-09-26T12.43.13.303,54.057,0.093,0.143,0.754
1727343793323,2024-09-26T12.43.13.323,54.077,-0.203,0.075,0.667
1727343793343,2024-09-26T12.43.13.343,54.097,-0.323,0.124,0.988
1727343793363,2024-09-26T12.43.13.363,54.117,0.073,0.142,1.108
1727343793383,2024-09-26T12.43.13.383,54.137,0.115,0.144,0.941
1727343793403,2024-09-26T12.43.13.403,54.157,-0.173,0.095,0.815
1727343793423,2024-09-26T12.43.13.423,54.177,-0.086,0.141,0.871
1727343793443,2024-09-26T12.43.13.443,54.197,0.049,0.168,0.961
1727343793463,2024-09-26T12.43.13.463,54.217,-0.154,0.172,1.018
1727343793483,2024-09-26T12.43.13.483,54.237,-0.093,0.177,0.953
1727343793503,2024-09-26T12.43.13.503,54.257,-0.100,0.163,0.898
1727343793523,2024-09-26T12.43.13.523,54.277,-0.184,0.193,0.857
1727343793543,2024-09-26T12.43.13.543,54.297,0.046,0.109,0.948
1727343793563,2024-09-26T12.43.13.563,54.317,0.036,0.096,1.008
1727343793583,2024-09-26T12.43.13.583,54.337,0.017,0.125,1.013
1727343793603,2024-09-26T12.43.13.603,54.357,-0.027,0.102,1.000
1727343793623,2024-09-26T12.43.13.623,54.377,-0.123,0.115,0.961
1727343793643,2024-09-26T12.43.13.643,54.397,0.041,0.121,0.983
1727343793663,2024-09-26T12.43.13.663,54.417,-0.085,0.115,0.969
1727343793683,2024-09-26T12.43.13.683,54.437,-0.157,0.163,0.944
1727343793703,2024-09-26T12.43.13.703,54.457,-0.000,0.140,0.958
1727343793723,2024-09-26T12.43.13.723,54.477,0.080,0.100,1.020
1727343793743,2024-09-26T12.43.13.743,54.497,-0.020,0.131,0.997
1727343793763,2024-09-26T12.43.13.763,54.517,-0.135,0.148,0.958
1727343793783,2024-09-26T12.43.13.783,54.537,-0.140,0.150,0.935
1727343793803,2024-09-26T12.43.13.803,54.557,-0.008,0.121,0.934
1727343793823,2024-09-26T12.43.13.823,54.577,0.068,0.088,0.987
1727343793843,2024-09-26T12.43.13.843,54.597,-0.028,0.133,1.000
1727343793863,2024-09-26T12.43.13.863,54.617,-0.146,0.153,0.935
1727343793883,2024-09-26T12.43.13.883,54.637,-0.102,0.114,0.888
1727343793903,2024-09-26T12.43.13.903,54.657,0.035,0.086,0.935
1727343793923,2024-09-26T12.43.13.923,54.677,-0.094,0.150,0.984
1727343793943,2024-09-26T12.43.13.943,54.697,-0.178,0.163,0.994
1727343793963,2024-09-26T12.43.13.963,54.717,-0.083,0.139,0.924
1727343793983,2024-09-26T12.43.13.983,54.737,-0.033,0.111,0.900
1727343794003,2024-09-26T12.43.14.003,54.757,-0.036,0.108,0.962
1727343794023,2024-09-26T12.43.14.023,54.777,-0.131,0.128,1.023
1727343794043,2024-09-26T12.43.14.043,54.797,-0.128,0.111,1.005
1727343794063,2024-09-26T12.43.14.063,54.817,-0.077,0.101,0.920
1727343794083,2024-09-26T12.43.14.083,54.837,-0.056,0.097,0.915
1727343794103,2024-09-26T12.43.14.103,54.857,-0.044,0.104,0.961
1727343794123,2024-09-26T12.43.14.123,54.877,-0.135,0.135,1.005
1727343794143,2024-09-26T12.43.14.143,54.897,-0.103,0.154,0.961
1727343794163,2024-09-26T12.43.14.163,54.917,-0.076,0.135,0.908
1727343794183,2024-09-26T12.43.14.183,54.937,-0.063,0.126,0.901
1727343794203,2024-09-26T12.43.14.203,54.957,-0.117,0.144,0.941
1727343794223,2024-09-26T12.43.14.223,54.977,-0.092,0.154,0.991
1727343794243,2024-09-26T12.43.14.243,54.997,-0.059,0.144,0.986
1727343794263,2024-09-26T12.43.14.263,55.017,-0.105,0.138,0.931
1727343794283,2024-09-26T12.43.14.283,55.037,-0.122,0.163,0.928
1727343794303,2024-09-26T12.43.14.303,55.057,-0.090,0.147,0.969
1727343794323,2024-09-26T12.43.14.323,55.077,-0.110,0.144,1.044
1727343794343,2024-09-26T12.43.14.343,55.097,-0.071,0.179,1.096
1727343794363,2024-09-26T12.43.14.363,55.117,-0.061,0.209,1.063
1727343794383,2024-09-26T12.43.14.383,55.137,-0.126,0.218,0.954
1727343794403,2024-09-26T12.43.14.403,55.157,-0.245,0.251,0.899
1727343794423,2024-09-26T12.43.14.423,55.177,-0.302,0.240,0.966
1727343794443,2024-09-26T12.43.14.443,55.197,-0.051,0.185,0.981
1727343794463,2024-09-26T12.43.14.463,55.217,-0.063,0.219,0.899
1727343794483,2024-09-26T12.43.14.483,55.237,-0.169,0.180,0.829
1727343794503,2024-09-26T12.43.14.503,55.257,-0.355,0.139,0.728
1727343794523,2024-09-26T12.43.14.523,55.277,-0.310,0.048,0.770
1727343794543,2024-09-26T12.43.14.543,55.297,-0.148,-0.075,0.835
1727343794563,2024-09-26T12.43.14.563,55.317,-0.098,-0.140,0.854
1727343794583,2024-09-26T12.43.14.583,55.337,-0.193,-0.191,0.788
1727343794603,2024-09-26T12.43.14.603,55.357,-0.361,-0.272,0.708
1727343794623,2024-09-26T12.43.14.623,55.377,-0.419,-0.317,0.747
1727343794643,2024-09-26T12.43.14.643,55.397,-0.259,-0.272,0.826
1727343794663,2024-09-26T12.43.14.663,55.417,0.002,-0.274,0.855
1727343794683,2024-09-26T12.43.14.683,55.437,0.088,-0.300,0.806
1727343794703,2024-09-26T12.43.14.703,55.457,0.095,-0.372,0.807
1727343794723,2024-09-26T12.43.14.723,55.477,0.149,-0.448,0.849
1727343794743,2024-09-26T12.43.14.743,55.497,0.276,-0.487,0.899
1727343794763,2024-09-26T12.43.14.763,55.517,0.442,-0.433,0.971
1727343794783,2024-09-26T12.43.14.783,55.537,0.522,-0.367,1.064
1727343794803,2024-09-26T12.43.14.803,55.557,0.536,-0.386,1.061
1727343794823,2024-09-26T12.43.14.823,55.577,0.497,-0.453,0.961
1727343794843,2024-09-26T12.43.14.843,55.597,0.425,-0.402,0.892
1727343794863,2024-09-26T12.43.14.863,55.617,0.441,-0.238,0.904
1727343794883,2024-09-26T12.43.14.883,55.637,0.450,-0.301,0.958
1727343794903,2024-09-26T12.43.14.903,55.657,0.548,-0.279,1.032
1727343794923,2024-09-26T12.43.14.923,55.677,0.551,-0.174,1.157
1727343794943,2024-09-26T12.43.14.943,55.697,0.483,-0.228,1.089
1727343794963,2024-09-26T12.43.14.963,55.717,0.462,-0.276,0.763
1727343794983,2024-09-26T12.43.14.983,55.737,0.360,-0.135,0.718
1727343795003,2024-09-26T12.43.15.003,55.757,0.194,-0.069,0.857
1727343795023,2024-09-26T12.43.15.023,55.777,0.176,-0.053,1.141
1727343795043,2024-09-26T12.43.15.043,55.797,0.318,-0.031,1.024
1727343795063,2024-09-26T12.43.15.063,55.817,0.362,0.092,0.720
1727343795083,2024-09-26T12.43.15.083,55.837,0.001,0.173,0.656
1727343795103,2024-09-26T12.43.15.103,55.857,0.014,0.112,0.919
1727343795123,2024-09-26T12.43.15.123,55.877,0.296,0.137,1.033
1727343795143,2024-09-26T12.43.15.143,55.897,0.403,0.090,0.883
1727343795163,2024-09-26T12.43.15.163,55.917,0.191,0.084,0.804
1727343795183,2024-09-26T12.43.15.183,55.937,0.126,0.038,0.845
1727343795203,2024-09-26T12.43.15.203,55.957,0.112,0.037,1.064
1727343795223,2024-09-26T12.43.15.223,55.977,0.245,-0.005,1.242
1727343795243,2024-09-26T12.43.15.243,55.997,0.362,0.031,1.064
1727343795263,2024-09-26T12.43.15.263,56.017,0.050,0.068,0.922
1727343795283,2024-09-26T12.43.15.283,56.037,0.011,0.012,0.988
1727343795303,2024-09-26T12.43.15.303,56.057,0.255,0.069,1.149
1727343795323,2024-09-26T12.43.15.323,56.077,0.181,0.154,1.069
1727343795343,2024-09-26T12.43.15.343,56.097,-0.025,0.163,0.888
1727343795363,2024-09-26T12.43.15.363,56.117,-0.031,0.159,0.907
1727343795383,2024-09-26T12.43.15.383,56.137,0.051,0.141,0.962
1727343795403,2024-09-26T12.43.15.403,56.157,0.166,0.154,0.971
1727343795423,2024-09-26T12.43.15.423,56.177,0.110,0.167,0.894
1727343795443,2024-09-26T12.43.15.443,56.197,0.043,0.130,0.827
1727343795463,2024-09-26T12.43.15.463,56.217,0.094,0.136,0.891
1727343795483,2024-09-26T12.43.15.483,56.237,0.133,0.145,0.956
1727343795503,2024-09-26T12.43.15.503,56.257,0.249,0.105,0.942
1727343795523,2024-09-26T12.43.15.523,56.277,0.083,0.125,0.890
1727343795543,2024-09-26T12.43.15.543,56.297,0.081,0.125,0.879
1727343795563,2024-09-26T12.43.15.563,56.317,0.135,0.105,0.934
1727343795583,2024-09-26T12.43.15.583,56.337,0.200,0.118,0.972
1727343795603,2024-09-26T12.43.15.603,56.357,0.231,0.129,0.930
1727343795623,2024-09-26T12.43.15.623,56.377,0.140,0.138,0.871
1727343795643,2024-09-26T12.43.15.643,56.397,0.110,0.143,0.857
1727343795663,2024-09-26T12.43.15.663,56.417,0.135,0.161,0.912
1727343795683,2024-09-26T12.43.15.683,56.437,0.184,0.164,0.962
1727343795703,2024-09-26T12.43.15.703,56.457,0.146,0.149,0.916
1727343795723,2024-09-26T12.43.15.723,56.477,0.099,0.147,0.876
1727343795743,2024-09-26T12.43.15.743,56.497,0.108,0.151,0.909
1727343795763,2024-09-26T12.43.15.763,56.517,0.174,0.151,0.979
1727343795783,2024-09-26T12.43.15.783,56.537,0.161,0.141,1.003
1727343795803,2024-09-26T12.43.15.803,56.557,0.133,0.117,0.948
1727343795823,2024-09-26T12.43.15.823,56.577,0.095,0.110,0.921
1727343795843,2024-09-26T12.43.15.843,56.597,0.072,0.156,0.946
1727343795863,2024-09-26T12.43.15.863,56.617,0.147,0.171,0.981
1727343795883,2024-09-26T12.43.15.883,56.637,0.096,0.153,0.983
1727343795903,2024-09-26T12.43.15.903,56.657,-0.010,0.167,0.959
1727343795923,2024-09-26T12.43.15.923,56.677,-0.007,0.208,0.960
1727343795943,2024-09-26T12.43.15.943,56.697,-0.005,0.193,1.006
1727343795963,2024-09-26T12.43.15.963,56.717,0.000,0.152,1.034
1727343795983,2024-09-26T12.43.15.983,56.737,0.012,0.143,0.995
1727343796003,2024-09-26T12.43.16.003,56.757,-0.005,0.215,0.990
1727343796023,2024-09-26T12.43.16.023,56.777,-0.062,0.240,1.004
1727343796043,2024-09-26T12.43.16.043,56.797,0.007,0.141,1.076
1727343796063,2024-09-26T12.43.16.063,56.817,0.036,0.061,1.068
1727343796083,2024-09-26T12.43.16.083,56.837,-0.085,0.094,1.002
1727343796103,2024-09-26T12.43.16.103,56.857,-0.083,0.097,0.964
1727343796123,2024-09-26T12.43.16.123,56.877,-0.095,0.072,0.930
1727343796143,2024-09-26T12.43.16.143,56.897,-0.138,0.052,0.908
1727343796163,2024-09-26T12.43.16.163,56.917,-0.126,0.050,0.902
1727343796183,2024-09-26T12.43.16.183,56.937,-0.064,0.057,0.968
1727343796203,2024-09-26T12.43.16.203,56.957,-0.055,0.053,0.989
1727343796223,2024-09-26T12.43.16.223,56.977,-0.252,0.123,0.917
1727343796243,2024-09-26T12.43.16.243,56.997,-0.296,0.126,0.886
1727343796263,2024-09-26T12.43.16.263,57.017,-0.180,0.080,0.922
1727343796283,2024-09-26T12.43.16.283,57.037,-0.160,0.077,0.911
1727343796303,2024-09-26T12.43.16.303,57.057,-0.194,0.076,0.911
1727343796323,2024-09-26T12.43.16.323,57.077,-0.204,0.046,0.842
1727343796343,2024-09-26T12.43.16.343,57.097,-0.229,-0.008,0.764
1727343796363,2024-09-26T12.43.16.363,57.117,-0.242,-0.120,0.746
1727343796383,2024-09-26T12.43.16.383,57.137,-0.266,-0.190,0.751
1727343796403,2024-09-26T12.43.16.403,57.157,-0.307,-0.206,0.791
1727343796423,2024-09-26T12.43.16.423,57.177,-0.297,-0.217,0.823
1727343796443,2024-09-26T12.43.16.443,57.197,-0.157,-0.255,0.825
1727343796463,2024-09-26T12.43.16.463,57.217,0.007,-0.293,0.787
1727343796483,2024-09-26T12.43.16.483,57.237,0.161,-0.342,0.782
1727343796503,2024-09-26T12.43.16.503,57.257,0.312,-0.377,0.829
1727343796523,2024-09-26T12.43.16.523,57.277,0.385,-0.435,0.906
1727343796543,2024-09-26T12.43.16.543,57.297,0.394,-0.461,0.980
1727343796563,2024-09-26T12.43.16.563,57.317,0.442,-0.428,0.989
1727343796583,2024-09-26T12.43.16.583,57.337,0.466,-0.245,1.005
1727343796603,2024-09-26T12.43.16.603,57.357,0.351,-0.194,0.981
1727343796623,2024-09-26T12.43.16.623,57.377,0.227,-0.209,0.995
1727343796643,2024-09-26T12.43.16.643,57.397,0.230,-0.188,0.988
1727343796663,2024-09-26T12.43.16.663,57.417,0.277,-0.195,1.111
1727343796683,2024-09-26T12.43.16.683,57.437,0.421,-0.202,1.207
1727343796703,2024-09-26T12.43.16.703,57.457,0.394,-0.159,1.187
1727343796723,2024-09-26T12.43.16.723,57.477,0.032,-0.188,1.195
1727343796743,2024-09-26T12.43.16.743,57.497,0.099,-0.196,1.067
1727343796763,2024-09-26T12.43.16.763,57.517,0.303,-0.084,0.878
1727343796783,2024-09-26T12.43.16.783,57.537,0.140,-0.079,0.851
1727343796803,2024-09-26T12.43.16.803,57.557,0.040,-0.106,0.966
1727343796823,2024-09-26T12.43.16.823,57.577,-0.072,-0.052,1.223
1727343796843,2024-09-26T12.43.16.843,57.597,0.026,-0.038,1.106
1727343796863,2024-09-26T12.43.16.863,57.617,0.047,0.010,0.923
1727343796883,2024-09-26T12.43.16.883,57.637,-0.068,0.041,0.922
1727343796903,2024-09-26T12.43.16.903,57.657,-0.172,0.123,1.149
1727343796923,2024-09-26T12.43.16.923,57.677,-0.033,0.092,1.027
1727343796943,2024-09-26T12.43.16.943,57.697,0.093,0.082,0.790
1727343796963,2024-09-26T12.43.16.963,57.717,-0.104,0.085,0.687
1727343796983,2024-09-26T12.43.16.983,57.737,-0.291,0.136,0.876
1727343797003,2024-09-26T12.43.17.003,57.757,-0.175,0.178,1.016
1727343797023,2024-09-26T12.43.17.023,57.777,0.152,0.172,0.912
1727343797043,2024-09-26T12.43.17.043,57.797,-0.131,0.210,0.748
1727343797063,2024-09-26T12.43.17.063,57.817,-0.332,0.200,0.714
1727343797083,2024-09-26T12.43.17.083,57.837,-0.038,0.172,0.947
1727343797103,2024-09-26T12.43.17.103,57.857,0.110,0.222,1.043
1727343797123,2024-09-26T12.43.17.123,57.877,0.088,0.215,0.921
1727343797143,2024-09-26T12.43.17.143,57.897,-0.068,0.198,0.847
1727343797163,2024-09-26T12.43.17.163,57.917,-0.195,0.205,0.880
1727343797183,2024-09-26T12.43.17.183,57.937,-0.021,0.214,0.998
1727343797203,2024-09-26T12.43.17.203,57.957,0.016,0.219,1.006
1727343797223,2024-09-26T12.43.17.223,57.977,-0.082,0.198,0.911
1727343797243,2024-09-26T12.43.17.243,57.997,-0.146,0.204,0.890
1727343797263,2024-09-26T12.43.17.263,58.017,-0.147,0.217,0.969
1727343797283,2024-09-26T12.43.17.283,58.037,-0.054,0.216,1.039
1727343797303,2024-09-26T12.43.17.303,58.057,-0.009,0.200,0.985
1727343797323,2024-09-26T12.43.17.323,58.077,-0.044,0.191,0.952
1727343797343,2024-09-26T12.43.17.343,58.097,-0.191,0.208,0.910
1727343797363,2024-09-26T12.43.17.363,58.117,-0.135,0.202,0.981
1727343797383,2024-09-26T12.43.17.383,58.137,-0.049,0.182,0.998
1727343797403,2024-09-26T12.43.17.403,58.157,0.016,0.166,0.968
1727343797423,2024-09-26T12.43.17.423,58.177,-0.124,0.180,0.942
1727343797443,2024-09-26T12.43.17.443,58.197,-0.043,0.165,0.919
1727343797463,2024-09-26T12.43.17.463,58.217,-0.065,0.181,0.921
1727343797483,2024-09-26T12.43.17.483,58.237,-0.155,0.191,0.914
1727343797503,2024-09-26T12.43.17.503,58.257,-0.079,0.164,0.913
1727343797523,2024-09-26T12.43.17.523,58.277,-0.074,0.163,0.937
1727343797543,2024-09-26T12.43.17.543,58.297,-0.078,0.162,0.939
1727343797563,2024-09-26T12.43.17.563,58.317,0.013,0.153,0.952
1727343797583,2024-09-26T12.43.17.583,58.337,-0.140,0.164,0.934
1727343797603,2024-09-26T12.43.17.603,58.357,-0.092,0.166,0.940
1727343797623,2024-09-26T12.43.17.623,58.377,-0.068,0.161,0.948
1727343797643,2024-09-26T12.43.17.643,58.397,-0.045,0.154,0.960
1727343797663,2024-09-26T12.43.17.663,58.417,-0.021,0.154,0.960
1727343797683,2024-09-26T12.43.17.683,58.437,-0.134,0.161,0.951
1727343797703,2024-09-26T12.43.17.703,58.457,-0.147,0.157,0.944
1727343797723,2024-09-26T12.43.17.723,58.477,-0.085,0.136,0.950
1727343797743,2024-09-26T12.43.17.743,58.497,-0.042,0.148,0.973
1727343797763,2024-09-26T12.43.17.763,58.517,-0.067,0.144,0.982
1727343797783,2024-09-26T12.43.17.783,58.537,-0.111,0.143,0.973
1727343797803,2024-09-26T12.43.17.803,58.557,-0.163,0.161,0.958
1727343797823,2024-09-26T12.43.17.823,58.577,-0.116,0.160,0.954
1727343797843,2024-09-26T12.43.17.843,58.597,-0.111,0.145,0.948
1727343797863,2024-09-26T12.43.17.863,58.617,-0.113,0.147,0.960
1727343797883,2024-09-26T12.43.17.883,58.637,-0.100,0.160,0.942
1727343797903,2024-09-26T12.43.17.903,58.657,-0.106,0.169,0.920
1727343797923,2024-09-26T12.43.17.923,58.677,-0.132,0.126,0.891
1727343797943,2024-09-26T12.43.17.943,58.697,-0.157,0.093,0.871
1727343797963,2024-09-26T12.43.17.963,58.717,-0.078,0.088,0.967
1727343797983,2024-09-26T12.43.17.983,58.737,-0.135,0.096,1.021
1727343798003,2024-09-26T12.43.18.003,58.757,-0.178,0.099,0.983
1727343798023,2024-09-26T12.43.18.023,58.777,-0.242,0.099,0.899
1727343798043,2024-09-26T12.43.18.043,58.797,-0.288,0.109,0.881
1727343798063,2024-09-26T12.43.18.063,58.817,-0.225,0.118,0.970
1727343798083,2024-09-26T12.43.18.083,58.837,-0.216,0.140,0.971
1727343798103,2024-09-26T12.43.18.103,58.857,-0.290,0.179,0.889
1727343798123,2024-09-26T12.43.18.123,58.877,-0.284,0.159,0.851
1727343798143,2024-09-26T12.43.18.143,58.897,-0.152,0.071,0.956
1727343798163,2024-09-26T12.43.18.163,58.917,-0.060,-0.005,1.069
1727343798183,2024-09-26T12.43.18.183,58.937,-0.062,0.029,1.044
1727343798203,2024-09-26T12.43.18.203,58.957,-0.186,0.080,1.010
1727343798223,2024-09-26T12.43.18.223,58.977,-0.162,0.072,0.999
1727343798243,2024-09-26T12.43.18.243,58.997,-0.082,0.062,1.042
1727343798263,2024-09-26T12.43.18.263,59.017,-0.090,0.089,1.000
1727343798283,2024-09-26T12.43.18.283,59.037,-0.175,0.106,0.904
1727343798303,2024-09-26T12.43.18.303,59.057,-0.256,0.068,0.870
1727343798323,2024-09-26T12.43.18.323,59.077,-0.205,0.016,0.874
1727343798343,2024-09-26T12.43.18.343,59.097,-0.124,-0.031,0.859
1727343798363,2024-09-26T12.43.18.363,59.117,-0.204,-0.124,0.808
1727343798383,2024-09-26T12.43.18.383,59.137,-0.292,-0.209,0.772
1727343798403,2024-09-26T12.43.18.403,59.157,-0.291,-0.276,0.844
1727343798423,2024-09-26T12.43.18.423,59.177,-0.418,-0.255,0.918
1727343798443,2024-09-26T12.43.18.443,59.197,-0.588,-0.203,0.927
1727343798463,2024-09-26T12.43.18.463,59.217,-0.635,-0.186,0.871
1727343798483,2024-09-26T12.43.18.483,59.237,-0.388,-0.201,0.789
1727343798503,2024-09-26T12.43.18.503,59.257,0.057,-0.236,0.752
1727343798523,2024-09-26T12.43.18.523,59.277,0.358,-0.326,0.835
1727343798543,2024-09-26T12.43.18.543,59.297,0.491,-0.379,0.941
1727343798563,2024-09-26T12.43.18.563,59.317,0.533,-0.485,0.950
1727343798583,2024-09-26T12.43.18.583,59.337,0.460,-0.484,0.977
1727343798603,2024-09-26T12.43.18.603,59.357,0.164,-0.290,0.921
1727343798623,2024-09-26T12.43.18.623,59.377,-0.177,-0.214,0.884
1727343798643,2024-09-26T12.43.18.643,59.397,0.228,-0.297,1.230
1727343798663,2024-09-26T12.43.18.663,59.417,0.524,-0.321,1.215
1727343798683,2024-09-26T12.43.18.683,59.437,0.310,-0.202,0.954
1727343798703,2024-09-26T12.43.18.703,59.457,-0.091,-0.040,0.815
1727343798723,2024-09-26T12.43.18.723,59.477,-0.126,-0.087,0.941
1727343798743,2024-09-26T12.43.18.743,59.497,-0.044,-0.133,1.217
1727343798763,2024-09-26T12.43.18.763,59.517,0.231,-0.096,1.052
1727343798783,2024-09-26T12.43.18.783,59.537,0.010,0.012,0.792
1727343798803,2024-09-26T12.43.18.803,59.557,-0.141,0.020,0.837
1727343798823,2024-09-26T12.43.18.823,59.577,-0.257,0.041,1.203
1727343798843,2024-09-26T12.43.18.843,59.597,0.015,0.049,1.234
1727343798863,2024-09-26T12.43.18.863,59.617,0.276,0.130,0.992
