epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727343813921,2024-09-26T12.43.33.921,74.695,-2.988,-6.646,1.098
1727343813941,2024-09-26T12.43.33.941,74.715,-4.268,-7.805,2.561
1727343813961,2024-09-26T12.43.33.961,74.735,-8.171,6.159,2.805
1727343813981,2024-09-26T12.43.33.981,74.755,-5.427,20.122,-1.280
1727343814001,2024-09-26T12.43.34.001,74.775,-1.098,8.598,-3.049
1727343814021,2024-09-26T12.43.34.021,74.795,-0.793,-5.671,-1.585
1727343814041,2024-09-26T12.43.34.041,74.815,-3.476,-2.378,1.646
1727343814061,2024-09-26T12.43.34.061,74.835,-2.927,8.110,-0.976
1727343814081,2024-09-26T12.43.34.081,74.855,0.427,9.329,-2.195
1727343814101,2024-09-26T12.43.34.101,74.875,3.415,2.378,-0.671
1727343814121,2024-09-26T12.43.34.121,74.895,2.683,-9.085,0.061
1727343814141,2024-09-26T12.43.34.141,74.915,-1.951,-9.878,-0.732
1727343814161,2024-09-26T12.43.34.161,74.935,-1.768,4.451,-2.317
1727343814181,2024-09-26T12.43.34.181,74.955,2.561,9.756,-3.720
1727343814201,2024-09-26T12.43.34.201,74.975,4.512,3.171,-3.110
1727343814221,2024-09-26T12.43.34.221,74.995,3.415,-4.695,-2.927
1727343814241,2024-09-26T12.43.34.241,75.015,2.683,-7.561,-1.829
1727343814261,2024-09-26T12.43.34.261,75.035,5.427,-10.427,1.037
1727343814281,2024-09-26T12.43.34.281,75.055,9.939,-20.244,5.915
1727343814301,2024-09-26T12.43.34.301,75.075,7.683,-38.476,12.134
1727343814321,2024-09-26T12.43.34.321,75.095,-2.134,-44.207,14.329
1727343814341,2024-09-26T12.43.34.341,75.115,-8.354,-25.244,13.354
1727343814361,2024-09-26T12.43.34.361,75.135,-2.622,2.134,17.988
1727343814381,2024-09-26T12.43.34.381,75.155,4.146,25.793,27.927
1727343814401,2024-09-26T12.43.34.401,75.175,14.390,37.134,39.390
1727343814421,2024-09-26T12.43.34.421,75.195,19.634,42.439,57.256
1727343814441,2024-09-26T12.43.34.441,75.215,11.646,49.207,87.744
1727343814461,2024-09-26T12.43.34.461,75.235,-2.256,44.817,112.988
1727343814481,2024-09-26T12.43.34.481,75.255,-16.951,49.207,149.390
1727343814501,2024-09-26T12.43.34.501,75.275,-32.988,78.780,165.915
1727343814521,2024-09-26T12.43.34.521,75.295,-48.171,103.963,143.049
1727343814541,2024-09-26T12.43.34.541,75.315,-64.939,84.695,123.780
1727343814561,2024-09-26T12.43.34.561,75.335,-90.610,82.378,113.415
1727343814581,2024-09-26T12.43.34.581,75.355,-124.878,122.866,114.268
1727343814601,2024-09-26T12.43.34.601,75.375,-147.195,133.659,116.829
1727343814621,2024-09-26T12.43.34.621,75.395,-146.585,112.378,91.829
1727343814641,2024-09-26T12.43.34.641,75.415,-161.524,100.305,55.061
1727343814661,2024-09-26T12.43.34.661,75.435,-184.207,82.927,16.890
1727343814681,2024-09-26T12.43.34.681,75.455,-192.683,63.232,-12.439
1727343814701,2024-09-26T12.43.34.701,75.475,-160.549,37.195,-23.415
1727343814721,2024-09-26T12.43.34.721,75.495,-101.585,8.476,-32.317
1727343814741,2024-09-26T12.43.34.741,75.515,-70.793,-34.878,-54.695
1727343814761,2024-09-26T12.43.34.761,75.535,-71.646,-101.402,-93.049
1727343814781,2024-09-26T12.43.34.781,75.555,-86.951,-178.049,-122.683
1727343814801,2024-09-26T12.43.34.801,75.575,-95.244,-224.756,-137.134
1727343814821,2024-09-26T12.43.34.821,75.595,-84.024,-237.805,-156.951
1727343814841,2024-09-26T12.43.34.841,75.615,-67.866,-229.207,-180.305
1727343814861,2024-09-26T12.43.34.861,75.635,-66.768,-224.390,-210.061
1727343814881,2024-09-26T12.43.34.881,75.655,-67.561,-224.390,-226.402
1727343814901,2024-09-26T12.43.34.901,75.675,-58.963,-208.720,-223.476
1727343814921,2024-09-26T12.43.34.921,75.695,-36.341,-176.646,-209.634
1727343814941,2024-09-26T12.43.34.941,75.715,-12.073,-110.915,-193.415
1727343814961,2024-09-26T12.43.34.961,75.735,19.085,-48.476,-172.988
1727343814981,2024-09-26T12.43.34.981,75.755,44.878,-34.085,-153.780
1727343815001,2024-09-26T12.43.35.001,75.775,49.512,3.537,-135.122
1727343815021,2024-09-26T12.43.35.021,75.795,77.195,80.061,-117.744
1727343815041,2024-09-26T12.43.35.041,75.815,119.878,112.988,-104.695
1727343815061,2024-09-26T12.43.35.061,75.835,148.049,146.341,-79.207
1727343815081,2024-09-26T12.43.35.081,75.855,132.256,152.866,-48.110
1727343815101,2024-09-26T12.43.35.101,75.875,117.439,135.366,-32.988
1727343815121,2024-09-26T12.43.35.121,75.895,123.171,131.159,-20.793
1727343815141,2024-09-26T12.43.35.141,75.915,115.854,110.854,-12.744
1727343815161,2024-09-26T12.43.35.161,75.935,97.012,114.451,-6.098
1727343815181,2024-09-26T12.43.35.181,75.955,75.366,126.220,0.366
1727343815201,2024-09-26T12.43.35.201,75.975,44.146,97.561,4.695
1727343815221,2024-09-26T12.43.35.221,75.995,11.951,80.976,18.476
1727343815241,2024-09-26T12.43.35.241,76.015,15.915,94.268,26.098
1727343815261,2024-09-26T12.43.35.261,76.035,28.963,113.293,18.659
1727343815281,2024-09-26T12.43.35.281,76.055,13.780,102.439,19.146
1727343815301,2024-09-26T12.43.35.301,76.075,-9.756,78.293,32.073
1727343815321,2024-09-26T12.43.35.321,76.095,-12.805,66.890,39.085
1727343815341,2024-09-26T12.43.35.341,76.115,1.280,65.427,25.061
1727343815361,2024-09-26T12.43.35.361,76.135,2.683,47.317,13.598
1727343815381,2024-09-26T12.43.35.381,76.155,-12.622,37.317,19.146
1727343815401,2024-09-26T12.43.35.401,76.175,-18.902,37.561,28.780
1727343815421,2024-09-26T12.43.35.421,76.195,-11.585,28.841,24.695
1727343815441,2024-09-26T12.43.35.441,76.215,0.732,9.817,7.439
1727343815461,2024-09-26T12.43.35.461,76.235,4.329,-7.134,0.976
1727343815481,2024-09-26T12.43.35.481,76.255,-2.988,7.927,8.598
1727343815501,2024-09-26T12.43.35.501,76.275,-5.305,27.744,12.622
1727343815521,2024-09-26T12.43.35.521,76.295,-0.244,23.476,9.451
1727343815541,2024-09-26T12.43.35.541,76.315,3.841,-3.171,3.537
1727343815561,2024-09-26T12.43.35.561,76.335,-1.037,-28.659,3.841
1727343815581,2024-09-26T12.43.35.581,76.355,-5.976,-24.512,6.098
1727343815601,2024-09-26T12.43.35.601,76.375,-0.366,5.793,4.695
1727343815621,2024-09-26T12.43.35.621,76.395,4.390,16.951,2.622
1727343815641,2024-09-26T12.43.35.641,76.415,0.427,2.317,1.524
1727343815661,2024-09-26T12.43.35.661,76.435,-4.634,-14.573,1.159
1727343815681,2024-09-26T12.43.35.681,76.455,-5.732,-19.207,1.585
1727343815701,2024-09-26T12.43.35.701,76.475,-0.549,-5.854,0.671
1727343815721,2024-09-26T12.43.35.721,76.495,2.317,10.488,-0.732
1727343815741,2024-09-26T12.43.35.741,76.515,-0.183,15.427,-2.683
1727343815761,2024-09-26T12.43.35.761,76.535,-4.390,8.354,-3.902
1727343815781,2024-09-26T12.43.35.781,76.555,-2.622,-0.976,-8.171
1727343815801,2024-09-26T12.43.35.801,76.575,2.744,-0.061,-17.256
1727343815821,2024-09-26T12.43.35.821,76.595,4.573,4.390,-21.402
1727343815841,2024-09-26T12.43.35.841,76.615,5.915,4.878,-25.549
1727343815861,2024-09-26T12.43.35.861,76.635,11.524,5.854,-27.195
1727343815881,2024-09-26T12.43.35.881,76.655,16.890,13.415,-23.902
1727343815901,2024-09-26T12.43.35.901,76.675,23.293,27.927,-17.744
1727343815921,2024-09-26T12.43.35.921,76.695,27.256,37.012,-16.098
1727343815941,2024-09-26T12.43.35.941,76.715,23.232,36.707,-10.671
1727343815961,2024-09-26T12.43.35.961,76.735,14.878,41.037,2.927
1727343815981,2024-09-26T12.43.35.981,76.755,13.293,54.268,18.476
1727343816001,2024-09-26T12.43.36.001,76.775,4.695,56.524,32.012
1727343816021,2024-09-26T12.43.36.021,76.795,-18.720,41.220,40.732
1727343816041,2024-09-26T12.43.36.041,76.815,-26.280,53.171,60.183
1727343816061,2024-09-26T12.43.36.061,76.835,-29.329,75.000,81.951
1727343816081,2024-09-26T12.43.36.081,76.855,-41.280,68.598,97.073
1727343816101,2024-09-26T12.43.36.101,76.875,-48.902,59.817,108.598
1727343816121,2024-09-26T12.43.36.121,76.895,-50.610,61.280,118.902
1727343816141,2024-09-26T12.43.36.141,76.915,-55.122,55.976,131.585
1727343816161,2024-09-26T12.43.36.161,76.935,-55.122,55.854,146.098
1727343816181,2024-09-26T12.43.36.181,76.955,-66.524,63.354,151.707
1727343816201,2024-09-26T12.43.36.201,76.975,-92.439,41.463,134.695
1727343816221,2024-09-26T12.43.36.221,76.995,-127.622,7.927,130.915
1727343816241,2024-09-26T12.43.36.241,77.015,-146.463,14.756,107.439
1727343816261,2024-09-26T12.43.36.261,77.035,-152.927,61.524,72.927
1727343816281,2024-09-26T12.43.36.281,77.055,-155.549,82.012,53.537
1727343816301,2024-09-26T12.43.36.301,77.075,-145.366,98.415,25.061
1727343816321,2024-09-26T12.43.36.321,77.095,-120.732,74.329,-3.537
1727343816341,2024-09-26T12.43.36.341,77.115,-101.402,-4.573,-17.622
1727343816361,2024-09-26T12.43.36.361,77.135,-70.610,-48.171,-37.988
1727343816381,2024-09-26T12.43.36.381,77.155,-42.195,-50.122,-57.439
1727343816401,2024-09-26T12.43.36.401,77.175,-34.634,-57.378,-62.073
1727343816421,2024-09-26T12.43.36.421,77.195,-49.573,-98.110,-74.756
1727343816441,2024-09-26T12.43.36.441,77.215,-57.012,-160.305,-100.061
1727343816461,2024-09-26T12.43.36.461,77.235,-61.463,-211.159,-136.829
1727343816481,2024-09-26T12.43.36.481,77.255,-62.195,-219.390,-176.768
1727343816501,2024-09-26T12.43.36.501,77.275,-57.073,-207.561,-208.902
1727343816521,2024-09-26T12.43.36.521,77.295,-41.951,-204.573,-215.915
1727343816541,2024-09-26T12.43.36.541,77.315,-36.646,-202.744,-207.805
1727343816561,2024-09-26T12.43.36.561,77.335,-44.756,-195.976,-187.805
1727343816581,2024-09-26T12.43.36.581,77.355,-26.098,-144.329,-161.159
1727343816601,2024-09-26T12.43.36.601,77.375,32.500,-79.146,-181.280
1727343816621,2024-09-26T12.43.36.621,77.395,110.244,-41.037,-214.695
1727343816641,2024-09-26T12.43.36.641,77.415,125.061,45.305,-146.341
1727343816661,2024-09-26T12.43.36.661,77.435,100.610,116.402,-57.866
1727343816681,2024-09-26T12.43.36.681,77.455,112.561,73.171,-67.317
1727343816701,2024-09-26T12.43.36.701,77.475,166.524,14.939,-68.598
1727343816721,2024-09-26T12.43.36.721,77.495,149.634,21.829,-17.439
1727343816741,2024-09-26T12.43.36.741,77.515,81.829,49.878,14.878
1727343816761,2024-09-26T12.43.36.761,77.535,52.805,80.915,25.915
1727343816781,2024-09-26T12.43.36.781,77.555,68.902,128.415,35.854
1727343816801,2024-09-26T12.43.36.801,77.575,108.354,167.256,49.939
1727343816821,2024-09-26T12.43.36.821,77.595,123.293,147.927,37.256
1727343816841,2024-09-26T12.43.36.841,77.615,87.805,83.476,38.598
1727343816861,2024-09-26T12.43.36.861,77.635,67.683,91.280,61.768
1727343816881,2024-09-26T12.43.36.881,77.655,69.390,122.683,69.329
1727343816901,2024-09-26T12.43.36.901,77.675,61.890,101.280,44.451
1727343816921,2024-09-26T12.43.36.921,77.695,56.585,89.085,18.720
1727343816941,2024-09-26T12.43.36.941,77.715,60.793,108.659,18.171
1727343816961,2024-09-26T12.43.36.961,77.735,62.012,109.573,26.098
1727343816981,2024-09-26T12.43.36.981,77.755,58.841,111.524,28.598
1727343817001,2024-09-26T12.43.37.001,77.775,52.439,104.939,22.622
1727343817021,2024-09-26T12.43.37.021,77.795,41.280,66.524,14.268
1727343817041,2024-09-26T12.43.37.041,77.815,32.927,27.073,13.963
1727343817061,2024-09-26T12.43.37.061,77.835,22.561,13.415,19.756
1727343817081,2024-09-26T12.43.37.081,77.855,11.220,17.927,22.927
1727343817101,2024-09-26T12.43.37.101,77.875,-1.768,5.549,19.207
1727343817121,2024-09-26T12.43.37.121,77.895,-2.195,-17.012,10.488
1727343817141,2024-09-26T12.43.37.141,77.915,4.268,-33.780,5.305
1727343817161,2024-09-26T12.43.37.161,77.935,5.061,-27.561,5.244
1727343817181,2024-09-26T12.43.37.181,77.955,1.524,-1.768,3.354
1727343817201,2024-09-26T12.43.37.201,77.975,-2.256,17.073,3.232
1727343817221,2024-09-26T12.43.37.221,77.995,-13.537,3.720,7.500
1727343817241,2024-09-26T12.43.37.241,78.015,-20.427,-22.317,9.939
1727343817261,2024-09-26T12.43.37.261,78.035,-17.927,-33.902,6.768
1727343817281,2024-09-26T12.43.37.281,78.055,-14.268,-22.012,2.439
1727343817301,2024-09-26T12.43.37.301,78.075,-15.793,-5.488,-3.293
1727343817321,2024-09-26T12.43.37.321,78.095,-19.817,-2.561,-6.890
1727343817341,2024-09-26T12.43.37.341,78.115,-25.427,-12.256,-6.098
1727343817361,2024-09-26T12.43.37.361,78.135,-30.427,-24.695,-2.927
1727343817381,2024-09-26T12.43.37.381,78.155,-27.866,-20.610,-1.341
1727343817401,2024-09-26T12.43.37.401,78.175,-16.951,-4.085,-8.537
1727343817421,2024-09-26T12.43.37.421,78.195,-10.854,3.780,-13.293
1727343817441,2024-09-26T12.43.37.441,78.215,-13.476,-1.098,-13.171
1727343817461,2024-09-26T12.43.37.461,78.235,-21.341,-5.366,-11.585
1727343817481,2024-09-26T12.43.37.481,78.255,-21.402,2.012,-10.305
1727343817501,2024-09-26T12.43.37.501,78.275,-17.683,7.012,-11.402
1727343817521,2024-09-26T12.43.37.521,78.295,-17.927,2.805,-13.171
1727343817541,2024-09-26T12.43.37.541,78.315,-23.841,-1.829,-11.098
1727343817561,2024-09-26T12.43.37.561,78.335,-29.085,5.244,-4.878
1727343817581,2024-09-26T12.43.37.581,78.355,-28.354,7.256,0.061
1727343817601,2024-09-26T12.43.37.601,78.375,-26.646,-4.695,-1.585
1727343817621,2024-09-26T12.43.37.621,78.395,-28.659,-4.817,-8.171
1727343817641,2024-09-26T12.43.37.641,78.415,-37.927,6.402,-8.415
1727343817661,2024-09-26T12.43.37.661,78.435,-56.098,12.622,0.061
1727343817681,2024-09-26T12.43.37.681,78.455,-69.512,10.000,15.122
1727343817701,2024-09-26T12.43.37.701,78.475,-65.183,0.549,6.707
1727343817721,2024-09-26T12.43.37.721,78.495,-51.402,5.549,-26.280
1727343817741,2024-09-26T12.43.37.741,78.515,-49.268,35.915,-45.183
1727343817761,2024-09-26T12.43.37.761,78.535,-70.976,70.183,-53.537
1727343817781,2024-09-26T12.43.37.781,78.555,-101.829,101.890,-62.012
1727343817801,2024-09-26T12.43.37.801,78.575,-113.598,103.902,-68.720
1727343817821,2024-09-26T12.43.37.821,78.595,-98.598,71.890,-97.317
1727343817841,2024-09-26T12.43.37.841,78.615,-62.439,37.683,-114.268
1727343817861,2024-09-26T12.43.37.861,78.635,-17.073,34.512,-116.280
1727343817881,2024-09-26T12.43.37.881,78.655,23.415,28.720,-139.512
1727343817901,2024-09-26T12.43.37.901,78.675,51.951,-8.537,-138.476
1727343817921,2024-09-26T12.43.37.921,78.695,96.037,-32.378,-89.756
1727343817941,2024-09-26T12.43.37.941,78.715,141.768,-11.585,-57.561
1727343817961,2024-09-26T12.43.37.961,78.735,172.988,-10.610,-55.671
1727343817981,2024-09-26T12.43.37.981,78.755,208.963,-84.451,-26.524
1727343818001,2024-09-26T12.43.38.001,78.775,216.159,-116.402,14.512
1727343818021,2024-09-26T12.43.38.021,78.795,196.768,-79.878,58.232
1727343818041,2024-09-26T12.43.38.041,78.815,168.171,25.244,107.012
1727343818061,2024-09-26T12.43.38.061,78.835,144.268,83.720,139.512
1727343818081,2024-09-26T12.43.38.081,78.855,86.341,56.646,140.366
1727343818101,2024-09-26T12.43.38.101,78.875,24.024,30.610,139.451
1727343818121,2024-09-26T12.43.38.121,78.895,-15.061,73.841,155.549
1727343818141,2024-09-26T12.43.38.141,78.915,-48.841,158.720,173.537
1727343818161,2024-09-26T12.43.38.161,78.935,-86.463,203.720,175.427
1727343818181,2024-09-26T12.43.38.181,78.955,-143.537,135.244,180.610
1727343818201,2024-09-26T12.43.38.201,78.975,-204.268,44.573,194.085
1727343818221,2024-09-26T12.43.38.221,78.995,-205.122,45.793,174.268
1727343818241,2024-09-26T12.43.38.241,79.015,-196.829,99.817,134.024
1727343818261,2024-09-26T12.43.38.261,79.035,-223.232,109.268,99.024
1727343818281,2024-09-26T12.43.38.281,79.055,-237.500,105.549,50.549
1727343818301,2024-09-26T12.43.38.301,79.075,-184.573,60.610,12.378
1727343818321,2024-09-26T12.43.38.321,79.095,-111.159,28.232,-25.061
1727343818341,2024-09-26T12.43.38.341,79.115,-85.671,-0.915,-57.195
1727343818361,2024-09-26T12.43.38.361,79.135,-96.463,-39.939,-65.061
1727343818381,2024-09-26T12.43.38.381,79.155,-96.220,-89.756,-92.561
1727343818401,2024-09-26T12.43.38.401,79.175,-86.098,-152.500,-122.744
1727343818421,2024-09-26T12.43.38.421,79.195,-94.329,-192.622,-150.244
1727343818441,2024-09-26T12.43.38.441,79.215,-99.085,-211.951,-173.171
1727343818461,2024-09-26T12.43.38.461,79.235,-86.829,-226.829,-194.939
1727343818481,2024-09-26T12.43.38.481,79.255,-78.659,-242.256,-219.024
1727343818501,2024-09-26T12.43.38.501,79.275,-67.927,-258.659,-238.110
1727343818521,2024-09-26T12.43.38.521,79.295,-50.793,-259.878,-218.902
1727343818541,2024-09-26T12.43.38.541,79.315,-23.780,-237.622,-178.659
1727343818561,2024-09-26T12.43.38.561,79.335,6.829,-128.110,-147.927
1727343818581,2024-09-26T12.43.38.581,79.355,63.841,11.646,-156.829
1727343818601,2024-09-26T12.43.38.601,79.375,136.829,68.720,-220.976
1727343818621,2024-09-26T12.43.38.621,79.395,176.768,10.793,-149.085
1727343818641,2024-09-26T12.43.38.641,79.415,83.659,11.220,-50.061
1727343818661,2024-09-26T12.43.38.661,79.435,33.415,139.390,-34.756
1727343818681,2024-09-26T12.43.38.681,79.455,98.720,204.024,-39.207
1727343818701,2024-09-26T12.43.38.701,79.475,122.805,129.085,-18.780
1727343818721,2024-09-26T12.43.38.721,79.495,78.049,-16.890,-7.561
1727343818741,2024-09-26T12.43.38.741,79.515,36.463,11.220,9.695
1727343818761,2024-09-26T12.43.38.761,79.535,40.427,144.024,15.671
1727343818781,2024-09-26T12.43.38.781,79.555,66.890,162.500,12.439
1727343818801,2024-09-26T12.43.38.801,79.575,49.695,56.402,20.610
1727343818821,2024-09-26T12.43.38.821,79.595,-1.646,-19.878,34.634
1727343818841,2024-09-26T12.43.38.841,79.615,-6.341,64.817,33.963
1727343818861,2024-09-26T12.43.38.861,79.635,15.061,111.951,19.573
1727343818881,2024-09-26T12.43.38.881,79.655,10.061,32.378,7.256
1727343818901,2024-09-26T12.43.38.901,79.675,-8.415,-27.866,6.280
1727343818921,2024-09-26T12.43.38.921,79.695,-16.280,25.183,10.000
1727343818941,2024-09-26T12.43.38.941,79.715,-8.415,71.341,9.268
1727343818961,2024-09-26T12.43.38.961,79.735,-5.061,30.366,2.439
1727343818981,2024-09-26T12.43.38.981,79.755,-1.463,-21.829,-0.854
1727343819001,2024-09-26T12.43.39.001,79.775,0.671,-19.634,-0.061
1727343819021,2024-09-26T12.43.39.021,79.795,2.073,20.000,6.646
1727343819041,2024-09-26T12.43.39.041,79.815,3.293,52.622,5.244
1727343819061,2024-09-26T12.43.39.061,79.835,2.134,35.610,1.524
1727343819081,2024-09-26T12.43.39.081,79.855,-2.439,8.232,1.951
1727343819101,2024-09-26T12.43.39.101,79.875,-2.744,19.390,6.524
1727343819121,2024-09-26T12.43.39.121,79.895,2.439,36.890,9.695
1727343819141,2024-09-26T12.43.39.141,79.915,6.220,34.390,9.756
1727343819161,2024-09-26T12.43.39.161,79.935,8.720,24.817,8.537
1727343819181,2024-09-26T12.43.39.181,79.955,8.049,35.366,13.110
1727343819201,2024-09-26T12.43.39.201,79.975,7.744,55.061,22.012
1727343819221,2024-09-26T12.43.39.221,79.995,4.756,54.329,20.976
1727343819241,2024-09-26T12.43.39.241,80.015,-3.476,51.220,5.976
1727343819261,2024-09-26T12.43.39.261,80.035,-14.329,50.488,10.915
1727343819281,2024-09-26T12.43.39.281,80.055,-18.049,61.037,17.317
1727343819301,2024-09-26T12.43.39.301,80.075,-18.110,63.476,20.793
1727343819321,2024-09-26T12.43.39.321,80.095,-22.134,67.012,13.171
1727343819341,2024-09-26T12.43.39.341,80.115,-24.268,78.293,-3.659
1727343819361,2024-09-26T12.43.39.361,80.135,-30.000,74.268,-9.390
1727343819381,2024-09-26T12.43.39.381,80.155,-30.244,56.890,-8.354
1727343819401,2024-09-26T12.43.39.401,80.175,-21.402,34.390,-14.329
1727343819421,2024-09-26T12.43.39.421,80.195,-8.110,6.463,-21.707
1727343819441,2024-09-26T12.43.39.441,80.215,9.207,-7.866,-20.061
1727343819461,2024-09-26T12.43.39.461,80.235,22.012,-20.549,-20.793
1727343819481,2024-09-26T12.43.39.481,80.255,33.476,-47.927,-18.110
1727343819501,2024-09-26T12.43.39.501,80.275,47.378,-58.293,-9.573
1727343819521,2024-09-26T12.43.39.521,80.295,61.341,-47.378,0.183
1727343819541,2024-09-26T12.43.39.541,80.315,75.122,-29.512,16.037
1727343819561,2024-09-26T12.43.39.561,80.335,79.573,-17.134,17.866
1727343819581,2024-09-26T12.43.39.581,80.355,74.939,-40.915,27.683
1727343819601,2024-09-26T12.43.39.601,80.375,72.561,-54.085,43.171
1727343819621,2024-09-26T12.43.39.621,80.395,67.378,-43.963,33.963
1727343819641,2024-09-26T12.43.39.641,80.415,65.244,-30.061,15.061
1727343819661,2024-09-26T12.43.39.661,80.435,63.415,-16.768,21.524
1727343819681,2024-09-26T12.43.39.681,80.455,62.012,-9.939,32.805
1727343819701,2024-09-26T12.43.39.701,80.475,57.134,-28.476,27.439
1727343819721,2024-09-26T12.43.39.721,80.495,55.549,-39.451,20.915
1727343819741,2024-09-26T12.43.39.741,80.515,60.854,-22.622,27.378
1727343819761,2024-09-26T12.43.39.761,80.535,62.012,-13.415,41.768
1727343819781,2024-09-26T12.43.39.781,80.555,62.439,-24.817,58.354
1727343819801,2024-09-26T12.43.39.801,80.575,60.549,-40.183,71.585
1727343819821,2024-09-26T12.43.39.821,80.595,50.488,-19.207,102.317
1727343819841,2024-09-26T12.43.39.841,80.615,30.915,40.366,147.805
1727343819861,2024-09-26T12.43.39.861,80.635,-22.744,71.646,173.841
1727343819881,2024-09-26T12.43.39.881,80.655,-80.549,41.890,171.524
1727343819901,2024-09-26T12.43.39.901,80.675,-105.488,53.537,169.939
1727343819921,2024-09-26T12.43.39.921,80.695,-131.159,123.841,168.293
