epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727343328182,2024-09-26T12.35.28.182,19.340,0.079,-0.123,0.907
1727343328202,2024-09-26T12.35.28.202,19.360,0.146,-0.142,0.943
1727343328222,2024-09-26T12.35.28.222,19.380,0.044,-0.140,0.917
1727343328242,2024-09-26T12.35.28.242,19.400,-0.153,-0.107,0.867
1727343328262,2024-09-26T12.35.28.262,19.420,-0.113,-0.133,0.912
1727343328282,2024-09-26T12.35.28.282,19.440,0.136,-0.170,0.961
1727343328302,2024-09-26T12.35.28.302,19.460,0.056,-0.145,0.974
1727343328322,2024-09-26T12.35.28.322,19.480,-0.052,-0.136,0.963
1727343328342,2024-09-26T12.35.28.342,19.500,-0.043,-0.109,0.972
1727343328362,2024-09-26T12.35.28.362,19.520,-0.019,-0.121,0.984
1727343328382,2024-09-26T12.35.28.382,19.540,0.008,-0.128,0.996
1727343328402,2024-09-26T12.35.28.402,19.560,-0.045,-0.130,1.020
1727343328422,2024-09-26T12.35.28.422,19.580,-0.052,-0.136,1.036
1727343328442,2024-09-26T12.35.28.442,19.600,-0.053,-0.126,0.996
1727343328462,2024-09-26T12.35.28.462,19.620,-0.051,-0.135,1.009
1727343328482,2024-09-26T12.35.28.482,19.640,-0.042,-0.157,1.011
1727343328502,2024-09-26T12.35.28.502,19.660,-0.073,-0.132,1.001
1727343328522,2024-09-26T12.35.28.522,19.680,-0.179,-0.101,0.986
1727343328542,2024-09-26T12.35.28.542,19.700,-0.156,-0.076,0.949
1727343328562,2024-09-26T12.35.28.562,19.720,-0.066,-0.068,0.936
1727343328582,2024-09-26T12.35.28.582,19.740,-0.017,-0.067,0.939
1727343328602,2024-09-26T12.35.28.602,19.760,-0.114,-0.070,0.913
1727343328622,2024-09-26T12.35.28.622,19.780,-0.163,-0.090,0.939
1727343328642,2024-09-26T12.35.28.642,19.800,-0.135,-0.075,0.973
1727343328662,2024-09-26T12.35.28.662,19.820,-0.084,-0.091,1.016
1727343328682,2024-09-26T12.35.28.682,19.840,-0.118,-0.106,1.015
1727343328702,2024-09-26T12.35.28.702,19.860,-0.241,-0.078,0.959
1727343328722,2024-09-26T12.35.28.722,19.880,-0.232,-0.078,0.972
1727343328742,2024-09-26T12.35.28.742,19.900,-0.131,-0.090,0.985
1727343328762,2024-09-26T12.35.28.762,19.920,-0.150,-0.063,0.977
1727343328782,2024-09-26T12.35.28.782,19.940,-0.122,-0.080,0.974
1727343328802,2024-09-26T12.35.28.802,19.960,-0.078,-0.083,0.936
1727343328822,2024-09-26T12.35.28.822,19.980,-0.114,-0.107,0.911
1727343328842,2024-09-26T12.35.28.842,20.000,-0.048,-0.145,0.946
1727343328862,2024-09-26T12.35.28.862,20.020,-0.014,-0.166,1.075
1727343328882,2024-09-26T12.35.28.882,20.040,-0.074,-0.134,1.089
1727343328902,2024-09-26T12.35.28.902,20.060,-0.083,-0.095,0.984
1727343328922,2024-09-26T12.35.28.922,20.080,-0.082,-0.150,0.901
1727343328942,2024-09-26T12.35.28.942,20.100,-0.045,-0.129,0.979
1727343328962,2024-09-26T12.35.28.962,20.120,-0.068,-0.121,1.126
1727343328982,2024-09-26T12.35.28.982,20.140,-0.028,-0.112,0.992
1727343329002,2024-09-26T12.35.29.002,20.160,-0.110,-0.090,0.783
1727343329022,2024-09-26T12.35.29.022,20.180,-0.016,-0.128,0.793
1727343329042,2024-09-26T12.35.29.042,20.200,0.266,-0.172,1.068
1727343329062,2024-09-26T12.35.29.062,20.220,0.212,-0.170,1.084
1727343329082,2024-09-26T12.35.29.082,20.240,0.089,-0.116,0.902
1727343329102,2024-09-26T12.35.29.102,20.260,0.094,-0.117,0.841
1727343329122,2024-09-26T12.35.29.122,20.280,0.295,-0.095,0.913
1727343329142,2024-09-26T12.35.29.142,20.300,0.249,-0.073,0.977
1727343329162,2024-09-26T12.35.29.162,20.320,0.162,-0.097,0.930
1727343329182,2024-09-26T12.35.29.182,20.340,0.094,-0.128,0.895
1727343329202,2024-09-26T12.35.29.202,20.360,0.186,-0.168,0.926
1727343329222,2024-09-26T12.35.29.222,20.380,0.206,-0.102,0.984
1727343329242,2024-09-26T12.35.29.242,20.400,0.153,-0.113,0.990
1727343329262,2024-09-26T12.35.29.262,20.420,0.119,-0.160,0.958
1727343329282,2024-09-26T12.35.29.282,20.440,0.049,-0.187,0.936
1727343329302,2024-09-26T12.35.29.302,20.460,0.135,-0.169,0.960
1727343329322,2024-09-26T12.35.29.322,20.480,0.285,-0.189,1.024
1727343329342,2024-09-26T12.35.29.342,20.500,0.294,-0.177,1.053
1727343329362,2024-09-26T12.35.29.362,20.520,0.156,-0.130,0.972
1727343329382,2024-09-26T12.35.29.382,20.540,0.172,-0.104,0.935
1727343329402,2024-09-26T12.35.29.402,20.560,0.293,-0.110,0.958
1727343329422,2024-09-26T12.35.29.422,20.580,0.245,-0.103,0.965
1727343329442,2024-09-26T12.35.29.442,20.600,0.232,-0.070,0.945
1727343329462,2024-09-26T12.35.29.462,20.620,0.230,-0.035,0.890
1727343329482,2024-09-26T12.35.29.482,20.640,0.212,-0.079,0.885
1727343329502,2024-09-26T12.35.29.502,20.660,0.356,-0.119,0.938
1727343329522,2024-09-26T12.35.29.522,20.680,0.365,-0.099,0.969
1727343329542,2024-09-26T12.35.29.542,20.700,0.359,-0.082,0.947
1727343329562,2024-09-26T12.35.29.562,20.720,0.315,-0.106,0.929
1727343329582,2024-09-26T12.35.29.582,20.740,0.308,-0.118,0.956
1727343329602,2024-09-26T12.35.29.602,20.760,0.340,-0.117,0.991
1727343329622,2024-09-26T12.35.29.622,20.780,0.298,-0.104,0.977
1727343329642,2024-09-26T12.35.29.642,20.800,0.289,-0.077,0.949
1727343329662,2024-09-26T12.35.29.662,20.820,0.251,-0.063,0.946
1727343329682,2024-09-26T12.35.29.682,20.840,0.264,-0.073,0.953
1727343329702,2024-09-26T12.35.29.702,20.860,0.198,-0.078,0.964
1727343329722,2024-09-26T12.35.29.722,20.880,0.169,-0.072,0.952
1727343329742,2024-09-26T12.35.29.742,20.900,0.197,-0.062,0.929
1727343329762,2024-09-26T12.35.29.762,20.920,0.188,-0.062,0.941
1727343329782,2024-09-26T12.35.29.782,20.940,0.256,-0.087,0.954
1727343329802,2024-09-26T12.35.29.802,20.960,0.258,-0.110,0.935
1727343329822,2024-09-26T12.35.29.822,20.980,0.302,-0.108,0.943
1727343329842,2024-09-26T12.35.29.842,21.000,0.382,-0.122,0.982
1727343329862,2024-09-26T12.35.29.862,21.020,0.467,-0.143,0.979
1727343329882,2024-09-26T12.35.29.882,21.040,0.415,-0.120,0.941
1727343329902,2024-09-26T12.35.29.902,21.060,0.313,-0.117,0.933
1727343329922,2024-09-26T12.35.29.922,21.080,0.327,-0.118,0.952
1727343329942,2024-09-26T12.35.29.942,21.100,0.379,-0.145,0.998
1727343329962,2024-09-26T12.35.29.962,21.120,0.357,-0.161,1.000
1727343329982,2024-09-26T12.35.29.982,21.140,0.395,-0.153,0.995
1727343330002,2024-09-26T12.35.30.002,21.160,0.444,-0.158,1.004
1727343330022,2024-09-26T12.35.30.022,21.180,0.269,-0.143,0.979
1727343330042,2024-09-26T12.35.30.042,21.200,0.136,-0.141,0.923
1727343330062,2024-09-26T12.35.30.062,21.220,0.222,-0.098,0.929
1727343330082,2024-09-26T12.35.30.082,21.240,0.374,-0.118,0.966
1727343330102,2024-09-26T12.35.30.102,21.260,0.178,-0.125,0.928
1727343330122,2024-09-26T12.35.30.122,21.280,-0.077,-0.087,0.858
1727343330142,2024-09-26T12.35.30.142,21.300,0.028,-0.061,0.852
1727343330162,2024-09-26T12.35.30.162,21.320,0.257,-0.101,0.906
1727343330182,2024-09-26T12.35.30.182,21.340,0.233,-0.130,0.957
1727343330202,2024-09-26T12.35.30.202,21.360,0.075,-0.107,0.900
1727343330222,2024-09-26T12.35.30.222,21.380,0.059,-0.125,0.876
1727343330242,2024-09-26T12.35.30.242,21.400,0.110,-0.140,0.922
1727343330262,2024-09-26T12.35.30.262,21.420,0.209,-0.152,0.975
1727343330282,2024-09-26T12.35.30.282,21.440,0.047,-0.160,0.998
1727343330302,2024-09-26T12.35.30.302,21.460,-0.142,-0.152,0.972
1727343330322,2024-09-26T12.35.30.322,21.480,-0.096,-0.143,0.953
1727343330342,2024-09-26T12.35.30.342,21.500,0.033,-0.149,0.993
1727343330362,2024-09-26T12.35.30.362,21.520,0.167,-0.180,1.060
1727343330382,2024-09-26T12.35.30.382,21.540,-0.005,-0.186,1.034
1727343330402,2024-09-26T12.35.30.402,21.560,-0.181,-0.139,0.984
1727343330422,2024-09-26T12.35.30.422,21.580,-0.037,-0.135,0.959
1727343330442,2024-09-26T12.35.30.442,21.600,0.086,-0.142,0.981
1727343330462,2024-09-26T12.35.30.462,21.620,0.149,-0.175,1.024
1727343330482,2024-09-26T12.35.30.482,21.640,0.084,-0.163,1.030
1727343330502,2024-09-26T12.35.30.502,21.660,0.014,-0.140,1.018
1727343330522,2024-09-26T12.35.30.522,21.680,0.056,-0.134,1.021
1727343330542,2024-09-26T12.35.30.542,21.700,0.086,-0.136,1.018
1727343330562,2024-09-26T12.35.30.562,21.720,0.108,-0.147,0.968
1727343330582,2024-09-26T12.35.30.582,21.740,0.042,-0.118,0.913
1727343330602,2024-09-26T12.35.30.602,21.760,-0.002,-0.083,0.908
1727343330622,2024-09-26T12.35.30.622,21.780,-0.001,-0.061,0.915
1727343330642,2024-09-26T12.35.30.642,21.800,0.060,-0.059,0.910
1727343330662,2024-09-26T12.35.30.662,21.820,0.083,-0.069,0.917
1727343330682,2024-09-26T12.35.30.682,21.840,-0.014,-0.045,0.901
1727343330702,2024-09-26T12.35.30.702,21.860,-0.027,-0.033,0.897
1727343330722,2024-09-26T12.35.30.722,21.880,0.047,-0.069,0.890
1727343330742,2024-09-26T12.35.30.742,21.900,0.084,-0.059,0.917
1727343330762,2024-09-26T12.35.30.762,21.920,0.042,-0.026,0.918
1727343330782,2024-09-26T12.35.30.782,21.940,0.008,-0.033,0.898
1727343330802,2024-09-26T12.35.30.802,21.960,0.037,-0.025,0.864
1727343330822,2024-09-26T12.35.30.822,21.980,0.059,-0.033,0.882
1727343330842,2024-09-26T12.35.30.842,22.000,0.047,-0.054,0.981
1727343330862,2024-09-26T12.35.30.862,22.020,0.012,-0.091,1.062
1727343330882,2024-09-26T12.35.30.882,22.040,0.018,-0.198,1.105
1727343330902,2024-09-26T12.35.30.902,22.060,0.033,-0.196,1.104
1727343330922,2024-09-26T12.35.30.922,22.080,0.016,-0.132,1.073
1727343330942,2024-09-26T12.35.30.942,22.100,-0.092,-0.104,1.071
1727343330962,2024-09-26T12.35.30.962,22.120,-0.149,-0.098,1.074
1727343330982,2024-09-26T12.35.30.982,22.140,-0.106,-0.106,1.055
1727343331002,2024-09-26T12.35.31.002,22.160,-0.022,-0.130,1.031
1727343331022,2024-09-26T12.35.31.022,22.180,-0.038,-0.114,1.021
1727343331042,2024-09-26T12.35.31.042,22.200,-0.047,-0.086,1.056
1727343331062,2024-09-26T12.35.31.062,22.220,-0.107,-0.054,1.010
1727343331082,2024-09-26T12.35.31.082,22.240,-0.127,-0.057,0.927
1727343331102,2024-09-26T12.35.31.102,22.260,-0.028,-0.126,0.848
1727343331122,2024-09-26T12.35.31.122,22.280,0.091,-0.110,0.864
1727343331142,2024-09-26T12.35.31.142,22.300,0.060,-0.068,0.852
1727343331162,2024-09-26T12.35.31.162,22.320,-0.107,-0.104,0.800
1727343331182,2024-09-26T12.35.31.182,22.340,-0.029,-0.171,0.819
1727343331202,2024-09-26T12.35.31.202,22.360,-0.062,-0.147,0.835
1727343331222,2024-09-26T12.35.31.222,22.380,-0.089,-0.137,0.870
1727343331242,2024-09-26T12.35.31.242,22.400,0.003,-0.186,0.904
1727343331262,2024-09-26T12.35.31.262,22.420,0.136,-0.199,0.882
1727343331282,2024-09-26T12.35.31.282,22.440,0.161,-0.182,1.032
1727343331302,2024-09-26T12.35.31.302,22.460,0.064,-0.187,1.142
1727343331322,2024-09-26T12.35.31.322,22.480,0.027,-0.164,0.994
1727343331342,2024-09-26T12.35.31.342,22.500,-0.075,-0.183,0.905
1727343331362,2024-09-26T12.35.31.362,22.520,0.159,-0.236,0.984
1727343331382,2024-09-26T12.35.31.382,22.540,0.325,-0.220,1.137
1727343331402,2024-09-26T12.35.31.402,22.560,0.241,-0.202,1.070
1727343331422,2024-09-26T12.35.31.422,22.580,0.077,-0.178,0.960
1727343331442,2024-09-26T12.35.31.442,22.600,0.139,-0.195,0.931
1727343331462,2024-09-26T12.35.31.462,22.620,0.323,-0.156,0.970
1727343331482,2024-09-26T12.35.31.482,22.640,0.272,-0.099,0.948
1727343331502,2024-09-26T12.35.31.502,22.660,0.250,-0.085,0.902
1727343331522,2024-09-26T12.35.31.522,22.680,0.229,-0.106,0.911
1727343331542,2024-09-26T12.35.31.542,22.700,0.272,-0.153,0.942
1727343331562,2024-09-26T12.35.31.562,22.720,0.242,-0.154,0.925
1727343331582,2024-09-26T12.35.31.582,22.740,0.197,-0.112,0.910
1727343331602,2024-09-26T12.35.31.602,22.760,0.226,-0.109,0.926
1727343331622,2024-09-26T12.35.31.622,22.780,0.275,-0.165,0.979
1727343331642,2024-09-26T12.35.31.642,22.800,0.204,-0.179,0.994
1727343331662,2024-09-26T12.35.31.662,22.820,0.148,-0.130,0.964
1727343331682,2024-09-26T12.35.31.682,22.840,0.120,-0.125,0.939
1727343331702,2024-09-26T12.35.31.702,22.860,0.171,-0.170,0.941
1727343331722,2024-09-26T12.35.31.722,22.880,0.235,-0.170,0.962
1727343331742,2024-09-26T12.35.31.742,22.900,0.219,-0.163,0.959
1727343331762,2024-09-26T12.35.31.762,22.920,0.197,-0.156,0.937
1727343331782,2024-09-26T12.35.31.782,22.940,0.220,-0.175,0.945
1727343331802,2024-09-26T12.35.31.802,22.960,0.303,-0.211,0.947
1727343331822,2024-09-26T12.35.31.822,22.980,0.328,-0.201,0.977
1727343331842,2024-09-26T12.35.31.842,23.000,0.228,-0.198,0.985
1727343331862,2024-09-26T12.35.31.862,23.020,0.209,-0.196,0.984
1727343331882,2024-09-26T12.35.31.882,23.040,0.293,-0.202,1.026
1727343331902,2024-09-26T12.35.31.902,23.060,0.249,-0.212,1.014
1727343331922,2024-09-26T12.35.31.922,23.080,0.217,-0.201,0.969
1727343331942,2024-09-26T12.35.31.942,23.100,0.233,-0.187,0.957
1727343331962,2024-09-26T12.35.31.962,23.120,0.218,-0.175,0.951
1727343331982,2024-09-26T12.35.31.982,23.140,0.227,-0.187,0.981
1727343332002,2024-09-26T12.35.32.002,23.160,0.225,-0.186,0.951
1727343332022,2024-09-26T12.35.32.022,23.180,0.206,-0.170,0.922
1727343332042,2024-09-26T12.35.32.042,23.200,0.241,-0.187,0.912
1727343332062,2024-09-26T12.35.32.062,23.220,0.223,-0.183,0.948
1727343332082,2024-09-26T12.35.32.082,23.240,0.286,-0.200,0.980
1727343332102,2024-09-26T12.35.32.102,23.260,0.304,-0.192,0.956
1727343332122,2024-09-26T12.35.32.122,23.280,0.328,-0.198,0.924
1727343332142,2024-09-26T12.35.32.142,23.300,0.398,-0.208,0.928
1727343332162,2024-09-26T12.35.32.162,23.320,0.427,-0.235,0.977
1727343332182,2024-09-26T12.35.32.182,23.340,0.447,-0.258,0.983
1727343332202,2024-09-26T12.35.32.202,23.360,0.438,-0.210,0.925
1727343332222,2024-09-26T12.35.32.222,23.380,0.440,-0.187,0.925
1727343332242,2024-09-26T12.35.32.242,23.400,0.467,-0.229,0.943
1727343332262,2024-09-26T12.35.32.262,23.420,0.388,-0.222,0.957
1727343332282,2024-09-26T12.35.32.282,23.440,0.286,-0.226,0.928
1727343332302,2024-09-26T12.35.32.302,23.460,0.268,-0.202,0.925
1727343332322,2024-09-26T12.35.32.322,23.480,0.281,-0.198,0.936
1727343332342,2024-09-26T12.35.32.342,23.500,0.301,-0.205,0.957
1727343332362,2024-09-26T12.35.32.362,23.520,0.184,-0.211,0.966
1727343332382,2024-09-26T12.35.32.382,23.540,0.091,-0.215,0.930
1727343332402,2024-09-26T12.35.32.402,23.560,0.089,-0.193,0.917
1727343332422,2024-09-26T12.35.32.422,23.580,0.017,-0.177,0.936
1727343332442,2024-09-26T12.35.32.442,23.600,0.026,-0.185,0.952
1727343332462,2024-09-26T12.35.32.462,23.620,0.092,-0.195,0.967
1727343332482,2024-09-26T12.35.32.482,23.640,-0.039,-0.201,0.963
1727343332502,2024-09-26T12.35.32.502,23.660,-0.067,-0.185,0.926
1727343332522,2024-09-26T12.35.32.522,23.680,-0.095,-0.143,0.927
1727343332542,2024-09-26T12.35.32.542,23.700,-0.101,-0.138,0.918
1727343332562,2024-09-26T12.35.32.562,23.720,-0.038,-0.154,0.916
1727343332582,2024-09-26T12.35.32.582,23.740,-0.053,-0.164,0.964
1727343332602,2024-09-26T12.35.32.602,23.760,-0.135,-0.207,0.997
1727343332622,2024-09-26T12.35.32.622,23.780,-0.214,-0.172,0.980
1727343332642,2024-09-26T12.35.32.642,23.800,-0.279,-0.149,0.986
1727343332662,2024-09-26T12.35.32.662,23.820,-0.141,-0.127,0.983
1727343332682,2024-09-26T12.35.32.682,23.840,-0.098,-0.091,0.960
1727343332702,2024-09-26T12.35.32.702,23.860,-0.199,-0.108,0.926
1727343332722,2024-09-26T12.35.32.722,23.880,-0.167,-0.094,0.924
1727343332742,2024-09-26T12.35.32.742,23.900,-0.048,-0.151,0.994
1727343332762,2024-09-26T12.35.32.762,23.920,-0.019,-0.167,0.972
1727343332782,2024-09-26T12.35.32.782,23.940,0.049,-0.120,0.966
1727343332802,2024-09-26T12.35.32.802,23.960,0.015,-0.102,0.947
1727343332822,2024-09-26T12.35.32.822,23.980,0.108,-0.064,0.960
1727343332842,2024-09-26T12.35.32.842,24.000,0.004,-0.047,0.992
1727343332862,2024-09-26T12.35.32.862,24.020,-0.016,-0.037,0.977
1727343332882,2024-09-26T12.35.32.882,24.040,0.078,-0.006,0.958
1727343332902,2024-09-26T12.35.32.902,24.060,0.067,-0.013,0.950
1727343332922,2024-09-26T12.35.32.922,24.080,0.037,-0.019,0.954
1727343332942,2024-09-26T12.35.32.942,24.100,0.026,-0.005,0.981
1727343332962,2024-09-26T12.35.32.962,24.120,0.010,0.014,0.955
1727343332982,2024-09-26T12.35.32.982,24.140,0.053,0.011,0.933
1727343333002,2024-09-26T12.35.33.002,24.160,0.028,-0.009,0.924
1727343333022,2024-09-26T12.35.33.022,24.180,-0.015,-0.021,0.917
1727343333042,2024-09-26T12.35.33.042,24.200,-0.030,-0.018,0.921
1727343333062,2024-09-26T12.35.33.062,24.220,0.017,-0.038,0.986
1727343333082,2024-09-26T12.35.33.082,24.240,0.016,-0.048,1.001
1727343333102,2024-09-26T12.35.33.102,24.260,-0.063,-0.037,0.970
1727343333122,2024-09-26T12.35.33.122,24.280,-0.098,-0.040,0.960
1727343333142,2024-09-26T12.35.33.142,24.300,-0.004,-0.046,0.984
1727343333162,2024-09-26T12.35.33.162,24.320,0.054,-0.022,1.014
1727343333182,2024-09-26T12.35.33.182,24.340,0.037,-0.025,1.036
1727343333202,2024-09-26T12.35.33.202,24.360,-0.031,-0.026,1.005
1727343333222,2024-09-26T12.35.33.222,24.380,-0.134,-0.010,0.950
1727343333242,2024-09-26T12.35.33.242,24.400,-0.169,0.002,0.938
1727343333262,2024-09-26T12.35.33.262,24.420,-0.168,-0.003,0.972
1727343333282,2024-09-26T12.35.33.282,24.440,-0.125,-0.002,0.964
1727343333302,2024-09-26T12.35.33.302,24.460,-0.171,0.033,0.870
1727343333322,2024-09-26T12.35.33.322,24.480,-0.296,0.059,0.731
1727343333342,2024-09-26T12.35.33.342,24.500,-0.324,0.050,0.705
1727343333362,2024-09-26T12.35.33.362,24.520,-0.124,0.011,0.866
1727343333382,2024-09-26T12.35.33.382,24.540,0.115,-0.073,0.915
1727343333402,2024-09-26T12.35.33.402,24.560,-0.009,-0.088,0.819
1727343333422,2024-09-26T12.35.33.422,24.580,-0.165,-0.063,0.781
1727343333442,2024-09-26T12.35.33.442,24.600,0.064,-0.133,1.050
1727343333462,2024-09-26T12.35.33.462,24.620,0.312,-0.214,1.167
1727343333482,2024-09-26T12.35.33.482,24.640,0.182,-0.153,1.033
1727343333502,2024-09-26T12.35.33.502,24.660,-0.024,-0.183,0.933
1727343333522,2024-09-26T12.35.33.522,24.680,0.044,-0.224,1.015
1727343333542,2024-09-26T12.35.33.542,24.700,0.167,-0.266,1.211
1727343333562,2024-09-26T12.35.33.562,24.720,0.193,-0.272,1.185
1727343333582,2024-09-26T12.35.33.582,24.740,-0.022,-0.269,1.032
1727343333602,2024-09-26T12.35.33.602,24.760,0.006,-0.357,0.982
1727343333622,2024-09-26T12.35.33.622,24.780,0.164,-0.323,1.100
1727343333642,2024-09-26T12.35.33.642,24.800,0.151,-0.283,1.183
1727343333662,2024-09-26T12.35.33.662,24.820,0.130,-0.260,1.082
1727343333682,2024-09-26T12.35.33.682,24.840,0.060,-0.242,0.956
1727343333702,2024-09-26T12.35.33.702,24.860,0.109,-0.185,0.925
1727343333722,2024-09-26T12.35.33.722,24.880,0.180,-0.175,0.989
1727343333742,2024-09-26T12.35.33.742,24.900,0.179,-0.179,0.972
1727343333762,2024-09-26T12.35.33.762,24.920,0.088,-0.127,0.879
1727343333782,2024-09-26T12.35.33.782,24.940,0.077,-0.156,0.845
1727343333802,2024-09-26T12.35.33.802,24.960,0.232,-0.174,0.892
1727343333822,2024-09-26T12.35.33.822,24.980,0.209,-0.184,0.968
1727343333842,2024-09-26T12.35.33.842,25.000,0.237,-0.170,0.930
1727343333862,2024-09-26T12.35.33.862,25.020,0.126,-0.091,0.852
1727343333882,2024-09-26T12.35.33.882,25.040,0.068,-0.062,0.763
1727343333902,2024-09-26T12.35.33.902,25.060,0.157,-0.048,0.733
1727343333922,2024-09-26T12.35.33.922,25.080,0.134,0.001,0.755
1727343333942,2024-09-26T12.35.33.942,25.100,0.133,0.032,0.779
1727343333962,2024-09-26T12.35.33.962,25.120,0.168,-0.080,0.822
1727343333982,2024-09-26T12.35.33.982,25.140,0.315,-0.214,0.936
1727343334002,2024-09-26T12.35.34.002,25.160,0.360,-0.261,1.014
1727343334022,2024-09-26T12.35.34.022,25.180,0.315,-0.300,1.103
1727343334042,2024-09-26T12.35.34.042,25.200,0.306,-0.356,1.107
1727343334062,2024-09-26T12.35.34.062,25.220,0.330,-0.346,1.066
1727343334082,2024-09-26T12.35.34.082,25.240,0.275,-0.291,1.058
1727343334102,2024-09-26T12.35.34.102,25.260,0.244,-0.274,1.050
1727343334122,2024-09-26T12.35.34.122,25.280,0.236,-0.265,1.038
1727343334142,2024-09-26T12.35.34.142,25.300,0.216,-0.220,0.982
1727343334162,2024-09-26T12.35.34.162,25.320,0.150,-0.170,0.952
1727343334182,2024-09-26T12.35.34.182,25.340,0.162,-0.194,0.962
1727343334202,2024-09-26T12.35.34.202,25.360,0.211,-0.216,0.958
1727343334222,2024-09-26T12.35.34.222,25.380,0.216,-0.223,0.971
1727343334242,2024-09-26T12.35.34.242,25.400,0.255,-0.230,0.954
1727343334262,2024-09-26T12.35.34.262,25.420,0.235,-0.250,0.945
1727343334282,2024-09-26T12.35.34.282,25.440,0.278,-0.277,0.964
1727343334302,2024-09-26T12.35.34.302,25.460,0.346,-0.293,0.975
1727343334322,2024-09-26T12.35.34.322,25.480,0.318,-0.286,0.924
1727343334342,2024-09-26T12.35.34.342,25.500,0.276,-0.260,0.877
1727343334362,2024-09-26T12.35.34.362,25.520,0.278,-0.253,0.874
1727343334382,2024-09-26T12.35.34.382,25.540,0.241,-0.226,0.859
1727343334402,2024-09-26T12.35.34.402,25.560,0.265,-0.235,0.870
1727343334422,2024-09-26T12.35.34.422,25.580,0.368,-0.231,0.902
1727343334442,2024-09-26T12.35.34.442,25.600,0.426,-0.217,0.895
1727343334462,2024-09-26T12.35.34.462,25.620,0.330,-0.219,0.879
1727343334482,2024-09-26T12.35.34.482,25.640,0.339,-0.256,0.928
1727343334502,2024-09-26T12.35.34.502,25.660,0.404,-0.253,0.976
1727343334522,2024-09-26T12.35.34.522,25.680,0.354,-0.228,0.969
1727343334542,2024-09-26T12.35.34.542,25.700,0.226,-0.239,0.923
1727343334562,2024-09-26T12.35.34.562,25.720,0.167,-0.286,0.977
1727343334582,2024-09-26T12.35.34.582,25.740,0.126,-0.285,1.039
1727343334602,2024-09-26T12.35.34.602,25.760,0.073,-0.252,1.013
1727343334622,2024-09-26T12.35.34.622,25.780,0.091,-0.247,0.986
1727343334642,2024-09-26T12.35.34.642,25.800,0.095,-0.264,0.983
1727343334662,2024-09-26T12.35.34.662,25.820,0.037,-0.254,0.986
1727343334682,2024-09-26T12.35.34.682,25.840,-0.030,-0.218,0.946
1727343334702,2024-09-26T12.35.34.702,25.860,-0.005,-0.206,0.936
1727343334722,2024-09-26T12.35.34.722,25.880,0.125,-0.265,0.958
1727343334742,2024-09-26T12.35.34.742,25.900,0.198,-0.250,0.959
1727343334762,2024-09-26T12.35.34.762,25.920,0.175,-0.182,0.927
1727343334782,2024-09-26T12.35.34.782,25.940,0.055,-0.167,0.885
1727343334802,2024-09-26T12.35.34.802,25.960,0.091,-0.175,0.900
1727343334822,2024-09-26T12.35.34.822,25.980,0.265,-0.202,0.950
1727343334842,2024-09-26T12.35.34.842,26.000,0.197,-0.207,0.941
1727343334862,2024-09-26T12.35.34.862,26.020,-0.016,-0.201,0.925
1727343334882,2024-09-26T12.35.34.882,26.040,-0.085,-0.225,0.953
1727343334902,2024-09-26T12.35.34.902,26.060,-0.070,-0.208,0.968
1727343334922,2024-09-26T12.35.34.922,26.080,0.070,-0.205,1.000
1727343334942,2024-09-26T12.35.34.942,26.100,0.088,-0.230,1.016
1727343334962,2024-09-26T12.35.34.962,26.120,-0.063,-0.244,0.978
1727343334982,2024-09-26T12.35.34.982,26.140,-0.131,-0.183,0.911
1727343335002,2024-09-26T12.35.35.002,26.160,-0.074,-0.151,0.886
1727343335022,2024-09-26T12.35.35.022,26.180,0.029,-0.150,0.913
1727343335042,2024-09-26T12.35.35.042,26.200,0.116,-0.190,1.013
1727343335062,2024-09-26T12.35.35.062,26.220,-0.071,-0.169,0.995
1727343335082,2024-09-26T12.35.35.082,26.240,-0.100,-0.104,0.928
1727343335102,2024-09-26T12.35.35.102,26.260,-0.018,-0.091,0.920
1727343335122,2024-09-26T12.35.35.122,26.280,0.115,-0.108,0.987
1727343335142,2024-09-26T12.35.35.142,26.300,0.163,-0.119,1.029
1727343335162,2024-09-26T12.35.35.162,26.320,0.016,-0.102,0.969
1727343335182,2024-09-26T12.35.35.182,26.340,-0.079,-0.062,0.914
1727343335202,2024-09-26T12.35.35.202,26.360,0.016,-0.082,0.938
1727343335222,2024-09-26T12.35.35.222,26.380,0.103,-0.120,1.005
1727343335242,2024-09-26T12.35.35.242,26.400,0.039,-0.142,1.033
1727343335262,2024-09-26T12.35.35.262,26.420,-0.028,-0.139,0.982
1727343335282,2024-09-26T12.35.35.282,26.440,-0.049,-0.115,0.918
1727343335302,2024-09-26T12.35.35.302,26.460,0.030,-0.110,0.941
1727343335322,2024-09-26T12.35.35.322,26.480,0.066,-0.136,1.018
1727343335342,2024-09-26T12.35.35.342,26.500,-0.014,-0.135,0.995
1727343335362,2024-09-26T12.35.35.362,26.520,-0.079,-0.124,0.941
1727343335382,2024-09-26T12.35.35.382,26.540,-0.137,-0.135,0.956
1727343335402,2024-09-26T12.35.35.402,26.560,-0.103,-0.146,0.997
1727343335422,2024-09-26T12.35.35.422,26.580,-0.108,-0.159,1.026
1727343335442,2024-09-26T12.35.35.442,26.600,-0.126,-0.152,1.004
