epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727343180370,2024-09-26T12.33.00.370,44.720,-0.079,-0.125,1.114
1727343180390,2024-09-26T12.33.00.390,44.740,-0.037,-0.113,1.032
1727343180410,2024-09-26T12.33.00.410,44.760,-0.036,-0.130,1.001
1727343180430,2024-09-26T12.33.00.430,44.780,-0.077,-0.141,1.031
1727343180450,2024-09-26T12.33.00.450,44.800,-0.112,-0.143,1.087
1727343180470,2024-09-26T12.33.00.470,44.820,-0.080,-0.150,1.035
1727343180490,2024-09-26T12.33.00.490,44.840,-0.044,-0.153,0.974
1727343180510,2024-09-26T12.33.00.510,44.860,-0.083,-0.173,0.984
1727343180530,2024-09-26T12.33.00.530,44.880,-0.120,-0.202,0.994
1727343180550,2024-09-26T12.33.00.550,44.900,-0.143,-0.171,0.960
1727343180570,2024-09-26T12.33.00.570,44.920,-0.106,-0.113,0.928
1727343180590,2024-09-26T12.33.00.590,44.940,-0.072,-0.128,0.910
1727343180610,2024-09-26T12.33.00.610,44.960,-0.055,-0.158,0.905
1727343180630,2024-09-26T12.33.00.630,44.980,-0.034,-0.124,0.915
1727343180650,2024-09-26T12.33.00.650,45.000,0.062,-0.109,0.929
1727343180670,2024-09-26T12.33.00.670,45.020,0.135,-0.149,0.935
1727343180690,2024-09-26T12.33.00.690,45.040,0.125,-0.158,0.931
1727343180710,2024-09-26T12.33.00.710,45.060,0.155,-0.116,0.944
1727343180730,2024-09-26T12.33.00.730,45.080,0.190,-0.098,0.966
1727343180750,2024-09-26T12.33.00.750,45.100,0.237,-0.125,0.945
1727343180770,2024-09-26T12.33.00.770,45.120,0.203,-0.117,0.910
1727343180790,2024-09-26T12.33.00.790,45.140,0.262,-0.089,0.895
1727343180810,2024-09-26T12.33.00.810,45.160,0.328,-0.079,0.918
1727343180830,2024-09-26T12.33.00.830,45.180,0.301,-0.086,0.905
1727343180850,2024-09-26T12.33.00.850,45.200,0.302,-0.082,0.864
1727343180870,2024-09-26T12.33.00.870,45.220,0.287,-0.105,0.863
1727343180890,2024-09-26T12.33.00.890,45.240,0.318,-0.131,0.885
1727343180910,2024-09-26T12.33.00.910,45.260,0.337,-0.121,0.877
1727343180930,2024-09-26T12.33.00.930,45.280,0.369,-0.118,0.845
1727343180950,2024-09-26T12.33.00.950,45.300,0.355,-0.136,0.801
1727343180970,2024-09-26T12.33.00.970,45.320,0.404,-0.116,0.789
1727343180990,2024-09-26T12.33.00.990,45.340,0.517,-0.123,0.801
1727343181010,2024-09-26T12.33.01.010,45.360,0.603,-0.117,0.790
1727343181030,2024-09-26T12.33.01.030,45.380,0.673,-0.073,0.749
1727343181050,2024-09-26T12.33.01.050,45.400,0.755,-0.029,0.715
1727343181070,2024-09-26T12.33.01.070,45.420,0.749,-0.024,0.737
1727343181090,2024-09-26T12.33.01.090,45.440,0.707,-0.063,0.789
1727343181110,2024-09-26T12.33.01.110,45.460,0.664,-0.069,0.800
1727343181130,2024-09-26T12.33.01.130,45.480,0.562,-0.039,0.772
1727343181150,2024-09-26T12.33.01.150,45.500,0.655,-0.017,0.798
1727343181170,2024-09-26T12.33.01.170,45.520,0.701,-0.062,0.827
1727343181190,2024-09-26T12.33.01.190,45.540,0.682,-0.021,0.801
1727343181210,2024-09-26T12.33.01.210,45.560,0.643,0.052,0.783
1727343181230,2024-09-26T12.33.01.230,45.580,0.725,0.047,0.821
1727343181250,2024-09-26T12.33.01.250,45.600,0.778,0.016,0.857
1727343181270,2024-09-26T12.33.01.270,45.620,0.723,-0.001,0.844
1727343181290,2024-09-26T12.33.01.290,45.640,0.706,-0.001,0.850
1727343181310,2024-09-26T12.33.01.310,45.660,0.703,-0.036,0.851
1727343181330,2024-09-26T12.33.01.330,45.680,0.652,-0.036,0.851
1727343181350,2024-09-26T12.33.01.350,45.700,0.666,-0.038,0.868
1727343181370,2024-09-26T12.33.01.370,45.720,0.637,-0.054,0.863
1727343181390,2024-09-26T12.33.01.390,45.740,0.556,-0.054,0.874
1727343181410,2024-09-26T12.33.01.410,45.760,0.534,-0.052,0.879
1727343181430,2024-09-26T12.33.01.430,45.780,0.532,-0.079,0.875
1727343181450,2024-09-26T12.33.01.450,45.800,0.473,-0.080,0.870
1727343181470,2024-09-26T12.33.01.470,45.820,0.452,-0.075,0.874
1727343181490,2024-09-26T12.33.01.490,45.840,0.479,-0.100,0.876
1727343181510,2024-09-26T12.33.01.510,45.860,0.470,-0.110,0.856
1727343181530,2024-09-26T12.33.01.530,45.880,0.428,-0.086,0.844
1727343181550,2024-09-26T12.33.01.550,45.900,0.396,-0.092,0.865
1727343181570,2024-09-26T12.33.01.570,45.920,0.383,-0.092,0.859
1727343181590,2024-09-26T12.33.01.590,45.940,0.408,-0.096,0.830
1727343181610,2024-09-26T12.33.01.610,45.960,0.282,-0.106,0.848
1727343181630,2024-09-26T12.33.01.630,45.980,0.216,-0.144,0.871
1727343181650,2024-09-26T12.33.01.650,46.000,0.215,-0.151,0.900
1727343181670,2024-09-26T12.33.01.670,46.020,0.209,-0.099,0.897
1727343181690,2024-09-26T12.33.01.690,46.040,0.231,-0.066,0.895
1727343181710,2024-09-26T12.33.01.710,46.060,0.188,-0.124,0.919
1727343181730,2024-09-26T12.33.01.730,46.080,0.052,-0.119,0.917
1727343181750,2024-09-26T12.33.01.750,46.100,0.115,-0.075,0.949
1727343181770,2024-09-26T12.33.01.770,46.120,0.160,-0.118,0.964
1727343181790,2024-09-26T12.33.01.790,46.140,0.122,-0.083,0.928
1727343181810,2024-09-26T12.33.01.810,46.160,0.113,-0.062,0.929
1727343181830,2024-09-26T12.33.01.830,46.180,0.070,-0.107,0.945
1727343181850,2024-09-26T12.33.01.850,46.200,0.133,-0.113,0.952
1727343181870,2024-09-26T12.33.01.870,46.220,0.109,-0.118,0.950
1727343181890,2024-09-26T12.33.01.890,46.240,0.029,-0.115,0.937
1727343181910,2024-09-26T12.33.01.910,46.260,0.088,-0.104,0.955
1727343181930,2024-09-26T12.33.01.930,46.280,0.006,-0.132,0.939
1727343181950,2024-09-26T12.33.01.950,46.300,-0.036,-0.139,0.927
1727343181970,2024-09-26T12.33.01.970,46.320,-0.081,-0.119,0.948
1727343181990,2024-09-26T12.33.01.990,46.340,-0.024,-0.115,0.938
1727343182010,2024-09-26T12.33.02.010,46.360,0.032,-0.117,0.925
1727343182030,2024-09-26T12.33.02.030,46.380,-0.061,-0.144,0.923
1727343182050,2024-09-26T12.33.02.050,46.400,-0.086,-0.156,0.973
1727343182070,2024-09-26T12.33.02.070,46.420,-0.077,-0.172,1.057
1727343182090,2024-09-26T12.33.02.090,46.440,-0.022,-0.168,1.036
1727343182110,2024-09-26T12.33.02.110,46.460,0.002,-0.136,0.990
1727343182130,2024-09-26T12.33.02.130,46.480,-0.078,-0.150,0.993
1727343182150,2024-09-26T12.33.02.150,46.500,-0.070,-0.168,1.057
1727343182170,2024-09-26T12.33.02.170,46.520,-0.052,-0.161,1.093
1727343182190,2024-09-26T12.33.02.190,46.540,-0.056,-0.141,1.041
1727343182210,2024-09-26T12.33.02.210,46.560,-0.029,-0.146,1.014
1727343182230,2024-09-26T12.33.02.230,46.580,-0.054,-0.163,1.022
1727343182250,2024-09-26T12.33.02.250,46.600,-0.050,-0.157,1.066
1727343182270,2024-09-26T12.33.02.270,46.620,-0.047,-0.149,1.073
1727343182290,2024-09-26T12.33.02.290,46.640,-0.017,-0.140,1.020
1727343182310,2024-09-26T12.33.02.310,46.660,0.002,-0.141,0.973
1727343182330,2024-09-26T12.33.02.330,46.680,-0.002,-0.143,0.987
1727343182350,2024-09-26T12.33.02.350,46.700,-0.011,-0.164,1.036
1727343182370,2024-09-26T12.33.02.370,46.720,-0.025,-0.169,1.029
1727343182390,2024-09-26T12.33.02.390,46.740,-0.007,-0.152,0.985
1727343182410,2024-09-26T12.33.02.410,46.760,-0.005,-0.147,0.970
1727343182430,2024-09-26T12.33.02.430,46.780,0.019,-0.146,0.969
1727343182450,2024-09-26T12.33.02.450,46.800,0.009,-0.167,0.987
1727343182470,2024-09-26T12.33.02.470,46.820,-0.022,-0.165,0.993
1727343182490,2024-09-26T12.33.02.490,46.840,0.001,-0.125,0.997
1727343182510,2024-09-26T12.33.02.510,46.860,0.025,-0.114,1.000
1727343182530,2024-09-26T12.33.02.530,46.880,0.010,-0.121,0.981
1727343182550,2024-09-26T12.33.02.550,46.900,0.024,-0.125,1.003
1727343182570,2024-09-26T12.33.02.570,46.920,0.041,-0.126,1.033
1727343182590,2024-09-26T12.33.02.590,46.940,0.013,-0.106,1.006
1727343182610,2024-09-26T12.33.02.610,46.960,0.030,-0.100,0.983
1727343182630,2024-09-26T12.33.02.630,46.980,0.021,-0.109,0.976
1727343182650,2024-09-26T12.33.02.650,47.000,-0.005,-0.120,0.970
1727343182670,2024-09-26T12.33.02.670,47.020,0.032,-0.116,0.980
1727343182690,2024-09-26T12.33.02.690,47.040,0.057,-0.100,0.954
1727343182710,2024-09-26T12.33.02.710,47.060,0.074,-0.110,0.929
1727343182730,2024-09-26T12.33.02.730,47.080,0.120,-0.124,0.941
1727343182750,2024-09-26T12.33.02.750,47.100,0.139,-0.105,0.920
1727343182770,2024-09-26T12.33.02.770,47.120,0.169,-0.071,0.895
1727343182790,2024-09-26T12.33.02.790,47.140,0.207,-0.074,0.887
1727343182810,2024-09-26T12.33.02.810,47.160,0.237,-0.077,0.886
1727343182830,2024-09-26T12.33.02.830,47.180,0.226,-0.077,0.887
1727343182850,2024-09-26T12.33.02.850,47.200,0.252,-0.080,0.879
1727343182870,2024-09-26T12.33.02.870,47.220,0.282,-0.086,0.852
1727343182890,2024-09-26T12.33.02.890,47.240,0.264,-0.105,0.827
1727343182910,2024-09-26T12.33.02.910,47.260,0.303,-0.116,0.818
1727343182930,2024-09-26T12.33.02.930,47.280,0.376,-0.086,0.792
1727343182950,2024-09-26T12.33.02.950,47.300,0.342,-0.034,0.842
1727343182970,2024-09-26T12.33.02.970,47.320,0.425,-0.034,0.840
1727343182990,2024-09-26T12.33.02.990,47.340,0.497,-0.007,0.776
1727343183010,2024-09-26T12.33.03.010,47.360,0.461,0.021,0.768
1727343183030,2024-09-26T12.33.03.030,47.380,0.536,0.010,0.823
1727343183050,2024-09-26T12.33.03.050,47.400,0.510,-0.003,0.908
1727343183070,2024-09-26T12.33.03.070,47.420,0.445,0.000,0.873
1727343183090,2024-09-26T12.33.03.090,47.440,0.471,0.011,0.837
1727343183110,2024-09-26T12.33.03.110,47.460,0.494,-0.000,0.858
1727343183130,2024-09-26T12.33.03.130,47.480,0.500,-0.014,0.921
1727343183150,2024-09-26T12.33.03.150,47.500,0.522,-0.013,0.917
1727343183170,2024-09-26T12.33.03.170,47.520,0.578,0.018,0.873
1727343183190,2024-09-26T12.33.03.190,47.540,0.575,0.020,0.832
1727343183210,2024-09-26T12.33.03.210,47.560,0.513,0.034,0.799
1727343183230,2024-09-26T12.33.03.230,47.580,0.516,0.025,0.789
1727343183250,2024-09-26T12.33.03.250,47.600,0.617,-0.011,0.870
1727343183270,2024-09-26T12.33.03.270,47.620,0.606,-0.046,0.967
1727343183290,2024-09-26T12.33.03.290,47.640,0.656,-0.037,0.897
1727343183310,2024-09-26T12.33.03.310,47.660,0.678,0.005,0.812
1727343183330,2024-09-26T12.33.03.330,47.680,0.711,-0.023,0.778
1727343183350,2024-09-26T12.33.03.350,47.700,0.748,-0.022,0.834
1727343183370,2024-09-26T12.33.03.370,47.720,0.688,-0.033,0.856
1727343183390,2024-09-26T12.33.03.390,47.740,0.672,-0.003,0.816
1727343183410,2024-09-26T12.33.03.410,47.760,0.757,-0.007,0.810
1727343183430,2024-09-26T12.33.03.430,47.780,0.742,-0.027,0.805
1727343183450,2024-09-26T12.33.03.450,47.800,0.611,-0.033,0.781
1727343183470,2024-09-26T12.33.03.470,47.820,0.566,-0.057,0.810
1727343183490,2024-09-26T12.33.03.490,47.840,0.564,-0.068,0.854
1727343183510,2024-09-26T12.33.03.510,47.860,0.551,-0.079,0.870
1727343183530,2024-09-26T12.33.03.530,47.880,0.470,-0.097,0.879
1727343183550,2024-09-26T12.33.03.550,47.900,0.349,-0.110,0.864
1727343183570,2024-09-26T12.33.03.570,47.920,0.305,-0.127,0.900
1727343183590,2024-09-26T12.33.03.590,47.940,0.335,-0.117,0.928
1727343183610,2024-09-26T12.33.03.610,47.960,0.355,-0.109,0.900
1727343183630,2024-09-26T12.33.03.630,47.980,0.229,-0.145,0.875
1727343183650,2024-09-26T12.33.03.650,48.000,0.227,-0.122,0.915
1727343183670,2024-09-26T12.33.03.670,48.020,0.143,-0.117,0.960
1727343183690,2024-09-26T12.33.03.690,48.040,0.200,-0.106,0.987
1727343183710,2024-09-26T12.33.03.710,48.060,0.204,-0.097,0.947
1727343183730,2024-09-26T12.33.03.730,48.080,0.095,-0.098,0.894
1727343183750,2024-09-26T12.33.03.750,48.100,0.213,-0.090,0.902
1727343183770,2024-09-26T12.33.03.770,48.120,0.149,-0.096,0.976
1727343183790,2024-09-26T12.33.03.790,48.140,0.091,-0.086,1.033
1727343183810,2024-09-26T12.33.03.810,48.160,0.197,-0.050,1.001
1727343183830,2024-09-26T12.33.03.830,48.180,0.110,-0.074,0.961
1727343183850,2024-09-26T12.33.03.850,48.200,0.119,-0.099,0.993
1727343183870,2024-09-26T12.33.03.870,48.220,0.109,-0.079,1.064
1727343183890,2024-09-26T12.33.03.890,48.240,-0.004,-0.079,1.098
1727343183910,2024-09-26T12.33.03.910,48.260,0.094,-0.055,1.092
1727343183930,2024-09-26T12.33.03.930,48.280,0.044,-0.040,1.024
1727343183950,2024-09-26T12.33.03.950,48.300,-0.015,-0.008,1.016
1727343183970,2024-09-26T12.33.03.970,48.320,-0.006,0.018,1.091
1727343183990,2024-09-26T12.33.03.990,48.340,-0.083,0.041,1.087
1727343184010,2024-09-26T12.33.04.010,48.360,-0.006,0.095,1.024
1727343184030,2024-09-26T12.33.04.030,48.380,0.008,0.092,0.932
1727343184050,2024-09-26T12.33.04.050,48.400,0.059,0.100,0.917
1727343184070,2024-09-26T12.33.04.070,48.420,0.073,0.091,0.962
1727343184090,2024-09-26T12.33.04.090,48.440,0.016,0.124,0.970
1727343184110,2024-09-26T12.33.04.110,48.460,0.043,0.141,0.897
1727343184130,2024-09-26T12.33.04.130,48.480,0.067,0.141,0.836
1727343184150,2024-09-26T12.33.04.150,48.500,0.064,0.116,0.876
1727343184170,2024-09-26T12.33.04.170,48.520,0.062,0.094,0.943
1727343184190,2024-09-26T12.33.04.190,48.540,0.009,0.119,0.908
1727343184210,2024-09-26T12.33.04.210,48.560,0.011,0.160,0.804
1727343184230,2024-09-26T12.33.04.230,48.580,0.031,0.191,0.772
1727343184250,2024-09-26T12.33.04.250,48.600,0.075,0.143,0.851
1727343184270,2024-09-26T12.33.04.270,48.620,0.028,0.090,0.899
1727343184290,2024-09-26T12.33.04.290,48.640,-0.041,0.158,0.874
1727343184310,2024-09-26T12.33.04.310,48.660,-0.027,0.199,0.882
1727343184330,2024-09-26T12.33.04.330,48.680,-0.022,0.131,0.951
1727343184350,2024-09-26T12.33.04.350,48.700,-0.033,0.084,1.007
1727343184370,2024-09-26T12.33.04.370,48.720,-0.223,0.092,1.012
1727343184390,2024-09-26T12.33.04.390,48.740,-0.255,0.095,1.048
1727343184410,2024-09-26T12.33.04.410,48.760,-0.181,0.075,1.107
1727343184430,2024-09-26T12.33.04.430,48.780,-0.245,0.073,1.089
1727343184450,2024-09-26T12.33.04.450,48.800,-0.321,0.070,1.040
1727343184470,2024-09-26T12.33.04.470,48.820,-0.254,0.046,1.042
1727343184490,2024-09-26T12.33.04.490,48.840,-0.108,0.021,1.062
1727343184510,2024-09-26T12.33.04.510,48.860,-0.063,0.025,1.044
1727343184530,2024-09-26T12.33.04.530,48.880,-0.068,0.019,1.021
1727343184550,2024-09-26T12.33.04.550,48.900,-0.052,-0.006,0.989
1727343184570,2024-09-26T12.33.04.570,48.920,0.063,0.011,1.018
1727343184590,2024-09-26T12.33.04.590,48.940,0.086,0.026,1.010
1727343184610,2024-09-26T12.33.04.610,48.960,0.041,0.040,0.974
1727343184630,2024-09-26T12.33.04.630,48.980,0.043,0.037,0.946
1727343184650,2024-09-26T12.33.04.650,49.000,0.075,0.048,0.912
1727343184670,2024-09-26T12.33.04.670,49.020,0.063,0.049,0.883
1727343184690,2024-09-26T12.33.04.690,49.040,0.132,0.068,0.895
1727343184710,2024-09-26T12.33.04.710,49.060,0.114,0.110,0.879
1727343184730,2024-09-26T12.33.04.730,49.080,0.049,0.104,0.864
1727343184750,2024-09-26T12.33.04.750,49.100,0.125,0.076,0.873
1727343184770,2024-09-26T12.33.04.770,49.120,0.185,0.040,0.870
1727343184790,2024-09-26T12.33.04.790,49.140,0.139,0.059,0.869
1727343184810,2024-09-26T12.33.04.810,49.160,0.151,0.068,0.902
1727343184830,2024-09-26T12.33.04.830,49.180,0.263,0.088,0.862
1727343184850,2024-09-26T12.33.04.850,49.200,0.283,0.123,0.830
1727343184870,2024-09-26T12.33.04.870,49.220,0.322,0.097,0.816
1727343184890,2024-09-26T12.33.04.890,49.240,0.339,0.115,0.826
1727343184910,2024-09-26T12.33.04.910,49.260,0.371,0.130,0.851
1727343184930,2024-09-26T12.33.04.930,49.280,0.422,0.133,0.843
1727343184950,2024-09-26T12.33.04.950,49.300,0.491,0.152,0.831
1727343184970,2024-09-26T12.33.04.970,49.320,0.490,0.153,0.833
1727343184990,2024-09-26T12.33.04.990,49.340,0.515,0.131,0.857
1727343185010,2024-09-26T12.33.05.010,49.360,0.467,0.124,0.904
1727343185030,2024-09-26T12.33.05.030,49.380,0.423,0.120,0.928
1727343185050,2024-09-26T12.33.05.050,49.400,0.440,0.130,0.937
1727343185070,2024-09-26T12.33.05.070,49.420,0.323,0.092,0.951
1727343185090,2024-09-26T12.33.05.090,49.440,0.353,0.101,0.951
1727343185110,2024-09-26T12.33.05.110,49.460,0.301,0.092,0.983
1727343185130,2024-09-26T12.33.05.130,49.480,0.278,0.042,0.991
1727343185150,2024-09-26T12.33.05.150,49.500,0.342,0.080,0.950
1727343185170,2024-09-26T12.33.05.170,49.520,0.358,0.108,0.899
1727343185190,2024-09-26T12.33.05.190,49.540,0.430,0.101,0.903
1727343185210,2024-09-26T12.33.05.210,49.560,0.422,0.082,0.932
1727343185230,2024-09-26T12.33.05.230,49.580,0.439,0.090,0.934
1727343185250,2024-09-26T12.33.05.250,49.600,0.446,0.098,0.896
1727343185270,2024-09-26T12.33.05.270,49.620,0.472,0.097,0.893
1727343185290,2024-09-26T12.33.05.290,49.640,0.426,0.081,0.906
1727343185310,2024-09-26T12.33.05.310,49.660,0.390,0.084,0.961
1727343185330,2024-09-26T12.33.05.330,49.680,0.374,0.084,0.989
1727343185350,2024-09-26T12.33.05.350,49.700,0.358,0.083,0.946
1727343185370,2024-09-26T12.33.05.370,49.720,0.338,0.065,0.937
1727343185390,2024-09-26T12.33.05.390,49.740,0.292,0.061,0.951
1727343185410,2024-09-26T12.33.05.410,49.760,0.323,0.086,0.956
1727343185430,2024-09-26T12.33.05.430,49.780,0.331,0.075,0.948
1727343185450,2024-09-26T12.33.05.450,49.800,0.361,0.085,0.903
1727343185470,2024-09-26T12.33.05.470,49.820,0.360,0.110,0.897
1727343185490,2024-09-26T12.33.05.490,49.840,0.349,0.113,0.895
1727343185510,2024-09-26T12.33.05.510,49.860,0.395,0.120,0.885
1727343185530,2024-09-26T12.33.05.530,49.880,0.440,0.120,0.889
1727343185550,2024-09-26T12.33.05.550,49.900,0.456,0.103,0.874
