epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727343843091,2024-09-26T12.44.03.091,0.000,90.976,5.000,-34.207
1727343843111,2024-09-26T12.44.03.111,0.020,83.598,6.768,-37.012
1727343843131,2024-09-26T12.44.03.131,0.040,50.000,-7.317,-51.341
1727343843151,2024-09-26T12.44.03.151,0.060,41.585,-69.085,-79.085
1727343843171,2024-09-26T12.44.03.171,0.080,94.512,-89.329,-73.841
1727343843191,2024-09-26T12.44.03.191,0.100,110.915,-24.878,-76.280
1727343843211,2024-09-26T12.44.03.211,0.120,38.354,-76.768,-61.646
1727343843231,2024-09-26T12.44.03.231,0.140,22.378,-172.256,-65.488
1727343843251,2024-09-26T12.44.03.251,0.160,52.439,-230.854,-80.366
1727343843271,2024-09-26T12.44.03.271,0.180,59.146,-179.085,-81.098
1727343843291,2024-09-26T12.44.03.291,0.200,20.061,-76.463,-70.366
1727343843311,2024-09-26T12.44.03.311,0.220,-28.171,-34.573,-61.646
1727343843331,2024-09-26T12.44.03.331,0.240,-36.951,-65.488,-56.768
1727343843351,2024-09-26T12.44.03.351,0.260,-15.915,-65.976,-52.805
1727343843371,2024-09-26T12.44.03.371,0.280,-15.183,-14.573,-30.671
1727343843391,2024-09-26T12.44.03.391,0.300,-32.561,21.341,-2.317
1727343843411,2024-09-26T12.44.03.411,0.320,-30.610,5.183,2.866
1727343843431,2024-09-26T12.44.03.431,0.340,-5.976,-13.476,-10.549
1727343843451,2024-09-26T12.44.03.451,0.360,4.268,-20.122,-1.646
1727343843471,2024-09-26T12.44.03.471,0.380,-6.402,-3.902,8.598
1727343843491,2024-09-26T12.44.03.491,0.400,-12.866,3.720,9.024
1727343843511,2024-09-26T12.44.03.511,0.420,2.500,-6.341,0.244
1727343843531,2024-09-26T12.44.03.531,0.440,13.780,-22.744,-1.585
1727343843551,2024-09-26T12.44.03.551,0.460,7.378,-14.939,6.341
1727343843571,2024-09-26T12.44.03.571,0.480,-3.110,10.183,8.171
1727343843591,2024-09-26T12.44.03.591,0.500,-1.585,8.780,4.756
1727343843611,2024-09-26T12.44.03.611,0.520,9.207,-10.854,0.976
1727343843631,2024-09-26T12.44.03.631,0.540,8.293,-22.256,5.244
1727343843651,2024-09-26T12.44.03.651,0.560,-2.012,-13.232,6.768
1727343843671,2024-09-26T12.44.03.671,0.580,-3.598,-6.524,7.439
1727343843691,2024-09-26T12.44.03.691,0.600,2.866,-25.732,5.671
1727343843711,2024-09-26T12.44.03.711,0.620,7.561,-45.488,5.244
1727343843731,2024-09-26T12.44.03.731,0.640,5.488,-80.122,7.134
1727343843751,2024-09-26T12.44.03.751,0.660,7.988,-140.793,12.195
1727343843771,2024-09-26T12.44.03.771,0.680,19.695,-196.524,13.049
1727343843791,2024-09-26T12.44.03.791,0.700,24.756,-244.512,14.573
1727343843811,2024-09-26T12.44.03.811,0.720,21.890,-295.122,12.317
1727343843831,2024-09-26T12.44.03.831,0.740,15.061,-361.037,6.280
1727343843851,2024-09-26T12.44.03.851,0.760,5.122,-407.744,6.220
1727343843871,2024-09-26T12.44.03.871,0.780,-11.890,-406.707,6.646
1727343843891,2024-09-26T12.44.03.891,0.800,-25.671,-347.439,3.537
1727343843911,2024-09-26T12.44.03.911,0.820,-47.439,-280.000,-8.049
1727343843931,2024-09-26T12.44.03.931,0.840,-80.549,-266.951,-31.037
1727343843951,2024-09-26T12.44.03.951,0.860,-96.890,-272.988,-41.524
1727343843971,2024-09-26T12.44.03.971,0.880,-91.402,-255.061,-26.037
1727343843991,2024-09-26T12.44.03.991,0.900,-93.293,-214.939,-11.341
1727343844011,2024-09-26T12.44.04.011,0.920,-126.585,-184.634,2.256
1727343844031,2024-09-26T12.44.04.031,0.940,-150.732,-176.768,9.329
1727343844051,2024-09-26T12.44.04.051,0.960,-123.476,-163.232,11.402
1727343844071,2024-09-26T12.44.04.071,0.980,-93.537,-121.890,27.744
1727343844091,2024-09-26T12.44.04.091,1.000,-97.134,-73.110,52.439
1727343844111,2024-09-26T12.44.04.111,1.020,-93.537,-26.220,85.122
1727343844131,2024-09-26T12.44.04.131,1.040,-83.841,-4.207,112.500
1727343844151,2024-09-26T12.44.04.151,1.060,-79.878,13.902,123.232
1727343844171,2024-09-26T12.44.04.171,1.080,-72.866,69.573,128.902
1727343844191,2024-09-26T12.44.04.191,1.100,-56.280,130.000,142.805
1727343844211,2024-09-26T12.44.04.211,1.120,-36.890,175.305,148.049
1727343844231,2024-09-26T12.44.04.231,1.140,-4.268,191.707,143.780
1727343844251,2024-09-26T12.44.04.251,1.160,29.939,202.500,136.280
1727343844271,2024-09-26T12.44.04.271,1.180,58.841,220.732,135.549
1727343844291,2024-09-26T12.44.04.291,1.200,77.622,247.134,143.720
1727343844311,2024-09-26T12.44.04.311,1.220,85.244,262.561,147.988
1727343844331,2024-09-26T12.44.04.331,1.240,88.110,254.268,140.671
1727343844351,2024-09-26T12.44.04.351,1.260,88.232,242.134,129.878
1727343844371,2024-09-26T12.44.04.371,1.280,88.598,237.256,125.976
1727343844391,2024-09-26T12.44.04.391,1.300,97.195,244.573,136.951
1727343844411,2024-09-26T12.44.04.411,1.320,123.841,279.146,157.073
1727343844431,2024-09-26T12.44.04.431,1.340,142.988,306.951,179.634
1727343844451,2024-09-26T12.44.04.451,1.360,145.854,293.720,161.890
1727343844471,2024-09-26T12.44.04.471,1.380,138.110,228.720,123.293
1727343844491,2024-09-26T12.44.04.491,1.400,127.683,175.793,112.866
1727343844511,2024-09-26T12.44.04.511,1.420,119.512,176.159,94.390
1727343844531,2024-09-26T12.44.04.531,1.440,114.329,148.963,68.720
1727343844551,2024-09-26T12.44.04.551,1.460,116.341,110.366,55.122
1727343844571,2024-09-26T12.44.04.571,1.480,109.878,106.463,55.183
1727343844591,2024-09-26T12.44.04.591,1.500,98.841,113.841,55.183
1727343844611,2024-09-26T12.44.04.611,1.520,88.902,82.683,47.134
1727343844631,2024-09-26T12.44.04.631,1.540,72.683,28.415,34.024
1727343844651,2024-09-26T12.44.04.651,1.560,68.537,-9.695,8.049
1727343844671,2024-09-26T12.44.04.671,1.580,77.683,-23.780,-12.134
1727343844691,2024-09-26T12.44.04.691,1.600,94.756,-17.134,-35.061
1727343844711,2024-09-26T12.44.04.711,1.620,96.159,-23.598,-42.073
1727343844731,2024-09-26T12.44.04.731,1.640,84.878,-56.524,-48.537
1727343844751,2024-09-26T12.44.04.751,1.660,63.110,-138.049,-59.512
1727343844771,2024-09-26T12.44.04.771,1.680,53.659,-190.305,-71.098
1727343844791,2024-09-26T12.44.04.791,1.700,60.305,-122.256,-82.805
1727343844811,2024-09-26T12.44.04.811,1.720,12.073,-51.524,-52.500
1727343844831,2024-09-26T12.44.04.831,1.740,-30.976,-84.207,-18.780
1727343844851,2024-09-26T12.44.04.851,1.760,-23.354,-129.512,-25.244
1727343844871,2024-09-26T12.44.04.871,1.780,-1.524,-51.585,-35.976
1727343844891,2024-09-26T12.44.04.891,1.800,9.329,46.951,-26.585
1727343844911,2024-09-26T12.44.04.911,1.820,-7.744,14.390,-10.732
1727343844931,2024-09-26T12.44.04.931,1.840,-17.012,-44.817,-5.976
1727343844951,2024-09-26T12.44.04.951,1.860,-2.683,-26.159,-10.000
1727343844971,2024-09-26T12.44.04.971,1.880,6.646,14.024,-6.890
1727343844991,2024-09-26T12.44.04.991,1.900,0.976,14.512,1.768
1727343845011,2024-09-26T12.44.05.011,1.920,-9.024,-15.610,6.037
1727343845031,2024-09-26T12.44.05.031,1.940,-6.463,-28.293,1.280
1727343845051,2024-09-26T12.44.05.051,1.960,0.793,-13.537,-2.012
1727343845071,2024-09-26T12.44.05.071,1.980,2.866,7.012,0.549
1727343845091,2024-09-26T12.44.05.091,2.000,-3.841,6.402,4.207
1727343845111,2024-09-26T12.44.05.111,2.020,-7.744,-4.878,2.012
1727343845131,2024-09-26T12.44.05.131,2.040,-2.195,-9.451,-2.317
1727343845151,2024-09-26T12.44.05.151,2.060,0.915,-9.146,-4.024
1727343845171,2024-09-26T12.44.05.171,2.080,0.549,1.646,-0.671
1727343845191,2024-09-26T12.44.05.191,2.100,-3.476,4.390,4.512
1727343845211,2024-09-26T12.44.05.211,2.120,-6.037,-13.841,4.268
1727343845231,2024-09-26T12.44.05.231,2.140,-4.756,-38.780,1.524
1727343845251,2024-09-26T12.44.05.251,2.160,-3.963,-65.610,-1.159
1727343845271,2024-09-26T12.44.05.271,2.180,-5.732,-96.280,-3.780
1727343845291,2024-09-26T12.44.05.291,2.200,-12.744,-154.573,-6.463
1727343845311,2024-09-26T12.44.05.311,2.220,-15.732,-225.305,-14.756
1727343845331,2024-09-26T12.44.05.331,2.240,-20.427,-293.293,-22.256
1727343845351,2024-09-26T12.44.05.351,2.260,-30.549,-345.732,-28.110
1727343845371,2024-09-26T12.44.05.371,2.280,-38.598,-364.268,-32.866
1727343845391,2024-09-26T12.44.05.391,2.300,-40.732,-356.463,-41.280
1727343845411,2024-09-26T12.44.05.411,2.320,-45.305,-358.659,-50.244
1727343845431,2024-09-26T12.44.05.431,2.340,-62.988,-374.207,-53.720
1727343845451,2024-09-26T12.44.05.451,2.360,-87.317,-373.720,-52.073
1727343845471,2024-09-26T12.44.05.471,2.380,-106.280,-343.659,-52.256
1727343845491,2024-09-26T12.44.05.491,2.400,-112.866,-287.622,-53.659
1727343845511,2024-09-26T12.44.05.511,2.420,-107.195,-216.707,-56.646
1727343845531,2024-09-26T12.44.05.531,2.440,-103.902,-147.073,-46.890
1727343845551,2024-09-26T12.44.05.551,2.460,-119.390,-109.451,-24.451
1727343845571,2024-09-26T12.44.05.571,2.480,-122.927,-88.720,-2.744
1727343845591,2024-09-26T12.44.05.591,2.500,-102.744,-42.683,13.841
1727343845611,2024-09-26T12.44.05.611,2.520,-88.963,20.671,23.841
1727343845631,2024-09-26T12.44.05.631,2.540,-85.183,53.049,37.256
1727343845651,2024-09-26T12.44.05.651,2.560,-83.171,49.146,57.500
1727343845671,2024-09-26T12.44.05.671,2.580,-87.012,45.366,81.646
1727343845691,2024-09-26T12.44.05.691,2.600,-81.220,69.878,95.061
1727343845711,2024-09-26T12.44.05.711,2.620,-58.963,105.000,103.354
1727343845731,2024-09-26T12.44.05.731,2.640,-40.610,114.085,114.146
1727343845751,2024-09-26T12.44.05.751,2.660,-29.146,111.951,132.195
1727343845771,2024-09-26T12.44.05.771,2.680,-18.049,141.768,139.512
1727343845791,2024-09-26T12.44.05.791,2.700,-3.780,177.256,134.695
1727343845811,2024-09-26T12.44.05.811,2.720,11.768,183.537,131.159
1727343845831,2024-09-26T12.44.05.831,2.740,28.963,184.878,141.159
1727343845851,2024-09-26T12.44.05.851,2.760,40.976,213.354,144.695
1727343845871,2024-09-26T12.44.05.871,2.780,53.232,240.366,138.293
1727343845891,2024-09-26T12.44.05.891,2.800,64.268,243.841,139.390
1727343845911,2024-09-26T12.44.05.911,2.820,77.439,250.671,146.098
1727343845931,2024-09-26T12.44.05.931,2.840,88.354,275.854,157.134
1727343845951,2024-09-26T12.44.05.951,2.860,103.659,304.634,167.683
1727343845971,2024-09-26T12.44.05.971,2.880,122.744,323.598,174.939
1727343845991,2024-09-26T12.44.05.991,2.900,138.902,319.939,169.451
1727343846011,2024-09-26T12.44.06.011,2.920,136.402,288.415,162.866
1727343846031,2024-09-26T12.44.06.031,2.940,115.488,220.061,138.293
1727343846051,2024-09-26T12.44.06.051,2.960,96.890,124.207,102.988
1727343846071,2024-09-26T12.44.06.071,2.980,92.256,55.610,80.122
1727343846091,2024-09-26T12.44.06.091,3.000,84.207,48.354,75.915
1727343846111,2024-09-26T12.44.06.111,3.020,66.524,60.915,68.659
1727343846131,2024-09-26T12.44.06.131,3.040,57.073,24.329,47.500
1727343846151,2024-09-26T12.44.06.151,3.060,74.024,-30.305,28.293
1727343846171,2024-09-26T12.44.06.171,3.080,80.000,-2.256,15.305
1727343846191,2024-09-26T12.44.06.191,3.100,45.915,60.061,21.524
1727343846211,2024-09-26T12.44.06.211,3.120,11.707,9.451,16.768
1727343846231,2024-09-26T12.44.06.231,3.140,42.439,-67.378,-13.902
1727343846251,2024-09-26T12.44.06.251,3.160,86.707,-41.220,-41.463
1727343846271,2024-09-26T12.44.06.271,3.180,61.159,26.037,-25.000
1727343846291,2024-09-26T12.44.06.291,3.200,14.817,-31.402,-11.341
1727343846311,2024-09-26T12.44.06.311,3.220,37.195,-150.549,-57.683
1727343846331,2024-09-26T12.44.06.331,3.240,77.378,-184.451,-101.159
1727343846351,2024-09-26T12.44.06.351,3.260,30.854,-137.866,-68.780
1727343846371,2024-09-26T12.44.06.371,3.280,-19.695,-129.207,-20.244
1727343846391,2024-09-26T12.44.06.391,3.300,-10.671,-188.415,-48.598
1727343846411,2024-09-26T12.44.06.411,3.320,-8.415,-220.915,-65.854
1727343846431,2024-09-26T12.44.06.431,3.340,-18.232,-137.378,-42.744
1727343846451,2024-09-26T12.44.06.451,3.360,-10.793,1.585,-12.073
1727343846471,2024-09-26T12.44.06.471,3.380,-4.024,12.073,-19.390
1727343846491,2024-09-26T12.44.06.491,3.400,-9.451,-63.963,-23.415
1727343846511,2024-09-26T12.44.06.511,3.420,-16.463,-58.293,-12.012
1727343846531,2024-09-26T12.44.06.531,3.440,-13.659,-4.024,-0.671
1727343846551,2024-09-26T12.44.06.551,3.460,1.890,22.622,-3.537
1727343846571,2024-09-26T12.44.06.571,3.480,7.683,6.159,-5.366
1727343846591,2024-09-26T12.44.06.591,3.500,2.927,-6.585,-0.427
1727343846611,2024-09-26T12.44.06.611,3.520,-5.183,2.378,5.305
1727343846631,2024-09-26T12.44.06.631,3.540,-5.488,2.683,5.366
1727343846651,2024-09-26T12.44.06.651,3.560,4.146,-3.598,-1.646
1727343846671,2024-09-26T12.44.06.671,3.580,7.927,-5.000,-2.378
1727343846691,2024-09-26T12.44.06.691,3.600,2.805,4.634,3.049
1727343846711,2024-09-26T12.44.06.711,3.620,-0.366,7.683,3.232
1727343846731,2024-09-26T12.44.06.731,3.640,1.646,-2.561,-1.768
1727343846751,2024-09-26T12.44.06.751,3.660,4.878,-11.463,-5.610
1727343846771,2024-09-26T12.44.06.771,3.680,6.890,-3.963,-3.415
1727343846791,2024-09-26T12.44.06.791,3.700,3.415,7.805,1.646
1727343846811,2024-09-26T12.44.06.811,3.720,0.000,0.122,0.000
1727343846831,2024-09-26T12.44.06.831,3.740,3.354,-11.768,-5.427
1727343846851,2024-09-26T12.44.06.851,3.760,7.927,-8.354,-5.976
1727343846871,2024-09-26T12.44.06.871,3.780,6.098,1.646,-2.195
1727343846891,2024-09-26T12.44.06.891,3.800,2.744,-5.549,-1.280
1727343846911,2024-09-26T12.44.06.911,3.820,4.451,-30.671,-7.500
1727343846931,2024-09-26T12.44.06.931,3.840,5.549,-53.780,-11.585
1727343846951,2024-09-26T12.44.06.951,3.860,-1.341,-97.317,-15.915
1727343846971,2024-09-26T12.44.06.971,3.880,-13.476,-195.549,-26.768
1727343846991,2024-09-26T12.44.06.991,3.900,-23.354,-301.829,-38.232
1727343847011,2024-09-26T12.44.07.011,3.920,-27.134,-341.951,-41.646
1727343847031,2024-09-26T12.44.07.031,3.940,-34.207,-346.402,-40.000
1727343847051,2024-09-26T12.44.07.051,3.960,-49.756,-387.317,-41.524
1727343847071,2024-09-26T12.44.07.071,3.980,-65.244,-420.854,-47.256
1727343847091,2024-09-26T12.44.07.091,4.000,-86.890,-374.085,-50.305
1727343847111,2024-09-26T12.44.07.111,4.020,-128.659,-291.098,-48.171
1727343847131,2024-09-26T12.44.07.131,4.040,-161.890,-251.829,-54.573
1727343847151,2024-09-26T12.44.07.151,4.060,-157.317,-250.366,-63.293
1727343847171,2024-09-26T12.44.07.171,4.080,-141.585,-226.037,-52.256
1727343847191,2024-09-26T12.44.07.191,4.100,-139.329,-170.915,-30.854
1727343847211,2024-09-26T12.44.07.211,4.120,-134.329,-122.683,2.866
1727343847231,2024-09-26T12.44.07.231,4.140,-112.927,-72.256,38.476
1727343847251,2024-09-26T12.44.07.251,4.160,-88.720,-16.280,57.012
1727343847271,2024-09-26T12.44.07.271,4.180,-75.915,36.037,70.427
1727343847291,2024-09-26T12.44.07.291,4.200,-65.427,72.256,91.951
1727343847311,2024-09-26T12.44.07.311,4.220,-48.720,95.183,124.634
1727343847331,2024-09-26T12.44.07.331,4.240,-27.988,132.378,146.829
1727343847351,2024-09-26T12.44.07.351,4.260,-15.488,176.037,155.305
1727343847371,2024-09-26T12.44.07.371,4.280,-5.793,188.476,166.951
1727343847391,2024-09-26T12.44.07.391,4.300,-1.646,202.012,188.293
1727343847411,2024-09-26T12.44.07.411,4.320,15.183,232.012,198.659
1727343847431,2024-09-26T12.44.07.431,4.340,38.780,253.232,192.073
1727343847451,2024-09-26T12.44.07.451,4.360,63.720,252.439,182.439
1727343847471,2024-09-26T12.44.07.471,4.380,82.683,250.732,168.232
1727343847491,2024-09-26T12.44.07.491,4.400,86.890,251.402,154.512
1727343847511,2024-09-26T12.44.07.511,4.420,84.146,234.085,144.451
1727343847531,2024-09-26T12.44.07.531,4.440,87.195,200.488,123.598
1727343847551,2024-09-26T12.44.07.551,4.460,86.707,150.671,92.500
1727343847571,2024-09-26T12.44.07.571,4.480,87.988,109.512,69.512
1727343847591,2024-09-26T12.44.07.591,4.500,93.293,114.146,65.854
1727343847611,2024-09-26T12.44.07.611,4.520,95.854,148.963,63.720
1727343847631,2024-09-26T12.44.07.631,4.540,88.659,157.134,58.415
1727343847651,2024-09-26T12.44.07.651,4.560,91.037,132.805,43.963
1727343847671,2024-09-26T12.44.07.671,4.580,104.024,100.366,32.012
1727343847691,2024-09-26T12.44.07.691,4.600,112.683,77.561,20.854
1727343847711,2024-09-26T12.44.07.711,4.620,104.451,57.805,12.561
1727343847731,2024-09-26T12.44.07.731,4.640,74.329,39.695,10.305
1727343847751,2024-09-26T12.44.07.751,4.660,63.780,14.085,-2.195
1727343847771,2024-09-26T12.44.07.771,4.680,87.317,-6.829,-7.683
1727343847791,2024-09-26T12.44.07.791,4.700,100.183,0.244,-12.012
1727343847811,2024-09-26T12.44.07.811,4.720,85.610,10.427,-16.159
1727343847831,2024-09-26T12.44.07.831,4.740,65.305,-4.878,-10.488
1727343847851,2024-09-26T12.44.07.851,4.760,57.317,-15.488,-11.463
1727343847871,2024-09-26T12.44.07.871,4.780,61.463,-21.646,-23.354
1727343847891,2024-09-26T12.44.07.891,4.800,60.244,-24.268,-30.915
1727343847911,2024-09-26T12.44.07.911,4.820,51.220,-13.171,-26.220
1727343847931,2024-09-26T12.44.07.931,4.840,46.585,-3.293,-27.134
1727343847951,2024-09-26T12.44.07.951,4.860,46.341,-18.110,-32.561
1727343847971,2024-09-26T12.44.07.971,4.880,55.671,-27.317,-45.671
1727343847991,2024-09-26T12.44.07.991,4.900,69.695,-7.561,-59.268
1727343848011,2024-09-26T12.44.08.011,4.920,72.439,0.244,-64.878
1727343848031,2024-09-26T12.44.08.031,4.940,65.000,-37.866,-63.354
1727343848051,2024-09-26T12.44.08.051,4.960,56.463,-110.610,-73.476
1727343848071,2024-09-26T12.44.08.071,4.980,46.768,-144.756,-87.683
1727343848091,2024-09-26T12.44.08.091,5.000,40.183,-85.549,-72.317
1727343848111,2024-09-26T12.44.08.111,5.020,19.329,-22.805,-39.146
1727343848131,2024-09-26T12.44.08.131,5.040,-16.159,-34.756,-16.768
1727343848151,2024-09-26T12.44.08.151,5.060,-17.866,-74.939,-16.890
1727343848171,2024-09-26T12.44.08.171,5.080,2.073,-70.549,-22.134
1727343848191,2024-09-26T12.44.08.191,5.100,0.610,-29.878,-14.817
1727343848211,2024-09-26T12.44.08.211,5.120,-19.329,1.220,2.866
1727343848231,2024-09-26T12.44.08.231,5.140,-23.720,-8.659,3.354
1727343848251,2024-09-26T12.44.08.251,5.160,-0.915,-11.768,-17.988
1727343848271,2024-09-26T12.44.08.271,5.180,9.634,-4.512,-18.841
1727343848291,2024-09-26T12.44.08.291,5.200,-1.829,8.293,0.732
1727343848311,2024-09-26T12.44.08.311,5.220,-10.000,14.573,8.293
1727343848331,2024-09-26T12.44.08.331,5.240,-5.427,4.756,7.256
1727343848351,2024-09-26T12.44.08.351,5.260,6.890,-10.183,-1.341
1727343848371,2024-09-26T12.44.08.371,5.280,15.854,-11.524,-6.341
1727343848391,2024-09-26T12.44.08.391,5.300,9.390,-6.159,0.183
1727343848411,2024-09-26T12.44.08.411,5.320,-0.732,-0.122,7.500
1727343848431,2024-09-26T12.44.08.431,5.340,-7.256,6.463,13.354
1727343848451,2024-09-26T12.44.08.451,5.360,-4.512,-5.183,5.854
1727343848471,2024-09-26T12.44.08.471,5.380,4.390,-18.841,-3.476
1727343848491,2024-09-26T12.44.08.491,5.400,3.171,-32.805,2.256
1727343848511,2024-09-26T12.44.08.511,5.420,-1.220,-46.402,7.561
1727343848531,2024-09-26T12.44.08.531,5.440,-5.427,-54.573,10.915
1727343848551,2024-09-26T12.44.08.551,5.460,-5.549,-70.488,7.317
1727343848571,2024-09-26T12.44.08.571,5.480,-4.756,-111.768,1.524
1727343848591,2024-09-26T12.44.08.591,5.500,-9.756,-182.744,5.427
1727343848611,2024-09-26T12.44.08.611,5.520,-17.195,-255.915,17.073
1727343848631,2024-09-26T12.44.08.631,5.540,-18.171,-281.402,16.220
1727343848651,2024-09-26T12.44.08.651,5.560,-21.402,-292.988,7.927
1727343848671,2024-09-26T12.44.08.671,5.580,-32.561,-339.573,12.439
1727343848691,2024-09-26T12.44.08.691,5.600,-45.061,-369.207,16.220
1727343848711,2024-09-26T12.44.08.711,5.620,-44.939,-339.512,5.915
1727343848731,2024-09-26T12.44.08.731,5.640,-34.268,-280.793,-9.146
1727343848751,2024-09-26T12.44.08.751,5.660,-25.793,-243.354,-20.183
1727343848771,2024-09-26T12.44.08.771,5.680,-39.146,-224.634,-19.451
1727343848791,2024-09-26T12.44.08.791,5.700,-65.976,-208.293,-19.146
1727343848811,2024-09-26T12.44.08.811,5.720,-80.061,-210.671,-22.439
1727343848831,2024-09-26T12.44.08.831,5.740,-81.402,-214.329,-23.354
1727343848851,2024-09-26T12.44.08.851,5.760,-73.537,-180.244,-14.939
1727343848871,2024-09-26T12.44.08.871,5.780,-75.061,-109.329,1.951
1727343848891,2024-09-26T12.44.08.891,5.800,-104.878,-75.854,13.415
1727343848911,2024-09-26T12.44.08.911,5.820,-120.122,-81.890,24.817
1727343848931,2024-09-26T12.44.08.931,5.840,-111.463,-89.695,34.512
1727343848951,2024-09-26T12.44.08.951,5.860,-100.244,-65.305,50.549
1727343848971,2024-09-26T12.44.08.971,5.880,-89.512,6.585,76.463
1727343848991,2024-09-26T12.44.08.991,5.900,-71.402,77.683,91.585
1727343849011,2024-09-26T12.44.09.011,5.920,-54.878,98.963,103.110
1727343849031,2024-09-26T12.44.09.031,5.940,-43.841,93.354,114.939
1727343849051,2024-09-26T12.44.09.051,5.960,-22.378,116.402,119.207
1727343849071,2024-09-26T12.44.09.071,5.980,1.220,170.610,133.049
1727343849091,2024-09-26T12.44.09.091,6.000,19.573,226.646,147.622
1727343849111,2024-09-26T12.44.09.111,6.020,36.890,258.720,157.744
1727343849131,2024-09-26T12.44.09.131,6.040,58.841,257.561,168.110
1727343849151,2024-09-26T12.44.09.151,6.060,80.427,252.866,170.061
1727343849171,2024-09-26T12.44.09.171,6.080,98.659,261.707,166.402
1727343849191,2024-09-26T12.44.09.191,6.100,107.866,268.232,163.963
1727343849211,2024-09-26T12.44.09.211,6.120,110.000,264.146,159.390
1727343849231,2024-09-26T12.44.09.231,6.140,111.829,248.232,152.805
1727343849251,2024-09-26T12.44.09.251,6.160,115.671,231.037,138.659
1727343849271,2024-09-26T12.44.09.271,6.180,123.049,219.329,135.244
1727343849291,2024-09-26T12.44.09.291,6.200,130.793,221.890,140.183
1727343849311,2024-09-26T12.44.09.311,6.220,135.610,232.683,135.793
1727343849331,2024-09-26T12.44.09.331,6.240,129.268,212.622,117.500
1727343849351,2024-09-26T12.44.09.351,6.260,131.280,161.463,97.317
1727343849371,2024-09-26T12.44.09.371,6.280,142.805,129.756,84.146
1727343849391,2024-09-26T12.44.09.391,6.300,136.768,134.695,72.744
1727343849411,2024-09-26T12.44.09.411,6.320,111.646,120.427,64.085
1727343849431,2024-09-26T12.44.09.431,6.340,97.744,69.390,54.207
1727343849451,2024-09-26T12.44.09.451,6.360,98.110,20.061,30.183
1727343849471,2024-09-26T12.44.09.471,6.380,101.585,-10.244,4.085
1727343849491,2024-09-26T12.44.09.491,6.400,93.537,-19.146,-11.890
1727343849511,2024-09-26T12.44.09.511,6.420,84.451,-15.976,-21.585
1727343849531,2024-09-26T12.44.09.531,6.440,90.793,-15.549,-34.451
1727343849551,2024-09-26T12.44.09.551,6.460,100.305,-27.256,-63.293
1727343849571,2024-09-26T12.44.09.571,6.480,117.195,-40.000,-106.220
1727343849591,2024-09-26T12.44.09.591,6.500,101.037,-63.841,-124.329
1727343849611,2024-09-26T12.44.09.611,6.520,28.537,-103.659,-80.915
1727343849631,2024-09-26T12.44.09.631,6.540,-18.780,-105.854,-33.780
1727343849651,2024-09-26T12.44.09.651,6.560,-6.341,-55.000,-41.159
1727343849671,2024-09-26T12.44.09.671,6.580,16.098,10.366,-48.537
1727343849691,2024-09-26T12.44.09.691,6.600,6.098,24.939,-33.293
1727343849711,2024-09-26T12.44.09.711,6.620,-18.659,7.500,-11.707
1727343849731,2024-09-26T12.44.09.731,6.640,-29.024,-15.488,0.183
1727343849751,2024-09-26T12.44.09.751,6.660,-13.232,-31.524,-11.829
1727343849771,2024-09-26T12.44.09.771,6.680,2.805,-13.293,-10.427
1727343849791,2024-09-26T12.44.09.791,6.700,9.573,28.476,1.707
1727343849811,2024-09-26T12.44.09.811,6.720,2.683,26.707,10.183
1727343849831,2024-09-26T12.44.09.831,6.740,-6.402,-15.427,9.085
1727343849851,2024-09-26T12.44.09.851,6.760,-0.244,-35.610,-3.110
1727343849871,2024-09-26T12.44.09.871,6.780,5.183,-17.805,-3.049
1727343849891,2024-09-26T12.44.09.891,6.800,8.415,22.134,3.354
1727343849911,2024-09-26T12.44.09.911,6.820,7.134,35.854,7.134
1727343849931,2024-09-26T12.44.09.931,6.840,1.768,3.293,3.354
1727343849951,2024-09-26T12.44.09.951,6.860,0.000,-24.390,-4.878
1727343849971,2024-09-26T12.44.09.971,6.880,-0.366,-14.451,-2.622
1727343849991,2024-09-26T12.44.09.991,6.900,1.585,18.659,4.939
1727343850011,2024-09-26T12.44.10.011,6.920,1.402,23.415,6.037
1727343850031,2024-09-26T12.44.10.031,6.940,0.305,-2.134,1.829
1727343850051,2024-09-26T12.44.10.051,6.960,1.646,-15.549,-0.671
1727343850071,2024-09-26T12.44.10.071,6.980,2.012,-2.195,0.732
1727343850091,2024-09-26T12.44.10.091,7.000,-0.549,12.256,3.476
1727343850111,2024-09-26T12.44.10.111,7.020,-2.317,5.610,4.573
1727343850131,2024-09-26T12.44.10.131,7.040,-0.854,-4.817,2.500
1727343850151,2024-09-26T12.44.10.151,7.060,-0.366,-3.720,0.000
1727343850171,2024-09-26T12.44.10.171,7.080,1.220,5.549,0.549
1727343850191,2024-09-26T12.44.10.191,7.100,-2.378,7.073,2.988
1727343850211,2024-09-26T12.44.10.211,7.120,-2.805,2.744,0.549
1727343850231,2024-09-26T12.44.10.231,7.140,-0.549,-3.415,-2.561
1727343850251,2024-09-26T12.44.10.251,7.160,-0.610,-14.085,-2.988
1727343850271,2024-09-26T12.44.10.271,7.180,-1.768,-16.707,-1.463
1727343850291,2024-09-26T12.44.10.291,7.200,0.305,-6.280,2.073
1727343850311,2024-09-26T12.44.10.311,7.220,7.134,-0.915,2.622
