epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727343877552,2024-09-26T12.44.37.552,34.460,-0.290,0.135,0.976
1727343877572,2024-09-26T12.44.37.572,34.480,-0.413,0.154,0.863
1727343877592,2024-09-26T12.44.37.592,34.500,-0.309,0.111,0.850
1727343877612,2024-09-26T12.44.37.612,34.520,-0.130,0.062,0.922
1727343877632,2024-09-26T12.44.37.632,34.540,-0.178,0.119,0.978
1727343877652,2024-09-26T12.44.37.652,34.560,-0.342,0.169,0.932
1727343877672,2024-09-26T12.44.37.672,34.580,-0.360,0.159,0.862
1727343877692,2024-09-26T12.44.37.692,34.600,-0.343,0.150,0.862
1727343877712,2024-09-26T12.44.37.712,34.620,-0.309,0.173,0.884
1727343877732,2024-09-26T12.44.37.732,34.640,-0.248,0.159,0.932
1727343877752,2024-09-26T12.44.37.752,34.660,-0.281,0.124,0.925
1727343877772,2024-09-26T12.44.37.772,34.680,-0.326,0.111,0.895
1727343877792,2024-09-26T12.44.37.792,34.700,-0.339,0.089,0.947
1727343877812,2024-09-26T12.44.37.812,34.720,-0.286,0.051,1.007
1727343877832,2024-09-26T12.44.37.832,34.740,-0.300,0.037,0.991
1727343877852,2024-09-26T12.44.37.852,34.760,-0.331,0.045,0.957
1727343877872,2024-09-26T12.44.37.872,34.780,-0.330,0.016,0.930
1727343877892,2024-09-26T12.44.37.892,34.800,-0.330,0.032,0.911
1727343877912,2024-09-26T12.44.37.912,34.820,-0.317,0.053,0.899
1727343877932,2024-09-26T12.44.37.932,34.840,-0.298,0.064,0.907
1727343877952,2024-09-26T12.44.37.952,34.860,-0.346,0.052,0.880
1727343877972,2024-09-26T12.44.37.972,34.880,-0.391,0.029,0.836
1727343877992,2024-09-26T12.44.37.992,34.900,-0.310,0.062,0.867
1727343878012,2024-09-26T12.44.38.012,34.920,-0.255,0.085,0.939
1727343878032,2024-09-26T12.44.38.032,34.940,-0.252,0.063,0.963
1727343878052,2024-09-26T12.44.38.052,34.960,-0.322,0.066,0.914
1727343878072,2024-09-26T12.44.38.072,34.980,-0.337,0.070,0.869
1727343878092,2024-09-26T12.44.38.092,35.000,-0.245,0.067,0.914
1727343878112,2024-09-26T12.44.38.112,35.020,-0.271,0.059,0.967
1727343878132,2024-09-26T12.44.38.132,35.040,-0.320,0.049,0.983
1727343878152,2024-09-26T12.44.38.152,35.060,-0.318,0.016,0.971
1727343878172,2024-09-26T12.44.38.172,35.080,-0.378,0.006,0.899
1727343878192,2024-09-26T12.44.38.192,35.100,-0.348,-0.008,0.876
1727343878212,2024-09-26T12.44.38.212,35.120,-0.264,0.001,0.963
1727343878232,2024-09-26T12.44.38.232,35.140,-0.287,-0.009,1.003
1727343878252,2024-09-26T12.44.38.252,35.160,-0.298,-0.004,0.956
1727343878272,2024-09-26T12.44.38.272,35.180,-0.367,-0.025,0.880
1727343878292,2024-09-26T12.44.38.292,35.200,-0.249,-0.136,0.793
1727343878312,2024-09-26T12.44.38.312,35.220,-0.305,-0.081,0.806
1727343878332,2024-09-26T12.44.38.332,35.240,-0.688,0.065,0.770
1727343878352,2024-09-26T12.44.38.352,35.260,-0.544,0.097,0.730
1727343878372,2024-09-26T12.44.38.372,35.280,-0.521,0.097,0.677
1727343878392,2024-09-26T12.44.38.392,35.300,-0.521,0.140,0.641
1727343878412,2024-09-26T12.44.38.412,35.320,-0.499,0.198,0.765
1727343878432,2024-09-26T12.44.38.432,35.340,-0.413,0.194,0.923
1727343878452,2024-09-26T12.44.38.452,35.360,-0.082,0.195,1.027
1727343878472,2024-09-26T12.44.38.472,35.380,0.503,0.109,1.067
1727343878492,2024-09-26T12.44.38.492,35.400,0.890,-0.020,1.170
1727343878512,2024-09-26T12.44.38.512,35.420,0.467,0.122,1.095
1727343878532,2024-09-26T12.44.38.532,35.440,0.365,0.212,1.000
1727343878552,2024-09-26T12.44.38.552,35.460,0.907,0.238,1.105
1727343878572,2024-09-26T12.44.38.572,35.480,0.985,0.243,1.130
1727343878592,2024-09-26T12.44.38.592,35.500,0.625,0.295,0.893
1727343878612,2024-09-26T12.44.38.612,35.520,0.464,0.267,0.754
1727343878632,2024-09-26T12.44.38.632,35.540,0.453,0.244,0.863
1727343878652,2024-09-26T12.44.38.652,35.560,0.124,0.306,0.882
1727343878672,2024-09-26T12.44.38.672,35.580,-0.020,0.251,0.793
1727343878692,2024-09-26T12.44.38.692,35.600,0.117,0.208,0.780
1727343878712,2024-09-26T12.44.38.712,35.620,0.177,0.085,0.751
1727343878732,2024-09-26T12.44.38.732,35.640,-0.068,0.124,0.811
1727343878752,2024-09-26T12.44.38.752,35.660,-0.355,0.165,0.892
1727343878772,2024-09-26T12.44.38.772,35.680,-0.395,0.120,0.888
1727343878792,2024-09-26T12.44.38.792,35.700,-0.845,0.134,0.886
1727343878812,2024-09-26T12.44.38.812,35.720,-1.068,0.235,0.948
1727343878832,2024-09-26T12.44.38.832,35.740,-0.737,-0.001,0.809
1727343878852,2024-09-26T12.44.38.852,35.760,-0.755,-0.347,0.323
1727343878872,2024-09-26T12.44.38.872,35.780,-0.509,-0.731,0.281
1727343878892,2024-09-26T12.44.38.892,35.800,-0.324,-0.734,0.656
1727343878912,2024-09-26T12.44.38.912,35.820,-0.302,-0.783,0.701
1727343878932,2024-09-26T12.44.38.932,35.840,0.177,-0.761,0.696
1727343878952,2024-09-26T12.44.38.952,35.860,0.185,-0.633,0.658
1727343878972,2024-09-26T12.44.38.972,35.880,-0.026,-0.781,0.715
1727343878992,2024-09-26T12.44.38.992,35.900,0.255,-0.719,0.927
1727343879012,2024-09-26T12.44.39.012,35.920,0.310,-0.586,0.996
1727343879032,2024-09-26T12.44.39.032,35.940,-0.266,-0.491,0.910
1727343879052,2024-09-26T12.44.39.052,35.960,-0.705,-0.474,0.920
1727343879072,2024-09-26T12.44.39.072,35.980,-0.821,-0.385,0.958
1727343879092,2024-09-26T12.44.39.092,36.000,-0.916,-0.319,0.971
1727343879112,2024-09-26T12.44.39.112,36.020,-0.845,-0.386,0.907
1727343879132,2024-09-26T12.44.39.132,36.040,-0.538,-0.340,0.865
1727343879152,2024-09-26T12.44.39.152,36.060,-0.547,-0.166,0.957
1727343879172,2024-09-26T12.44.39.172,36.080,-0.792,-0.040,1.172
1727343879192,2024-09-26T12.44.39.192,36.100,-0.900,0.031,1.120
1727343879212,2024-09-26T12.44.39.212,36.120,-0.790,0.073,0.720
1727343879232,2024-09-26T12.44.39.232,36.140,-0.464,0.042,0.560
1727343879252,2024-09-26T12.44.39.252,36.160,-0.237,0.129,0.849
1727343879272,2024-09-26T12.44.39.272,36.180,-0.410,0.213,0.880
1727343879292,2024-09-26T12.44.39.292,36.200,-0.697,0.242,0.607
1727343879312,2024-09-26T12.44.39.312,36.220,-0.541,0.235,0.522
1727343879332,2024-09-26T12.44.39.332,36.240,-0.552,0.258,0.568
1727343879352,2024-09-26T12.44.39.352,36.260,-0.553,0.338,0.792
1727343879372,2024-09-26T12.44.39.372,36.280,-0.893,0.319,0.552
1727343879392,2024-09-26T12.44.39.392,36.300,-0.777,0.207,0.516
1727343879412,2024-09-26T12.44.39.412,36.320,-0.765,0.300,0.701
1727343879432,2024-09-26T12.44.39.432,36.340,-0.800,0.379,0.698
1727343879452,2024-09-26T12.44.39.452,36.360,-0.649,0.284,0.486
1727343879472,2024-09-26T12.44.39.472,36.380,-0.572,0.328,0.484
1727343879492,2024-09-26T12.44.39.492,36.400,-0.404,0.421,0.590
1727343879512,2024-09-26T12.44.39.512,36.420,-0.316,0.495,0.653
1727343879532,2024-09-26T12.44.39.532,36.440,-0.388,0.436,0.466
1727343879552,2024-09-26T12.44.39.552,36.460,-0.540,0.287,0.287
1727343879572,2024-09-26T12.44.39.572,36.480,-0.169,0.312,0.479
1727343879592,2024-09-26T12.44.39.592,36.500,-0.289,0.449,0.713
1727343879612,2024-09-26T12.44.39.612,36.520,-0.567,0.461,0.696
1727343879632,2024-09-26T12.44.39.632,36.540,-0.634,0.333,0.715
1727343879652,2024-09-26T12.44.39.652,36.560,-0.228,-0.023,0.393
1727343879672,2024-09-26T12.44.39.672,36.580,-0.055,0.013,0.830
1727343879692,2024-09-26T12.44.39.692,36.600,-0.726,0.176,0.940
1727343879712,2024-09-26T12.44.39.712,36.620,-0.583,0.148,0.953
1727343879732,2024-09-26T12.44.39.732,36.640,-0.374,0.142,0.892
1727343879752,2024-09-26T12.44.39.752,36.660,-0.263,0.091,1.022
1727343879772,2024-09-26T12.44.39.772,36.680,-0.560,0.224,1.086
1727343879792,2024-09-26T12.44.39.792,36.700,-0.480,0.203,0.989
1727343879812,2024-09-26T12.44.39.812,36.720,-0.344,0.235,0.964
1727343879832,2024-09-26T12.44.39.832,36.740,-0.221,0.188,0.948
1727343879852,2024-09-26T12.44.39.852,36.760,-0.178,0.163,0.948
1727343879872,2024-09-26T12.44.39.872,36.780,-0.165,0.181,0.984
1727343879892,2024-09-26T12.44.39.892,36.800,-0.162,0.224,1.006
1727343879912,2024-09-26T12.44.39.912,36.820,-0.118,0.202,0.963
1727343879932,2024-09-26T12.44.39.932,36.840,-0.178,0.196,0.917
1727343879952,2024-09-26T12.44.39.952,36.860,-0.163,0.168,0.927
1727343879972,2024-09-26T12.44.39.972,36.880,-0.254,0.209,0.928
1727343879992,2024-09-26T12.44.39.992,36.900,-0.266,0.180,0.881
1727343880012,2024-09-26T12.44.40.012,36.920,-0.190,0.183,0.842
1727343880032,2024-09-26T12.44.40.032,36.940,-0.323,0.194,0.787
1727343880052,2024-09-26T12.44.40.052,36.960,-0.222,0.153,0.868
1727343880072,2024-09-26T12.44.40.072,36.980,-0.056,0.206,0.971
1727343880092,2024-09-26T12.44.40.092,37.000,-0.062,0.188,0.996
1727343880112,2024-09-26T12.44.40.112,37.020,-0.140,0.220,0.952
1727343880132,2024-09-26T12.44.40.132,37.040,-0.256,0.231,0.867
1727343880152,2024-09-26T12.44.40.152,37.060,-0.127,0.190,0.896
1727343880172,2024-09-26T12.44.40.172,37.080,0.010,0.184,0.975
1727343880192,2024-09-26T12.44.40.192,37.100,-0.002,0.207,1.016
1727343880212,2024-09-26T12.44.40.212,37.120,-0.067,0.235,0.988
1727343880232,2024-09-26T12.44.40.232,37.140,-0.123,0.244,0.952
1727343880252,2024-09-26T12.44.40.252,37.160,-0.152,0.233,0.936
1727343880272,2024-09-26T12.44.40.272,37.180,-0.097,0.236,0.971
1727343880292,2024-09-26T12.44.40.292,37.200,-0.024,0.221,0.981
1727343880312,2024-09-26T12.44.40.312,37.220,-0.038,0.227,0.966
1727343880332,2024-09-26T12.44.40.332,37.240,-0.076,0.229,0.957
1727343880352,2024-09-26T12.44.40.352,37.260,-0.137,0.236,0.936
1727343880372,2024-09-26T12.44.40.372,37.280,-0.087,0.241,0.964
1727343880392,2024-09-26T12.44.40.392,37.300,-0.052,0.213,0.988
1727343880412,2024-09-26T12.44.40.412,37.320,-0.071,0.185,0.976
1727343880432,2024-09-26T12.44.40.432,37.340,-0.081,0.175,0.954
1727343880452,2024-09-26T12.44.40.452,37.360,-0.105,0.202,0.939
1727343880472,2024-09-26T12.44.40.472,37.380,-0.098,0.196,0.954
1727343880492,2024-09-26T12.44.40.492,37.400,-0.054,0.164,0.981
1727343880512,2024-09-26T12.44.40.512,37.420,-0.055,0.171,0.963
1727343880532,2024-09-26T12.44.40.532,37.440,-0.064,0.183,0.930
1727343880552,2024-09-26T12.44.40.552,37.460,-0.034,0.182,0.925
1727343880572,2024-09-26T12.44.40.572,37.480,-0.071,0.179,0.940
1727343880592,2024-09-26T12.44.40.592,37.500,-0.077,0.187,0.934
1727343880612,2024-09-26T12.44.40.612,37.520,-0.035,0.213,0.925
1727343880632,2024-09-26T12.44.40.632,37.540,-0.060,0.210,0.911
1727343880652,2024-09-26T12.44.40.652,37.560,-0.046,0.208,0.920
1727343880672,2024-09-26T12.44.40.672,37.580,0.009,0.209,0.917
1727343880692,2024-09-26T12.44.40.692,37.600,-0.001,0.236,0.936
1727343880712,2024-09-26T12.44.40.712,37.620,-0.007,0.235,0.953
1727343880732,2024-09-26T12.44.40.732,37.640,-0.010,0.247,0.927
1727343880752,2024-09-26T12.44.40.752,37.660,-0.047,0.267,0.902
1727343880772,2024-09-26T12.44.40.772,37.680,-0.043,0.273,0.938
1727343880792,2024-09-26T12.44.40.792,37.700,-0.069,0.266,0.961
1727343880812,2024-09-26T12.44.40.812,37.720,-0.052,0.271,0.977
1727343880832,2024-09-26T12.44.40.832,37.740,-0.066,0.261,0.983
1727343880852,2024-09-26T12.44.40.852,37.760,-0.081,0.251,0.971
1727343880872,2024-09-26T12.44.40.872,37.780,-0.070,0.236,0.975
1727343880892,2024-09-26T12.44.40.892,37.800,-0.081,0.223,1.011
1727343880912,2024-09-26T12.44.40.912,37.820,-0.093,0.224,1.036
1727343880932,2024-09-26T12.44.40.932,37.840,-0.132,0.212,1.008
1727343880952,2024-09-26T12.44.40.952,37.860,-0.140,0.205,0.952
1727343880972,2024-09-26T12.44.40.972,37.880,-0.057,0.222,0.964
1727343880992,2024-09-26T12.44.40.992,37.900,-0.036,0.222,1.017
1727343881012,2024-09-26T12.44.41.012,37.920,-0.020,0.196,1.006
1727343881032,2024-09-26T12.44.41.032,37.940,0.005,0.199,0.920
1727343881052,2024-09-26T12.44.41.052,37.960,-0.011,0.168,0.782
1727343881072,2024-09-26T12.44.41.072,37.980,0.084,0.145,0.817
1727343881092,2024-09-26T12.44.41.092,38.000,0.011,0.286,1.149
1727343881112,2024-09-26T12.44.41.112,38.020,0.064,0.374,1.020
1727343881132,2024-09-26T12.44.41.132,38.040,0.032,0.416,0.714
1727343881152,2024-09-26T12.44.41.152,38.060,-0.041,0.433,0.752
1727343881172,2024-09-26T12.44.41.172,38.080,0.221,0.370,0.719
1727343881192,2024-09-26T12.44.41.192,38.100,0.522,0.058,0.714
1727343881212,2024-09-26T12.44.41.212,38.120,0.517,-0.106,0.766
1727343881232,2024-09-26T12.44.41.232,38.140,0.661,-0.199,0.764
1727343881252,2024-09-26T12.44.41.252,38.160,0.362,-0.174,0.706
1727343881272,2024-09-26T12.44.41.272,38.180,-0.015,-0.368,0.624
1727343881292,2024-09-26T12.44.41.292,38.200,0.108,-0.482,0.618
1727343881312,2024-09-26T12.44.41.312,38.220,0.337,-0.381,0.730
1727343881332,2024-09-26T12.44.41.332,38.240,-0.065,-0.522,0.743
1727343881352,2024-09-26T12.44.41.352,38.260,-0.332,-0.526,0.914
1727343881372,2024-09-26T12.44.41.372,38.280,-0.246,-0.428,1.079
1727343881392,2024-09-26T12.44.41.392,38.300,-0.440,-0.391,1.047
1727343881412,2024-09-26T12.44.41.412,38.320,-0.789,-0.329,0.984
1727343881432,2024-09-26T12.44.41.432,38.340,-0.782,-0.253,0.923
1727343881452,2024-09-26T12.44.41.452,38.360,-0.429,-0.257,0.909
1727343881472,2024-09-26T12.44.41.472,38.380,-0.353,-0.235,1.049
1727343881492,2024-09-26T12.44.41.492,38.400,-0.335,-0.239,1.131
1727343881512,2024-09-26T12.44.41.512,38.420,-0.336,-0.207,1.018
1727343881532,2024-09-26T12.44.41.532,38.440,-0.279,-0.116,1.017
1727343881552,2024-09-26T12.44.41.552,38.460,-0.309,-0.034,1.027
1727343881572,2024-09-26T12.44.41.572,38.480,0.008,-0.135,1.209
1727343881592,2024-09-26T12.44.41.592,38.500,-0.009,-0.111,1.213
1727343881612,2024-09-26T12.44.41.612,38.520,-0.456,-0.016,0.832
1727343881632,2024-09-26T12.44.41.632,38.540,-0.098,0.047,0.902
1727343881652,2024-09-26T12.44.41.652,38.560,0.269,0.004,1.107
1727343881672,2024-09-26T12.44.41.672,38.580,0.004,0.023,0.952
1727343881692,2024-09-26T12.44.41.692,38.600,-0.252,0.154,0.933
1727343881712,2024-09-26T12.44.41.712,38.620,-0.145,0.189,0.997
1727343881732,2024-09-26T12.44.41.732,38.640,-0.088,0.119,0.957
1727343881752,2024-09-26T12.44.41.752,38.660,-0.223,0.229,0.969
1727343881772,2024-09-26T12.44.41.772,38.680,-0.304,0.287,0.902
1727343881792,2024-09-26T12.44.41.792,38.700,-0.353,0.279,0.854
1727343881812,2024-09-26T12.44.41.812,38.720,-0.088,0.218,0.886
1727343881832,2024-09-26T12.44.41.832,38.740,-0.057,0.152,0.792
1727343881852,2024-09-26T12.44.41.852,38.760,-0.335,0.143,0.713
1727343881872,2024-09-26T12.44.41.872,38.780,-0.263,0.102,0.893
1727343881892,2024-09-26T12.44.41.892,38.800,-0.155,0.100,0.967
1727343881912,2024-09-26T12.44.41.912,38.820,-0.268,0.131,0.911
1727343881932,2024-09-26T12.44.41.932,38.840,-0.360,0.127,0.899
1727343881952,2024-09-26T12.44.41.952,38.860,-0.228,0.130,1.024
1727343881972,2024-09-26T12.44.41.972,38.880,-0.150,0.135,1.012
1727343881992,2024-09-26T12.44.41.992,38.900,-0.115,0.115,0.925
1727343882012,2024-09-26T12.44.42.012,38.920,-0.164,0.120,0.925
1727343882032,2024-09-26T12.44.42.032,38.940,-0.120,0.123,0.960
1727343882052,2024-09-26T12.44.42.052,38.960,-0.137,0.145,0.970
1727343882072,2024-09-26T12.44.42.072,38.980,-0.160,0.132,0.936
1727343882092,2024-09-26T12.44.42.092,39.000,-0.172,0.164,0.941
1727343882112,2024-09-26T12.44.42.112,39.020,-0.184,0.142,0.930
1727343882132,2024-09-26T12.44.42.132,39.040,-0.164,0.118,0.925
1727343882152,2024-09-26T12.44.42.152,39.060,-0.137,0.161,0.937
1727343882172,2024-09-26T12.44.42.172,39.080,-0.146,0.141,0.930
1727343882192,2024-09-26T12.44.42.192,39.100,-0.156,0.146,0.942
1727343882212,2024-09-26T12.44.42.212,39.120,-0.142,0.158,0.946
1727343882232,2024-09-26T12.44.42.232,39.140,-0.198,0.141,0.939
1727343882252,2024-09-26T12.44.42.252,39.160,-0.135,0.172,0.961
1727343882272,2024-09-26T12.44.42.272,39.180,-0.141,0.147,0.944
1727343882292,2024-09-26T12.44.42.292,39.200,-0.150,0.137,0.945
1727343882312,2024-09-26T12.44.42.312,39.220,-0.127,0.165,0.954
1727343882332,2024-09-26T12.44.42.332,39.240,-0.156,0.134,0.931
1727343882352,2024-09-26T12.44.42.352,39.260,-0.140,0.167,0.943
1727343882372,2024-09-26T12.44.42.372,39.280,-0.134,0.194,0.964
1727343882392,2024-09-26T12.44.42.392,39.300,-0.205,0.149,0.957
1727343882412,2024-09-26T12.44.42.412,39.320,-0.150,0.169,0.966
1727343882432,2024-09-26T12.44.42.432,39.340,-0.148,0.170,0.967
1727343882452,2024-09-26T12.44.42.452,39.360,-0.141,0.160,0.948
1727343882472,2024-09-26T12.44.42.472,39.380,-0.209,0.177,0.928
1727343882492,2024-09-26T12.44.42.492,39.400,-0.202,0.172,0.890
1727343882512,2024-09-26T12.44.42.512,39.420,-0.022,0.155,0.840
1727343882532,2024-09-26T12.44.42.532,39.440,0.206,0.165,0.851
1727343882552,2024-09-26T12.44.42.552,39.460,0.445,0.220,0.833
1727343882572,2024-09-26T12.44.42.572,39.480,0.495,0.248,0.709
1727343882592,2024-09-26T12.44.42.592,39.500,0.453,0.273,0.456
1727343882612,2024-09-26T12.44.42.612,39.520,0.613,0.272,0.330
1727343882632,2024-09-26T12.44.42.632,39.540,0.647,0.256,0.275
1727343882652,2024-09-26T12.44.42.652,39.560,0.838,0.143,0.182
1727343882672,2024-09-26T12.44.42.672,39.580,0.977,0.131,0.206
1727343882692,2024-09-26T12.44.42.692,39.600,1.007,0.076,0.166
1727343882712,2024-09-26T12.44.42.712,39.620,1.250,-0.075,0.176
1727343882732,2024-09-26T12.44.42.732,39.640,1.472,-0.007,0.074
1727343882752,2024-09-26T12.44.42.752,39.660,1.310,0.022,-0.043
1727343882772,2024-09-26T12.44.42.772,39.680,1.188,-0.147,-0.007
1727343882792,2024-09-26T12.44.42.792,39.700,1.286,-0.040,-0.029
1727343882812,2024-09-26T12.44.42.812,39.720,1.138,-0.103,-0.095
1727343882832,2024-09-26T12.44.42.832,39.740,1.100,-0.251,-0.062
1727343882852,2024-09-26T12.44.42.852,39.760,1.103,-0.241,0.069
1727343882872,2024-09-26T12.44.42.872,39.780,0.923,-0.277,0.177
1727343882892,2024-09-26T12.44.42.892,39.800,0.676,-0.351,0.275
1727343882912,2024-09-26T12.44.42.912,39.820,0.379,-0.361,0.394
1727343882932,2024-09-26T12.44.42.932,39.840,0.103,-0.346,0.584
1727343882952,2024-09-26T12.44.42.952,39.860,0.021,-0.359,0.753
1727343882972,2024-09-26T12.44.42.972,39.880,0.055,-0.463,0.841
1727343882992,2024-09-26T12.44.42.992,39.900,0.089,-0.470,0.944
1727343883012,2024-09-26T12.44.43.012,39.920,-0.024,-0.430,0.948
1727343883032,2024-09-26T12.44.43.032,39.940,-0.169,-0.380,0.867
1727343883052,2024-09-26T12.44.43.052,39.960,-0.315,-0.354,0.852
1727343883072,2024-09-26T12.44.43.072,39.980,-0.303,-0.268,0.898
1727343883092,2024-09-26T12.44.43.092,40.000,-0.109,-0.216,1.161
1727343883112,2024-09-26T12.44.43.112,40.020,0.015,-0.186,1.430
1727343883132,2024-09-26T12.44.43.132,40.040,-0.325,-0.095,1.091
1727343883152,2024-09-26T12.44.43.152,40.060,-0.158,-0.151,0.785
1727343883172,2024-09-26T12.44.43.172,40.080,0.234,-0.188,0.874
1727343883192,2024-09-26T12.44.43.192,40.100,0.098,-0.151,1.164
1727343883212,2024-09-26T12.44.43.212,40.120,-0.402,0.044,1.242
1727343883232,2024-09-26T12.44.43.232,40.140,-0.496,0.097,0.958
1727343883252,2024-09-26T12.44.43.252,40.160,-0.256,0.080,0.792
1727343883272,2024-09-26T12.44.43.272,40.180,-0.040,0.108,0.836
1727343883292,2024-09-26T12.44.43.292,40.200,0.267,-0.005,0.993
1727343883312,2024-09-26T12.44.43.312,40.220,0.043,-0.011,1.010
1727343883332,2024-09-26T12.44.43.332,40.240,-0.160,0.058,0.990
1727343883352,2024-09-26T12.44.43.352,40.260,-0.036,0.063,0.929
1727343883372,2024-09-26T12.44.43.372,40.280,-0.039,0.107,0.926
1727343883392,2024-09-26T12.44.43.392,40.300,-0.148,0.195,0.969
1727343883412,2024-09-26T12.44.43.412,40.320,-0.165,0.162,0.956
1727343883432,2024-09-26T12.44.43.432,40.340,-0.203,0.151,0.867
1727343883452,2024-09-26T12.44.43.452,40.360,-0.227,0.119,0.797
1727343883472,2024-09-26T12.44.43.472,40.380,-0.224,0.100,0.875
1727343883492,2024-09-26T12.44.43.492,40.400,-0.248,0.117,0.959
1727343883512,2024-09-26T12.44.43.512,40.420,-0.291,0.129,0.944
1727343883532,2024-09-26T12.44.43.532,40.440,-0.309,0.110,0.881
1727343883552,2024-09-26T12.44.43.552,40.460,-0.266,0.089,0.961
1727343883572,2024-09-26T12.44.43.572,40.480,-0.251,0.102,0.960
1727343883592,2024-09-26T12.44.43.592,40.500,-0.217,0.066,0.971
1727343883612,2024-09-26T12.44.43.612,40.520,-0.208,0.078,0.980
1727343883632,2024-09-26T12.44.43.632,40.540,-0.133,0.122,1.001
1727343883652,2024-09-26T12.44.43.652,40.560,-0.137,0.119,0.964
1727343883672,2024-09-26T12.44.43.672,40.580,-0.103,0.076,0.919
1727343883692,2024-09-26T12.44.43.692,40.600,-0.114,0.116,0.912
1727343883712,2024-09-26T12.44.43.712,40.620,-0.070,0.122,0.914
1727343883732,2024-09-26T12.44.43.732,40.640,-0.156,0.103,0.952
1727343883752,2024-09-26T12.44.43.752,40.660,-0.178,0.142,0.987
1727343883772,2024-09-26T12.44.43.772,40.680,-0.167,0.137,0.955
1727343883792,2024-09-26T12.44.43.792,40.700,-0.232,0.131,0.937
1727343883812,2024-09-26T12.44.43.812,40.720,-0.168,0.139,0.954
1727343883832,2024-09-26T12.44.43.832,40.740,-0.151,0.124,0.958
1727343883852,2024-09-26T12.44.43.852,40.760,-0.156,0.138,0.942
1727343883872,2024-09-26T12.44.43.872,40.780,-0.150,0.128,0.927
1727343883892,2024-09-26T12.44.43.892,40.800,-0.119,0.112,0.930
1727343883912,2024-09-26T12.44.43.912,40.820,-0.109,0.100,0.946
1727343883932,2024-09-26T12.44.43.932,40.840,-0.133,0.115,0.946
1727343883952,2024-09-26T12.44.43.952,40.860,-0.151,0.100,0.934
1727343883972,2024-09-26T12.44.43.972,40.880,-0.131,0.100,0.953
1727343883992,2024-09-26T12.44.43.992,40.900,-0.165,0.101,0.988
1727343884012,2024-09-26T12.44.44.012,40.920,-0.148,0.130,1.029
1727343884032,2024-09-26T12.44.44.032,40.940,-0.133,0.129,0.980
1727343884052,2024-09-26T12.44.44.052,40.960,-0.191,0.122,0.925
1727343884072,2024-09-26T12.44.44.072,40.980,-0.156,0.124,0.937
1727343884092,2024-09-26T12.44.44.092,41.000,-0.138,0.113,0.969
1727343884112,2024-09-26T12.44.44.112,41.020,-0.114,0.130,0.991
1727343884132,2024-09-26T12.44.44.132,41.040,-0.115,0.135,0.975
1727343884152,2024-09-26T12.44.44.152,41.060,-0.206,0.133,0.931
1727343884172,2024-09-26T12.44.44.172,41.080,-0.134,0.115,0.937
1727343884192,2024-09-26T12.44.44.192,41.100,-0.088,0.103,0.945
1727343884212,2024-09-26T12.44.44.212,41.120,-0.073,0.121,0.938
1727343884232,2024-09-26T12.44.44.232,41.140,-0.126,0.142,0.857
1727343884252,2024-09-26T12.44.44.252,41.160,-0.072,0.136,0.794
1727343884272,2024-09-26T12.44.44.272,41.180,0.182,0.138,0.766
1727343884292,2024-09-26T12.44.44.292,41.200,0.508,0.173,0.758
1727343884312,2024-09-26T12.44.44.312,41.220,0.367,0.298,0.804
1727343884332,2024-09-26T12.44.44.332,41.240,0.308,0.314,0.594
1727343884352,2024-09-26T12.44.44.352,41.260,0.613,0.143,0.309
1727343884372,2024-09-26T12.44.44.372,41.280,1.000,-0.013,0.312
1727343884392,2024-09-26T12.44.44.392,41.300,1.074,-0.032,0.400
1727343884412,2024-09-26T12.44.44.412,41.320,1.232,-0.118,0.473
1727343884432,2024-09-26T12.44.44.432,41.340,1.390,-0.070,0.403
1727343884452,2024-09-26T12.44.44.452,41.360,1.352,0.034,0.156
1727343884472,2024-09-26T12.44.44.472,41.380,1.059,-0.104,0.037
1727343884492,2024-09-26T12.44.44.492,41.400,0.976,-0.400,0.137
1727343884512,2024-09-26T12.44.44.512,41.420,1.183,-0.360,0.268
1727343884532,2024-09-26T12.44.44.532,41.440,1.200,-0.380,0.215
1727343884552,2024-09-26T12.44.44.552,41.460,0.916,-0.380,0.209
1727343884572,2024-09-26T12.44.44.572,41.480,0.704,-0.353,0.335
1727343884592,2024-09-26T12.44.44.592,41.500,0.691,-0.392,0.442
1727343884612,2024-09-26T12.44.44.612,41.520,0.551,-0.447,0.431
1727343884632,2024-09-26T12.44.44.632,41.540,0.270,-0.455,0.456
1727343884652,2024-09-26T12.44.44.652,41.560,-0.076,-0.431,0.627
1727343884672,2024-09-26T12.44.44.672,41.580,-0.130,-0.460,0.788
1727343884692,2024-09-26T12.44.44.692,41.600,0.152,-0.554,0.829
1727343884712,2024-09-26T12.44.44.712,41.620,0.234,-0.578,0.796
1727343884732,2024-09-26T12.44.44.732,41.640,0.066,-0.509,0.753
1727343884752,2024-09-26T12.44.44.752,41.660,0.005,-0.542,0.715
1727343884772,2024-09-26T12.44.44.772,41.680,-0.008,-0.396,0.660
1727343884792,2024-09-26T12.44.44.792,41.700,-0.284,-0.353,0.671
1727343884812,2024-09-26T12.44.44.812,41.720,-0.585,-0.190,0.830
1727343884832,2024-09-26T12.44.44.832,41.740,-0.743,-0.123,0.979
1727343884852,2024-09-26T12.44.44.852,41.760,-0.603,-0.204,1.001
