epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727342810067,2024-09-26T12.26.50.067,15.580,0.185,-0.348,0.737
1727342810087,2024-09-26T12.26.50.087,15.600,0.158,-0.406,0.760
1727342810107,2024-09-26T12.26.50.107,15.620,0.142,-0.484,0.744
1727342810127,2024-09-26T12.26.50.127,15.640,0.175,-0.686,0.791
1727342810147,2024-09-26T12.26.50.147,15.660,0.485,-0.802,0.983
1727342810167,2024-09-26T12.26.50.167,15.680,0.525,-0.854,1.048
1727342810187,2024-09-26T12.26.50.187,15.700,0.374,-0.858,0.911
1727342810207,2024-09-26T12.26.50.207,15.720,0.249,-0.811,0.762
1727342810227,2024-09-26T12.26.50.227,15.740,0.375,-0.872,0.804
1727342810247,2024-09-26T12.26.50.247,15.760,0.424,-0.952,0.884
1727342810267,2024-09-26T12.26.50.267,15.780,0.330,-0.905,0.798
1727342810287,2024-09-26T12.26.50.287,15.800,0.220,-0.918,0.720
1727342810307,2024-09-26T12.26.50.307,15.820,0.158,-0.926,0.651
1727342810327,2024-09-26T12.26.50.327,15.840,0.145,-0.927,0.638
1727342810347,2024-09-26T12.26.50.347,15.860,0.186,-0.972,0.658
1727342810367,2024-09-26T12.26.50.367,15.880,0.157,-0.950,0.597
1727342810387,2024-09-26T12.26.50.387,15.900,0.080,-0.926,0.522
1727342810407,2024-09-26T12.26.50.407,15.920,0.106,-0.973,0.509
1727342810427,2024-09-26T12.26.50.427,15.940,0.120,-0.970,0.550
1727342810447,2024-09-26T12.26.50.447,15.960,0.142,-0.979,0.565
1727342810467,2024-09-26T12.26.50.467,15.980,0.133,-1.007,0.516
1727342810487,2024-09-26T12.26.50.487,16.000,0.143,-1.003,0.511
1727342810507,2024-09-26T12.26.50.507,16.020,0.139,-0.980,0.544
1727342810527,2024-09-26T12.26.50.527,16.040,0.135,-0.973,0.521
1727342810547,2024-09-26T12.26.50.547,16.060,0.133,-0.962,0.476
1727342810567,2024-09-26T12.26.50.567,16.080,0.098,-0.975,0.482
1727342810587,2024-09-26T12.26.50.587,16.100,0.121,-0.981,0.474
1727342810607,2024-09-26T12.26.50.607,16.120,0.115,-0.959,0.442
1727342810627,2024-09-26T12.26.50.627,16.140,0.101,-0.943,0.444
1727342810647,2024-09-26T12.26.50.647,16.160,0.111,-0.972,0.464
1727342810667,2024-09-26T12.26.50.667,16.180,0.112,-0.998,0.495
1727342810687,2024-09-26T12.26.50.687,16.200,0.147,-1.016,0.507
1727342810707,2024-09-26T12.26.50.707,16.220,0.135,-0.996,0.491
1727342810727,2024-09-26T12.26.50.727,16.240,0.088,-0.955,0.478
1727342810747,2024-09-26T12.26.50.747,16.260,0.082,-0.952,0.500
1727342810767,2024-09-26T12.26.50.767,16.280,0.099,-0.960,0.498
1727342810787,2024-09-26T12.26.50.787,16.300,0.138,-0.946,0.499
1727342810807,2024-09-26T12.26.50.807,16.320,0.164,-0.967,0.531
1727342810827,2024-09-26T12.26.50.827,16.340,0.151,-0.979,0.533
1727342810847,2024-09-26T12.26.50.847,16.360,0.148,-0.970,0.500
1727342810867,2024-09-26T12.26.50.867,16.380,0.131,-0.940,0.453
1727342810887,2024-09-26T12.26.50.887,16.400,0.166,-0.913,0.469
1727342810907,2024-09-26T12.26.50.907,16.420,0.176,-0.920,0.491
1727342810927,2024-09-26T12.26.50.927,16.440,0.115,-0.880,0.486
1727342810947,2024-09-26T12.26.50.947,16.460,0.174,-0.848,0.540
1727342810967,2024-09-26T12.26.50.967,16.480,0.240,-0.877,0.634
1727342810987,2024-09-26T12.26.50.987,16.500,0.235,-0.882,0.672
1727342811007,2024-09-26T12.26.51.007,16.520,0.254,-0.894,0.718
1727342811027,2024-09-26T12.26.51.027,16.540,0.245,-0.920,0.787
1727342811047,2024-09-26T12.26.51.047,16.560,0.193,-0.887,0.807
1727342811067,2024-09-26T12.26.51.067,16.580,0.237,-0.857,0.827
1727342811087,2024-09-26T12.26.51.087,16.600,0.278,-0.822,0.853
1727342811107,2024-09-26T12.26.51.107,16.620,0.264,-0.771,0.882
1727342811127,2024-09-26T12.26.51.127,16.640,0.224,-0.731,0.872
1727342811147,2024-09-26T12.26.51.147,16.660,0.258,-0.695,0.880
1727342811167,2024-09-26T12.26.51.167,16.680,0.312,-0.663,0.915
1727342811187,2024-09-26T12.26.51.187,16.700,0.257,-0.616,0.875
1727342811207,2024-09-26T12.26.51.207,16.720,0.231,-0.510,0.852
1727342811227,2024-09-26T12.26.51.227,16.740,0.234,-0.427,0.832
1727342811247,2024-09-26T12.26.51.247,16.760,0.242,-0.348,0.805
1727342811267,2024-09-26T12.26.51.267,16.780,0.285,-0.310,0.777
1727342811287,2024-09-26T12.26.51.287,16.800,0.148,-0.224,0.697
1727342811307,2024-09-26T12.26.51.307,16.820,0.038,-0.102,0.642
1727342811327,2024-09-26T12.26.51.327,16.840,0.159,-0.089,0.718
1727342811347,2024-09-26T12.26.51.347,16.860,0.207,-0.116,0.762
1727342811367,2024-09-26T12.26.51.367,16.880,0.154,-0.072,0.760
1727342811387,2024-09-26T12.26.51.387,16.900,0.117,-0.032,0.724
1727342811407,2024-09-26T12.26.51.407,16.920,0.068,0.002,0.697
1727342811427,2024-09-26T12.26.51.427,16.940,0.213,0.013,0.836
1727342811447,2024-09-26T12.26.51.447,16.960,0.253,-0.055,0.948
1727342811467,2024-09-26T12.26.51.467,16.980,0.135,0.009,0.848
1727342811487,2024-09-26T12.26.51.487,17.000,0.028,0.139,0.731
1727342811507,2024-09-26T12.26.51.507,17.020,0.097,0.127,0.810
1727342811527,2024-09-26T12.26.51.527,17.040,0.231,0.081,0.915
1727342811547,2024-09-26T12.26.51.547,17.060,0.118,0.159,0.878
1727342811567,2024-09-26T12.26.51.567,17.080,0.042,0.236,0.793
1727342811587,2024-09-26T12.26.51.587,17.100,0.043,0.221,0.782
1727342811607,2024-09-26T12.26.51.607,17.120,0.112,0.198,0.851
1727342811627,2024-09-26T12.26.51.627,17.140,0.068,0.212,0.907
1727342811647,2024-09-26T12.26.51.647,17.160,0.077,0.230,0.892
1727342811667,2024-09-26T12.26.51.667,17.180,0.053,0.240,0.854
1727342811687,2024-09-26T12.26.51.687,17.200,0.049,0.222,0.827
1727342811707,2024-09-26T12.26.51.707,17.220,0.137,0.216,0.891
1727342811727,2024-09-26T12.26.51.727,17.240,0.136,0.164,1.001
1727342811747,2024-09-26T12.26.51.747,17.260,0.145,0.161,0.993
1727342811767,2024-09-26T12.26.51.767,17.280,0.067,0.186,0.899
1727342811787,2024-09-26T12.26.51.787,17.300,0.108,0.190,0.874
1727342811807,2024-09-26T12.26.51.807,17.320,0.221,0.172,0.982
1727342811827,2024-09-26T12.26.51.827,17.340,0.199,0.162,1.010
1727342811847,2024-09-26T12.26.51.847,17.360,0.124,0.197,0.945
1727342811867,2024-09-26T12.26.51.867,17.380,0.084,0.203,0.911
1727342811887,2024-09-26T12.26.51.887,17.400,0.156,0.179,0.958
1727342811907,2024-09-26T12.26.51.907,17.420,0.201,0.181,1.052
1727342811927,2024-09-26T12.26.51.927,17.440,0.175,0.203,1.042
1727342811947,2024-09-26T12.26.51.947,17.460,0.121,0.218,0.962
1727342811967,2024-09-26T12.26.51.967,17.480,0.112,0.199,0.949
1727342811987,2024-09-26T12.26.51.987,17.500,0.165,0.202,0.988
1727342812007,2024-09-26T12.26.52.007,17.520,0.168,0.220,1.023
1727342812027,2024-09-26T12.26.52.027,17.540,0.168,0.230,0.943
1727342812047,2024-09-26T12.26.52.047,17.560,0.115,0.253,0.856
1727342812067,2024-09-26T12.26.52.067,17.580,0.104,0.266,0.806
1727342812087,2024-09-26T12.26.52.087,17.600,0.118,0.269,0.798
1727342812107,2024-09-26T12.26.52.107,17.620,0.081,0.284,0.733
1727342812127,2024-09-26T12.26.52.127,17.640,0.060,0.293,0.651
1727342812147,2024-09-26T12.26.52.147,17.660,0.028,0.266,0.598
1727342812167,2024-09-26T12.26.52.167,17.680,-0.016,0.253,0.537
1727342812187,2024-09-26T12.26.52.187,17.700,-0.026,0.248,0.526
1727342812207,2024-09-26T12.26.52.207,17.720,0.033,0.187,0.568
1727342812227,2024-09-26T12.26.52.227,17.740,0.048,0.117,0.567
1727342812247,2024-09-26T12.26.52.247,17.760,0.042,0.060,0.577
1727342812267,2024-09-26T12.26.52.267,17.780,0.102,0.002,0.592
1727342812287,2024-09-26T12.26.52.287,17.800,0.190,-0.053,0.690
1727342812307,2024-09-26T12.26.52.307,17.820,0.222,-0.124,0.836
1727342812327,2024-09-26T12.26.52.327,17.840,0.299,-0.265,0.933
1727342812347,2024-09-26T12.26.52.347,17.860,0.234,-0.341,0.838
1727342812367,2024-09-26T12.26.52.367,17.880,0.229,-0.324,0.780
1727342812387,2024-09-26T12.26.52.387,17.900,0.344,-0.349,0.911
1727342812407,2024-09-26T12.26.52.407,17.920,0.326,-0.448,1.013
1727342812427,2024-09-26T12.26.52.427,17.940,0.301,-0.517,0.957
1727342812447,2024-09-26T12.26.52.447,17.960,0.236,-0.588,0.879
1727342812467,2024-09-26T12.26.52.467,17.980,0.377,-0.610,0.940
1727342812487,2024-09-26T12.26.52.487,18.000,0.438,-0.647,1.021
1727342812507,2024-09-26T12.26.52.507,18.020,0.308,-0.629,0.913
1727342812527,2024-09-26T12.26.52.527,18.040,0.178,-0.581,0.766
1727342812547,2024-09-26T12.26.52.547,18.060,0.116,-0.670,0.757
1727342812567,2024-09-26T12.26.52.567,18.080,0.283,-0.766,0.825
1727342812587,2024-09-26T12.26.52.587,18.100,0.263,-0.815,0.825
1727342812607,2024-09-26T12.26.52.607,18.120,0.280,-0.832,0.825
1727342812627,2024-09-26T12.26.52.627,18.140,0.265,-0.900,0.796
1727342812647,2024-09-26T12.26.52.647,18.160,0.250,-0.856,0.741
1727342812667,2024-09-26T12.26.52.667,18.180,0.221,-0.805,0.720
1727342812687,2024-09-26T12.26.52.687,18.200,0.151,-0.749,0.692
1727342812707,2024-09-26T12.26.52.707,18.220,0.083,-0.755,0.670
1727342812727,2024-09-26T12.26.52.727,18.240,0.196,-0.843,0.727
1727342812747,2024-09-26T12.26.52.747,18.260,0.245,-0.901,0.741
1727342812767,2024-09-26T12.26.52.767,18.280,0.213,-0.880,0.732
1727342812787,2024-09-26T12.26.52.787,18.300,0.191,-0.906,0.745
1727342812807,2024-09-26T12.26.52.807,18.320,0.228,-0.941,0.756
1727342812827,2024-09-26T12.26.52.827,18.340,0.241,-0.917,0.739
1727342812847,2024-09-26T12.26.52.847,18.360,0.189,-0.864,0.681
1727342812867,2024-09-26T12.26.52.867,18.380,0.185,-0.840,0.656
1727342812887,2024-09-26T12.26.52.887,18.400,0.209,-0.864,0.671
1727342812907,2024-09-26T12.26.52.907,18.420,0.208,-0.861,0.624
1727342812927,2024-09-26T12.26.52.927,18.440,0.162,-0.826,0.539
1727342812947,2024-09-26T12.26.52.947,18.460,0.179,-0.831,0.535
1727342812967,2024-09-26T12.26.52.967,18.480,0.216,-0.871,0.564
1727342812987,2024-09-26T12.26.52.987,18.500,0.195,-0.865,0.533
1727342813007,2024-09-26T12.26.53.007,18.520,0.144,-0.840,0.472
1727342813027,2024-09-26T12.26.53.027,18.540,0.142,-0.849,0.502
1727342813047,2024-09-26T12.26.53.047,18.560,0.223,-0.915,0.609
1727342813067,2024-09-26T12.26.53.067,18.580,0.214,-0.921,0.645
1727342813087,2024-09-26T12.26.53.087,18.600,0.188,-0.908,0.656
1727342813107,2024-09-26T12.26.53.107,18.620,0.181,-0.921,0.708
1727342813127,2024-09-26T12.26.53.127,18.640,0.222,-0.959,0.792
1727342813147,2024-09-26T12.26.53.147,18.660,0.225,-0.959,0.829
1727342813167,2024-09-26T12.26.53.167,18.680,0.213,-0.909,0.845
1727342813187,2024-09-26T12.26.53.187,18.700,0.216,-0.888,0.866
1727342813207,2024-09-26T12.26.53.207,18.720,0.246,-0.884,0.893
1727342813227,2024-09-26T12.26.53.227,18.740,0.274,-0.866,0.906
1727342813247,2024-09-26T12.26.53.247,18.760,0.238,-0.846,0.896
1727342813267,2024-09-26T12.26.53.267,18.780,0.239,-0.807,0.911
1727342813287,2024-09-26T12.26.53.287,18.800,0.277,-0.794,0.925
1727342813307,2024-09-26T12.26.53.307,18.820,0.300,-0.768,0.913
1727342813327,2024-09-26T12.26.53.327,18.840,0.316,-0.739,0.854
1727342813347,2024-09-26T12.26.53.347,18.860,0.348,-0.667,0.802
1727342813367,2024-09-26T12.26.53.367,18.880,0.279,-0.630,0.886
1727342813387,2024-09-26T12.26.53.387,18.900,0.249,-0.626,0.892
1727342813407,2024-09-26T12.26.53.407,18.920,0.202,-0.548,0.818
1727342813427,2024-09-26T12.26.53.427,18.940,0.208,-0.455,0.797
1727342813447,2024-09-26T12.26.53.447,18.960,0.266,-0.401,0.802
1727342813467,2024-09-26T12.26.53.467,18.980,0.241,-0.361,0.822
1727342813487,2024-09-26T12.26.53.487,19.000,0.193,-0.310,0.792
1727342813507,2024-09-26T12.26.53.507,19.020,0.111,-0.210,0.697
1727342813527,2024-09-26T12.26.53.527,19.040,0.113,-0.125,0.664
1727342813547,2024-09-26T12.26.53.547,19.060,0.167,-0.076,0.657
1727342813567,2024-09-26T12.26.53.567,19.080,0.095,-0.014,0.676
1727342813587,2024-09-26T12.26.53.587,19.100,-0.005,0.025,0.639
1727342813607,2024-09-26T12.26.53.607,19.120,0.007,0.105,0.617
1727342813627,2024-09-26T12.26.53.627,19.140,0.111,0.163,0.702
1727342813647,2024-09-26T12.26.53.647,19.160,0.114,0.147,0.799
1727342813667,2024-09-26T12.26.53.667,19.180,0.010,0.190,0.728
1727342813687,2024-09-26T12.26.53.687,19.200,0.007,0.276,0.620
1727342813707,2024-09-26T12.26.53.707,19.220,0.168,0.281,0.705
1727342813727,2024-09-26T12.26.53.727,19.240,0.152,0.251,0.863
1727342813747,2024-09-26T12.26.53.747,19.260,0.056,0.241,0.855
1727342813767,2024-09-26T12.26.53.767,19.280,0.098,0.309,0.786
1727342813787,2024-09-26T12.26.53.787,19.300,0.140,0.297,0.765
1727342813807,2024-09-26T12.26.53.807,19.320,0.139,0.271,0.808
1727342813827,2024-09-26T12.26.53.827,19.340,0.092,0.286,0.883
1727342813847,2024-09-26T12.26.53.847,19.360,0.104,0.323,0.934
1727342813867,2024-09-26T12.26.53.867,19.380,0.111,0.311,0.935
1727342813887,2024-09-26T12.26.53.887,19.400,0.090,0.297,0.858
1727342813907,2024-09-26T12.26.53.907,19.420,0.104,0.325,0.806
1727342813927,2024-09-26T12.26.53.927,19.440,0.131,0.315,0.889
1727342813947,2024-09-26T12.26.53.947,19.460,0.105,0.312,0.967
1727342813967,2024-09-26T12.26.53.967,19.480,0.122,0.328,0.958
1727342813987,2024-09-26T12.26.53.987,19.500,0.126,0.294,0.911
1727342814007,2024-09-26T12.26.54.007,19.520,0.173,0.287,0.920
1727342814027,2024-09-26T12.26.54.027,19.540,0.150,0.288,0.995
1727342814047,2024-09-26T12.26.54.047,19.560,0.142,0.299,1.017
1727342814067,2024-09-26T12.26.54.067,19.580,0.139,0.323,0.947
1727342814087,2024-09-26T12.26.54.087,19.600,0.117,0.328,0.883
1727342814107,2024-09-26T12.26.54.107,19.620,0.118,0.325,0.836
1727342814127,2024-09-26T12.26.54.127,19.640,0.071,0.348,0.788
1727342814147,2024-09-26T12.26.54.147,19.660,0.056,0.347,0.769
1727342814167,2024-09-26T12.26.54.167,19.680,0.053,0.327,0.745
1727342814187,2024-09-26T12.26.54.187,19.700,0.072,0.317,0.724
1727342814207,2024-09-26T12.26.54.207,19.720,0.103,0.292,0.691
1727342814227,2024-09-26T12.26.54.227,19.740,0.111,0.292,0.669
1727342814247,2024-09-26T12.26.54.247,19.760,0.081,0.283,0.653
1727342814267,2024-09-26T12.26.54.267,19.780,0.036,0.256,0.618
1727342814287,2024-09-26T12.26.54.287,19.800,0.017,0.233,0.604
1727342814307,2024-09-26T12.26.54.307,19.820,0.050,0.206,0.601
1727342814327,2024-09-26T12.26.54.327,19.840,0.080,0.127,0.647
1727342814347,2024-09-26T12.26.54.347,19.860,0.085,0.055,0.718
1727342814367,2024-09-26T12.26.54.367,19.880,0.164,0.006,0.762
1727342814387,2024-09-26T12.26.54.387,19.900,0.216,-0.054,0.776
1727342814407,2024-09-26T12.26.54.407,19.920,0.238,-0.126,0.827
1727342814427,2024-09-26T12.26.54.427,19.940,0.216,-0.244,0.894
1727342814447,2024-09-26T12.26.54.447,19.960,0.133,-0.310,0.795
1727342814467,2024-09-26T12.26.54.467,19.980,0.289,-0.327,0.811
1727342814487,2024-09-26T12.26.54.487,20.000,0.361,-0.376,0.846
1727342814507,2024-09-26T12.26.54.507,20.020,0.301,-0.394,0.881
1727342814527,2024-09-26T12.26.54.527,20.040,0.270,-0.456,0.860
1727342814547,2024-09-26T12.26.54.547,20.060,0.049,-0.511,0.714
1727342814567,2024-09-26T12.26.54.567,20.080,0.122,-0.660,0.783
1727342814587,2024-09-26T12.26.54.587,20.100,0.246,-0.751,0.857
1727342814607,2024-09-26T12.26.54.607,20.120,0.172,-0.749,0.869
1727342814627,2024-09-26T12.26.54.627,20.140,0.138,-0.821,0.849
1727342814647,2024-09-26T12.26.54.647,20.160,0.070,-0.873,0.740
1727342814667,2024-09-26T12.26.54.667,20.180,0.147,-0.945,0.757
1727342814687,2024-09-26T12.26.54.687,20.200,0.285,-0.968,0.822
1727342814707,2024-09-26T12.26.54.707,20.220,0.203,-0.972,0.826
1727342814727,2024-09-26T12.26.54.727,20.240,0.169,-0.942,0.744
1727342814747,2024-09-26T12.26.54.747,20.260,0.071,-0.945,0.681
1727342814767,2024-09-26T12.26.54.767,20.280,0.055,-0.973,0.666
1727342814787,2024-09-26T12.26.54.787,20.300,0.139,-0.984,0.688
1727342814807,2024-09-26T12.26.54.807,20.320,0.174,-0.981,0.730
1727342814827,2024-09-26T12.26.54.827,20.340,0.158,-1.004,0.717
1727342814847,2024-09-26T12.26.54.847,20.360,0.120,-0.963,0.664
1727342814867,2024-09-26T12.26.54.867,20.380,0.167,-0.977,0.690
1727342814887,2024-09-26T12.26.54.887,20.400,0.184,-0.985,0.690
1727342814907,2024-09-26T12.26.54.907,20.420,0.178,-0.930,0.667
1727342814927,2024-09-26T12.26.54.927,20.440,0.127,-0.903,0.627
1727342814947,2024-09-26T12.26.54.947,20.460,0.111,-0.908,0.592
1727342814967,2024-09-26T12.26.54.967,20.480,0.154,-0.914,0.588
1727342814987,2024-09-26T12.26.54.987,20.500,0.143,-0.917,0.580
1727342815007,2024-09-26T12.26.55.007,20.520,0.146,-0.913,0.557
1727342815027,2024-09-26T12.26.55.027,20.540,0.123,-0.912,0.556
1727342815047,2024-09-26T12.26.55.047,20.560,0.135,-0.919,0.541
1727342815067,2024-09-26T12.26.55.067,20.580,0.148,-0.912,0.564
1727342815087,2024-09-26T12.26.55.087,20.600,0.123,-0.924,0.582
1727342815107,2024-09-26T12.26.55.107,20.620,0.136,-0.952,0.618
1727342815127,2024-09-26T12.26.55.127,20.640,0.188,-0.971,0.667
1727342815147,2024-09-26T12.26.55.147,20.660,0.210,-0.967,0.728
1727342815167,2024-09-26T12.26.55.167,20.680,0.207,-0.973,0.747
1727342815187,2024-09-26T12.26.55.187,20.700,0.184,-0.965,0.750
1727342815207,2024-09-26T12.26.55.207,20.720,0.182,-0.937,0.789
1727342815227,2024-09-26T12.26.55.227,20.740,0.206,-0.925,0.834
1727342815247,2024-09-26T12.26.55.247,20.760,0.212,-0.885,0.852
1727342815267,2024-09-26T12.26.55.267,20.780,0.207,-0.862,0.852
1727342815287,2024-09-26T12.26.55.287,20.800,0.203,-0.841,0.828
1727342815307,2024-09-26T12.26.55.307,20.820,0.224,-0.797,0.838
1727342815327,2024-09-26T12.26.55.327,20.840,0.178,-0.761,0.858
1727342815347,2024-09-26T12.26.55.347,20.860,0.179,-0.713,0.862
1727342815367,2024-09-26T12.26.55.367,20.880,0.179,-0.684,0.838
1727342815387,2024-09-26T12.26.55.387,20.900,0.210,-0.671,0.816
1727342815407,2024-09-26T12.26.55.407,20.920,0.268,-0.590,0.798
1727342815427,2024-09-26T12.26.55.427,20.940,0.186,-0.536,0.812
1727342815447,2024-09-26T12.26.55.447,20.960,0.171,-0.486,0.824
1727342815467,2024-09-26T12.26.55.467,20.980,0.155,-0.431,0.807
1727342815487,2024-09-26T12.26.55.487,21.000,0.146,-0.398,0.751
1727342815507,2024-09-26T12.26.55.507,21.020,0.219,-0.260,0.742
1727342815527,2024-09-26T12.26.55.527,21.040,0.111,-0.194,0.735
1727342815547,2024-09-26T12.26.55.547,21.060,0.093,-0.133,0.758
1727342815567,2024-09-26T12.26.55.567,21.080,0.145,-0.114,0.746
1727342815587,2024-09-26T12.26.55.587,21.100,0.103,-0.077,0.674
1727342815607,2024-09-26T12.26.55.607,21.120,0.087,0.036,0.609
1727342815627,2024-09-26T12.26.55.627,21.140,0.108,0.080,0.679
1727342815647,2024-09-26T12.26.55.647,21.160,0.102,0.079,0.720
1727342815667,2024-09-26T12.26.55.667,21.180,0.089,0.093,0.705
1727342815687,2024-09-26T12.26.55.687,21.200,0.089,0.116,0.698
1727342815707,2024-09-26T12.26.55.707,21.220,0.125,0.124,0.717
1727342815727,2024-09-26T12.26.55.727,21.240,0.132,0.112,0.755
1727342815747,2024-09-26T12.26.55.747,21.260,0.121,0.121,0.807
1727342815767,2024-09-26T12.26.55.767,21.280,0.155,0.094,0.877
1727342815787,2024-09-26T12.26.55.787,21.300,0.116,0.085,0.890
1727342815807,2024-09-26T12.26.55.807,21.320,0.115,0.089,0.881
1727342815827,2024-09-26T12.26.55.827,21.340,0.153,0.099,0.880
1727342815847,2024-09-26T12.26.55.847,21.360,0.158,0.104,0.950
1727342815867,2024-09-26T12.26.55.867,21.380,0.129,0.101,1.019
1727342815887,2024-09-26T12.26.55.887,21.400,0.174,0.097,1.009
1727342815907,2024-09-26T12.26.55.907,21.420,0.115,0.113,0.943
1727342815927,2024-09-26T12.26.55.927,21.440,0.121,0.136,0.940
1727342815947,2024-09-26T12.26.55.947,21.460,0.172,0.092,0.988
1727342815967,2024-09-26T12.26.55.967,21.480,0.115,0.122,0.983
1727342815987,2024-09-26T12.26.55.987,21.500,0.164,0.136,1.011
1727342816007,2024-09-26T12.26.56.007,21.520,0.185,0.086,0.985
1727342816027,2024-09-26T12.26.56.027,21.540,0.149,0.108,0.950
1727342816047,2024-09-26T12.26.56.047,21.560,0.122,0.111,0.958
1727342816067,2024-09-26T12.26.56.067,21.580,0.163,0.116,0.993
1727342816087,2024-09-26T12.26.56.087,21.600,0.178,0.101,1.027
1727342816107,2024-09-26T12.26.56.107,21.620,0.182,0.110,0.991
1727342816127,2024-09-26T12.26.56.127,21.640,0.116,0.117,0.918
1727342816147,2024-09-26T12.26.56.147,21.660,0.156,0.129,0.911
1727342816167,2024-09-26T12.26.56.167,21.680,0.186,0.127,0.977
1727342816187,2024-09-26T12.26.56.187,21.700,0.182,0.111,0.982
1727342816207,2024-09-26T12.26.56.207,21.720,0.179,0.142,0.905
1727342816227,2024-09-26T12.26.56.227,21.740,0.112,0.152,0.837
1727342816247,2024-09-26T12.26.56.247,21.760,0.114,0.155,0.792
1727342816267,2024-09-26T12.26.56.267,21.780,0.132,0.150,0.804
1727342816287,2024-09-26T12.26.56.287,21.800,0.129,0.130,0.805
1727342816307,2024-09-26T12.26.56.307,21.820,0.108,0.132,0.742
1727342816327,2024-09-26T12.26.56.327,21.840,0.051,0.145,0.648
1727342816347,2024-09-26T12.26.56.347,21.860,0.065,0.164,0.617
1727342816367,2024-09-26T12.26.56.367,21.880,0.122,0.094,0.747
1727342816387,2024-09-26T12.26.56.387,21.900,0.148,-0.010,0.798
1727342816407,2024-09-26T12.26.56.407,21.920,0.083,0.013,0.681
1727342816427,2024-09-26T12.26.56.427,21.940,0.034,-0.015,0.611
1727342816447,2024-09-26T12.26.56.447,21.960,0.186,-0.063,0.671
1727342816467,2024-09-26T12.26.56.467,21.980,0.172,-0.160,0.812
1727342816487,2024-09-26T12.26.56.487,22.000,0.194,-0.221,0.807
1727342816507,2024-09-26T12.26.56.507,22.020,0.105,-0.231,0.713
1727342816527,2024-09-26T12.26.56.527,22.040,0.134,-0.286,0.684
1727342816547,2024-09-26T12.26.56.547,22.060,0.274,-0.353,0.734
1727342816567,2024-09-26T12.26.56.567,22.080,0.240,-0.499,0.796
1727342816587,2024-09-26T12.26.56.587,22.100,0.157,-0.630,0.780
1727342816607,2024-09-26T12.26.56.607,22.120,0.292,-0.731,0.813
1727342816627,2024-09-26T12.26.56.627,22.140,0.410,-0.854,0.873
1727342816647,2024-09-26T12.26.56.647,22.160,0.365,-0.846,0.853
1727342816667,2024-09-26T12.26.56.667,22.180,0.243,-0.804,0.748
1727342816687,2024-09-26T12.26.56.687,22.200,0.256,-0.850,0.714
1727342816707,2024-09-26T12.26.56.707,22.220,0.241,-0.874,0.699
1727342816727,2024-09-26T12.26.56.727,22.240,0.207,-0.885,0.654
1727342816747,2024-09-26T12.26.56.747,22.260,0.144,-0.864,0.561
1727342816767,2024-09-26T12.26.56.767,22.280,0.081,-0.919,0.507
1727342816787,2024-09-26T12.26.56.787,22.300,0.112,-1.020,0.525
1727342816807,2024-09-26T12.26.56.807,22.320,0.116,-1.064,0.574
1727342816827,2024-09-26T12.26.56.827,22.340,0.038,-1.061,0.509
1727342816847,2024-09-26T12.26.56.847,22.360,0.000,-1.066,0.454
1727342816867,2024-09-26T12.26.56.867,22.380,0.172,-1.119,0.546
1727342816887,2024-09-26T12.26.56.887,22.400,0.153,-1.154,0.620
1727342816907,2024-09-26T12.26.56.907,22.420,0.153,-1.107,0.581
1727342816927,2024-09-26T12.26.56.927,22.440,0.141,-1.073,0.517
1727342816947,2024-09-26T12.26.56.947,22.460,0.219,-1.072,0.550
1727342816967,2024-09-26T12.26.56.967,22.480,0.197,-1.051,0.563
1727342816987,2024-09-26T12.26.56.987,22.500,0.132,-1.018,0.527
1727342817007,2024-09-26T12.26.57.007,22.520,0.144,-1.012,0.464
1727342817027,2024-09-26T12.26.57.027,22.540,0.123,-0.998,0.431
1727342817047,2024-09-26T12.26.57.047,22.560,0.117,-1.001,0.416
1727342817067,2024-09-26T12.26.57.067,22.580,0.110,-1.007,0.415
1727342817087,2024-09-26T12.26.57.087,22.600,0.086,-0.997,0.394
1727342817107,2024-09-26T12.26.57.107,22.620,0.099,-1.019,0.431
1727342817127,2024-09-26T12.26.57.127,22.640,0.118,-1.036,0.467
1727342817147,2024-09-26T12.26.57.147,22.660,0.128,-1.047,0.507
1727342817167,2024-09-26T12.26.57.167,22.680,0.150,-1.075,0.549
1727342817187,2024-09-26T12.26.57.187,22.700,0.151,-1.086,0.552
1727342817207,2024-09-26T12.26.57.207,22.720,0.140,-1.079,0.566
1727342817227,2024-09-26T12.26.57.227,22.740,0.135,-1.078,0.610
1727342817247,2024-09-26T12.26.57.247,22.760,0.124,-1.079,0.617
1727342817267,2024-09-26T12.26.57.267,22.780,0.137,-1.053,0.609
1727342817287,2024-09-26T12.26.57.287,22.800,0.164,-1.014,0.633
1727342817307,2024-09-26T12.26.57.307,22.820,0.188,-0.980,0.664
1727342817327,2024-09-26T12.26.57.327,22.840,0.181,-0.968,0.682
1727342817347,2024-09-26T12.26.57.347,22.860,0.171,-0.948,0.692
1727342817367,2024-09-26T12.26.57.367,22.880,0.151,-0.938,0.681
1727342817387,2024-09-26T12.26.57.387,22.900,0.153,-0.898,0.676
1727342817407,2024-09-26T12.26.57.407,22.920,0.161,-0.857,0.720
1727342817427,2024-09-26T12.26.57.427,22.940,0.137,-0.830,0.755
1727342817447,2024-09-26T12.26.57.447,22.960,0.160,-0.780,0.761
