epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727343539260,2024-09-26T12.38.59.260,35.200,-0.487,-0.220,1.512
1727343539280,2024-09-26T12.38.59.280,35.220,-0.389,-0.223,1.554
1727343539300,2024-09-26T12.38.59.300,35.240,-0.261,-0.188,1.661
1727343539320,2024-09-26T12.38.59.320,35.260,-0.128,-0.161,1.755
1727343539340,2024-09-26T12.38.59.340,35.280,-0.027,-0.154,1.783
1727343539360,2024-09-26T12.38.59.360,35.300,0.065,-0.179,1.736
1727343539380,2024-09-26T12.38.59.380,35.320,0.145,-0.167,1.707
1727343539400,2024-09-26T12.38.59.400,35.340,0.222,-0.137,1.678
1727343539420,2024-09-26T12.38.59.420,35.360,0.250,-0.148,1.585
1727343539440,2024-09-26T12.38.59.440,35.380,0.248,-0.156,1.493
1727343539460,2024-09-26T12.38.59.460,35.400,0.269,-0.158,1.400
1727343539480,2024-09-26T12.38.59.480,35.420,0.198,-0.136,1.274
1727343539500,2024-09-26T12.38.59.500,35.440,0.173,-0.135,1.200
1727343539520,2024-09-26T12.38.59.520,35.460,0.152,-0.130,1.149
1727343539540,2024-09-26T12.38.59.540,35.480,0.155,-0.110,1.078
1727343539560,2024-09-26T12.38.59.560,35.500,0.186,-0.100,0.969
1727343539580,2024-09-26T12.38.59.580,35.520,0.212,-0.090,0.909
1727343539600,2024-09-26T12.38.59.600,35.540,0.136,-0.065,0.842
1727343539620,2024-09-26T12.38.59.620,35.560,0.118,-0.046,0.778
1727343539640,2024-09-26T12.38.59.640,35.580,0.130,-0.005,0.737
1727343539660,2024-09-26T12.38.59.660,35.600,0.173,0.030,0.699
1727343539680,2024-09-26T12.38.59.680,35.620,0.138,0.050,0.622
1727343539700,2024-09-26T12.38.59.700,35.640,0.077,0.072,0.604
1727343539720,2024-09-26T12.38.59.720,35.660,0.013,0.109,0.616
1727343539740,2024-09-26T12.38.59.740,35.680,0.028,0.135,0.613
1727343539760,2024-09-26T12.38.59.760,35.700,-0.019,0.132,0.629
1727343539780,2024-09-26T12.38.59.780,35.720,-0.149,0.103,0.578
1727343539800,2024-09-26T12.38.59.800,35.740,-0.166,0.113,0.584
1727343539820,2024-09-26T12.38.59.820,35.760,-0.102,0.138,0.620
1727343539840,2024-09-26T12.38.59.840,35.780,-0.087,0.132,0.607
1727343539860,2024-09-26T12.38.59.860,35.800,-0.144,0.153,0.606
1727343539880,2024-09-26T12.38.59.880,35.820,-0.209,0.167,0.599
1727343539900,2024-09-26T12.38.59.900,35.840,-0.214,0.149,0.591
1727343539920,2024-09-26T12.38.59.920,35.860,-0.232,0.171,0.704
1727343539940,2024-09-26T12.38.59.940,35.880,-0.305,0.202,0.813
1727343539960,2024-09-26T12.38.59.960,35.900,-0.327,0.210,0.858
1727343539980,2024-09-26T12.38.59.980,35.920,-0.287,0.227,0.966
1727343540000,2024-09-26T12.39.00.000,35.940,-0.245,0.234,1.038
1727343540020,2024-09-26T12.39.00.020,35.960,-0.194,0.247,1.062
1727343540040,2024-09-26T12.39.00.040,35.980,-0.151,0.262,1.121
1727343540060,2024-09-26T12.39.00.060,36.000,-0.181,0.263,1.131
1727343540080,2024-09-26T12.39.00.080,36.020,-0.176,0.249,1.116
1727343540100,2024-09-26T12.39.00.100,36.040,-0.108,0.230,1.099
1727343540120,2024-09-26T12.39.00.120,36.060,-0.074,0.207,1.047
1727343540140,2024-09-26T12.39.00.140,36.080,-0.029,0.198,1.044
1727343540160,2024-09-26T12.39.00.160,36.100,-0.037,0.197,1.014
1727343540180,2024-09-26T12.39.00.180,36.120,-0.048,0.200,0.967
1727343540200,2024-09-26T12.39.00.200,36.140,-0.063,0.204,0.946
1727343540220,2024-09-26T12.39.00.220,36.160,-0.077,0.204,0.920
1727343540240,2024-09-26T12.39.00.240,36.180,-0.076,0.216,0.916
1727343540260,2024-09-26T12.39.00.260,36.200,-0.049,0.232,0.951
1727343540280,2024-09-26T12.39.00.280,36.220,-0.029,0.243,0.979
1727343540300,2024-09-26T12.39.00.300,36.240,-0.000,0.249,1.027
1727343540320,2024-09-26T12.39.00.320,36.260,0.001,0.251,1.066
1727343540340,2024-09-26T12.39.00.340,36.280,0.012,0.243,1.126
1727343540360,2024-09-26T12.39.00.360,36.300,0.119,0.229,1.170
1727343540380,2024-09-26T12.39.00.380,36.320,0.202,0.208,1.176
1727343540400,2024-09-26T12.39.00.400,36.340,0.174,0.184,1.101
1727343540420,2024-09-26T12.39.00.420,36.360,0.159,0.182,0.973
1727343540440,2024-09-26T12.39.00.440,36.380,0.198,0.177,0.940
1727343540460,2024-09-26T12.39.00.460,36.400,0.153,0.177,0.876
1727343540480,2024-09-26T12.39.00.480,36.420,0.131,0.183,0.802
1727343540500,2024-09-26T12.39.00.500,36.440,0.161,0.184,0.741
1727343540520,2024-09-26T12.39.00.520,36.460,0.129,0.154,0.614
1727343540540,2024-09-26T12.39.00.540,36.480,0.065,0.118,0.442
1727343540560,2024-09-26T12.39.00.560,36.500,0.099,0.086,0.451
1727343540580,2024-09-26T12.39.00.580,36.520,0.039,0.041,0.454
1727343540600,2024-09-26T12.39.00.600,36.540,-0.200,0.041,0.337
1727343540620,2024-09-26T12.39.00.620,36.560,-0.138,0.006,0.370
1727343540640,2024-09-26T12.39.00.640,36.580,0.065,-0.051,0.491
1727343540660,2024-09-26T12.39.00.660,36.600,0.092,-0.103,0.577
1727343540680,2024-09-26T12.39.00.680,36.620,0.010,-0.112,0.641
1727343540700,2024-09-26T12.39.00.700,36.640,-0.128,-0.147,0.598
1727343540720,2024-09-26T12.39.00.720,36.660,-0.108,-0.142,0.685
1727343540740,2024-09-26T12.39.00.740,36.680,-0.055,-0.162,0.859
1727343540760,2024-09-26T12.39.00.760,36.700,-0.109,-0.201,0.875
1727343540780,2024-09-26T12.39.00.780,36.720,-0.122,-0.262,0.820
1727343540800,2024-09-26T12.39.00.800,36.740,-0.135,-0.294,0.846
1727343540820,2024-09-26T12.39.00.820,36.760,-0.179,-0.287,1.024
1727343540840,2024-09-26T12.39.00.840,36.780,-0.277,-0.297,1.147
1727343540860,2024-09-26T12.39.00.860,36.800,-0.319,-0.338,1.150
1727343540880,2024-09-26T12.39.00.880,36.820,-0.347,-0.409,1.071
1727343540900,2024-09-26T12.39.00.900,36.840,-0.378,-0.421,1.139
1727343540920,2024-09-26T12.39.00.920,36.860,-0.349,-0.400,1.223
1727343540940,2024-09-26T12.39.00.940,36.880,-0.389,-0.370,1.298
1727343540960,2024-09-26T12.39.00.960,36.900,-0.397,-0.408,1.304
1727343540980,2024-09-26T12.39.00.980,36.920,-0.375,-0.467,1.301
1727343541000,2024-09-26T12.39.01.000,36.940,-0.270,-0.425,1.473
1727343541020,2024-09-26T12.39.01.020,36.960,-0.224,-0.362,1.628
1727343541040,2024-09-26T12.39.01.040,36.980,-0.188,-0.368,1.646
1727343541060,2024-09-26T12.39.01.060,37.000,-0.193,-0.415,1.622
1727343541080,2024-09-26T12.39.01.080,37.020,-0.139,-0.442,1.635
1727343541100,2024-09-26T12.39.01.100,37.040,0.059,-0.405,1.753
1727343541120,2024-09-26T12.39.01.120,37.060,0.164,-0.375,1.782
1727343541140,2024-09-26T12.39.01.140,37.080,0.193,-0.386,1.688
1727343541160,2024-09-26T12.39.01.160,37.100,0.243,-0.391,1.566
1727343541180,2024-09-26T12.39.01.180,37.120,0.282,-0.340,1.497
1727343541200,2024-09-26T12.39.01.200,37.140,0.339,-0.326,1.417
1727343541220,2024-09-26T12.39.01.220,37.160,0.368,-0.314,1.308
1727343541240,2024-09-26T12.39.01.240,37.180,0.317,-0.291,1.202
1727343541260,2024-09-26T12.39.01.260,37.200,0.319,-0.281,1.105
1727343541280,2024-09-26T12.39.01.280,37.220,0.336,-0.256,1.043
1727343541300,2024-09-26T12.39.01.300,37.240,0.348,-0.238,0.957
1727343541320,2024-09-26T12.39.01.320,37.260,0.300,-0.192,0.910
1727343541340,2024-09-26T12.39.01.340,37.280,0.258,-0.154,0.860
1727343541360,2024-09-26T12.39.01.360,37.300,0.198,-0.123,0.812
1727343541380,2024-09-26T12.39.01.380,37.320,0.187,-0.103,0.770
1727343541400,2024-09-26T12.39.01.400,37.340,0.199,-0.078,0.747
1727343541420,2024-09-26T12.39.01.420,37.360,0.164,-0.039,0.712
1727343541440,2024-09-26T12.39.01.440,37.380,0.140,-0.006,0.687
1727343541460,2024-09-26T12.39.01.460,37.400,0.091,0.001,0.695
1727343541480,2024-09-26T12.39.01.480,37.420,0.065,0.010,0.653
1727343541500,2024-09-26T12.39.01.500,37.440,0.162,0.019,0.611
1727343541520,2024-09-26T12.39.01.520,37.460,0.142,0.058,0.662
1727343541540,2024-09-26T12.39.01.540,37.480,0.031,0.067,0.686
1727343541560,2024-09-26T12.39.01.560,37.500,-0.062,0.068,0.696
1727343541580,2024-09-26T12.39.01.580,37.520,-0.006,0.059,0.734
1727343541600,2024-09-26T12.39.01.600,37.540,-0.007,0.078,0.744
1727343541620,2024-09-26T12.39.01.620,37.560,-0.016,0.089,0.758
1727343541640,2024-09-26T12.39.01.640,37.580,-0.060,0.073,0.768
1727343541660,2024-09-26T12.39.01.660,37.600,-0.093,0.050,0.739
1727343541680,2024-09-26T12.39.01.680,37.620,-0.101,0.027,0.711
1727343541700,2024-09-26T12.39.01.700,37.640,-0.076,0.016,0.667
1727343541720,2024-09-26T12.39.01.720,37.660,-0.149,0.084,0.704
1727343541740,2024-09-26T12.39.01.740,37.680,-0.205,0.131,0.766
1727343541760,2024-09-26T12.39.01.760,37.700,-0.263,0.130,0.821
1727343541780,2024-09-26T12.39.01.780,37.720,-0.293,0.144,0.875
1727343541800,2024-09-26T12.39.01.800,37.740,-0.273,0.168,0.950
1727343541820,2024-09-26T12.39.01.820,37.760,-0.217,0.150,0.960
1727343541840,2024-09-26T12.39.01.840,37.780,-0.179,0.142,0.947
1727343541860,2024-09-26T12.39.01.860,37.800,-0.142,0.139,0.970
1727343541880,2024-09-26T12.39.01.880,37.820,-0.088,0.135,0.922
1727343541900,2024-09-26T12.39.01.900,37.840,0.001,0.167,0.909
1727343541920,2024-09-26T12.39.01.920,37.860,0.079,0.170,0.942
1727343541940,2024-09-26T12.39.01.940,37.880,0.032,0.147,0.949
1727343541960,2024-09-26T12.39.01.960,37.900,-0.060,0.117,0.918
1727343541980,2024-09-26T12.39.01.980,37.920,-0.017,0.112,0.924
1727343542000,2024-09-26T12.39.02.000,37.940,0.016,0.104,0.964
1727343542020,2024-09-26T12.39.02.020,37.960,0.002,0.074,0.994
1727343542040,2024-09-26T12.39.02.040,37.980,-0.053,0.081,1.007
1727343542060,2024-09-26T12.39.02.060,38.000,-0.114,0.118,1.021
1727343542080,2024-09-26T12.39.02.080,38.020,-0.109,0.116,1.035
1727343542100,2024-09-26T12.39.02.100,38.040,-0.023,0.094,1.069
1727343542120,2024-09-26T12.39.02.120,38.060,-0.028,0.112,1.062
1727343542140,2024-09-26T12.39.02.140,38.080,-0.041,0.121,1.072
1727343542160,2024-09-26T12.39.02.160,38.100,-0.031,0.100,1.043
1727343542180,2024-09-26T12.39.02.180,38.120,-0.006,0.122,1.019
1727343542200,2024-09-26T12.39.02.200,38.140,0.050,0.156,1.009
1727343542220,2024-09-26T12.39.02.220,38.160,0.070,0.168,1.000
1727343542240,2024-09-26T12.39.02.240,38.180,0.064,0.181,0.992
1727343542260,2024-09-26T12.39.02.260,38.200,0.070,0.190,0.992
1727343542280,2024-09-26T12.39.02.280,38.220,0.114,0.201,1.021
1727343542300,2024-09-26T12.39.02.300,38.240,0.092,0.188,1.097
1727343542320,2024-09-26T12.39.02.320,38.260,0.065,0.189,1.166
1727343542340,2024-09-26T12.39.02.340,38.280,0.054,0.212,1.227
1727343542360,2024-09-26T12.39.02.360,38.300,0.065,0.259,1.276
1727343542380,2024-09-26T12.39.02.380,38.320,0.002,0.284,1.316
1727343542400,2024-09-26T12.39.02.400,38.340,-0.002,0.304,1.338
1727343542420,2024-09-26T12.39.02.420,38.360,0.035,0.326,1.334
1727343542440,2024-09-26T12.39.02.440,38.380,0.029,0.349,1.315
1727343542460,2024-09-26T12.39.02.460,38.400,0.106,0.340,1.274
1727343542480,2024-09-26T12.39.02.480,38.420,0.210,0.315,1.194
1727343542500,2024-09-26T12.39.02.500,38.440,0.268,0.268,1.047
1727343542520,2024-09-26T12.39.02.520,38.460,0.256,0.264,0.957
1727343542540,2024-09-26T12.39.02.540,38.480,0.262,0.257,0.882
1727343542560,2024-09-26T12.39.02.560,38.500,0.291,0.208,0.801
1727343542580,2024-09-26T12.39.02.580,38.520,0.301,0.153,0.698
1727343542600,2024-09-26T12.39.02.600,38.540,0.276,0.114,0.604
1727343542620,2024-09-26T12.39.02.620,38.560,0.269,0.085,0.528
1727343542640,2024-09-26T12.39.02.640,38.580,0.163,0.065,0.476
1727343542660,2024-09-26T12.39.02.660,38.600,0.096,0.027,0.431
1727343542680,2024-09-26T12.39.02.680,38.620,0.020,0.014,0.380
1727343542700,2024-09-26T12.39.02.700,38.640,-0.049,-0.015,0.327
1727343542720,2024-09-26T12.39.02.720,38.660,-0.056,-0.043,0.348
1727343542740,2024-09-26T12.39.02.740,38.680,-0.083,-0.071,0.397
1727343542760,2024-09-26T12.39.02.760,38.700,-0.093,-0.076,0.428
1727343542780,2024-09-26T12.39.02.780,38.720,-0.116,-0.090,0.456
1727343542800,2024-09-26T12.39.02.800,38.740,-0.122,-0.108,0.528
1727343542820,2024-09-26T12.39.02.820,38.760,-0.158,-0.129,0.625
1727343542840,2024-09-26T12.39.02.840,38.780,-0.132,-0.131,0.700
1727343542860,2024-09-26T12.39.02.860,38.800,-0.138,-0.114,0.746
1727343542880,2024-09-26T12.39.02.880,38.820,-0.163,-0.127,0.793
1727343542900,2024-09-26T12.39.02.900,38.840,-0.215,-0.187,0.865
1727343542920,2024-09-26T12.39.02.920,38.860,-0.251,-0.194,0.916
1727343542940,2024-09-26T12.39.02.940,38.880,-0.231,-0.152,1.002
1727343542960,2024-09-26T12.39.02.960,38.900,-0.259,-0.152,1.106
1727343542980,2024-09-26T12.39.02.980,38.920,-0.336,-0.224,1.138
1727343543000,2024-09-26T12.39.03.000,38.940,-0.320,-0.219,1.186
1727343543020,2024-09-26T12.39.03.020,38.960,-0.234,-0.133,1.356
1727343543040,2024-09-26T12.39.03.040,38.980,-0.182,-0.130,1.497
1727343543060,2024-09-26T12.39.03.060,39.000,-0.168,-0.240,1.530
1727343543080,2024-09-26T12.39.03.080,39.020,-0.156,-0.317,1.480
1727343543100,2024-09-26T12.39.03.100,39.040,-0.010,-0.264,1.550
1727343543120,2024-09-26T12.39.03.120,39.060,0.132,-0.218,1.641
1727343543140,2024-09-26T12.39.03.140,39.080,0.224,-0.201,1.651
1727343543160,2024-09-26T12.39.03.160,39.100,0.234,-0.208,1.541
1727343543180,2024-09-26T12.39.03.180,39.120,0.352,-0.212,1.530
1727343543200,2024-09-26T12.39.03.200,39.140,0.384,-0.145,1.660
1727343543220,2024-09-26T12.39.03.220,39.160,0.428,-0.102,1.750
1727343543240,2024-09-26T12.39.03.240,39.180,0.477,-0.181,1.671
1727343543260,2024-09-26T12.39.03.260,39.200,0.547,-0.246,1.601
1727343543280,2024-09-26T12.39.03.280,39.220,0.618,-0.198,1.634
1727343543300,2024-09-26T12.39.03.300,39.240,0.612,-0.152,1.573
1727343543320,2024-09-26T12.39.03.320,39.260,0.636,-0.176,1.458
1727343543340,2024-09-26T12.39.03.340,39.280,0.605,-0.203,1.305
1727343543360,2024-09-26T12.39.03.360,39.300,0.563,-0.218,1.151
1727343543380,2024-09-26T12.39.03.380,39.320,0.597,-0.207,1.098
1727343543400,2024-09-26T12.39.03.400,39.340,0.563,-0.187,1.017
1727343543420,2024-09-26T12.39.03.420,39.360,0.472,-0.155,0.932
1727343543440,2024-09-26T12.39.03.440,39.380,0.451,-0.158,0.854
1727343543460,2024-09-26T12.39.03.460,39.400,0.423,-0.161,0.759
1727343543480,2024-09-26T12.39.03.480,39.420,0.323,-0.166,0.657
1727343543500,2024-09-26T12.39.03.500,39.440,0.253,-0.139,0.610
1727343543520,2024-09-26T12.39.03.520,39.460,0.205,-0.078,0.605
1727343543540,2024-09-26T12.39.03.540,39.480,0.164,-0.029,0.575
1727343543560,2024-09-26T12.39.03.560,39.500,0.150,-0.023,0.549
1727343543580,2024-09-26T12.39.03.580,39.520,0.133,-0.028,0.522
1727343543600,2024-09-26T12.39.03.600,39.540,0.090,0.011,0.505
1727343543620,2024-09-26T12.39.03.620,39.560,0.030,0.015,0.533
1727343543640,2024-09-26T12.39.03.640,39.580,-0.019,-0.001,0.583
1727343543660,2024-09-26T12.39.03.660,39.600,-0.135,0.016,0.553
1727343543680,2024-09-26T12.39.03.680,39.620,-0.118,0.052,0.536
1727343543700,2024-09-26T12.39.03.700,39.640,-0.133,0.064,0.516
1727343543720,2024-09-26T12.39.03.720,39.660,-0.207,0.102,0.568
1727343543740,2024-09-26T12.39.03.740,39.680,-0.221,0.125,0.617
1727343543760,2024-09-26T12.39.03.760,39.700,-0.206,0.132,0.668
1727343543780,2024-09-26T12.39.03.780,39.720,-0.160,0.148,0.744
1727343543800,2024-09-26T12.39.03.800,39.740,-0.169,0.153,0.823
1727343543820,2024-09-26T12.39.03.820,39.760,-0.219,0.158,0.946
1727343543840,2024-09-26T12.39.03.840,39.780,-0.246,0.207,1.031
1727343543860,2024-09-26T12.39.03.860,39.800,-0.197,0.225,1.075
1727343543880,2024-09-26T12.39.03.880,39.820,-0.230,0.229,1.108
1727343543900,2024-09-26T12.39.03.900,39.840,-0.219,0.240,1.147
1727343543920,2024-09-26T12.39.03.920,39.860,-0.166,0.238,1.180
1727343543940,2024-09-26T12.39.03.940,39.880,-0.110,0.209,1.185
1727343543960,2024-09-26T12.39.03.960,39.900,-0.090,0.178,1.152
1727343543980,2024-09-26T12.39.03.980,39.920,-0.118,0.195,1.095
1727343544000,2024-09-26T12.39.04.000,39.940,-0.039,0.209,1.084
1727343544020,2024-09-26T12.39.04.020,39.960,-0.024,0.186,1.035
1727343544040,2024-09-26T12.39.04.040,39.980,-0.019,0.171,0.981
1727343544060,2024-09-26T12.39.04.060,40.000,-0.014,0.176,0.948
1727343544080,2024-09-26T12.39.04.080,40.020,-0.015,0.176,0.934
1727343544100,2024-09-26T12.39.04.100,40.040,-0.021,0.162,0.936
1727343544120,2024-09-26T12.39.04.120,40.060,0.006,0.162,0.923
1727343544140,2024-09-26T12.39.04.140,40.080,0.026,0.178,0.923
1727343544160,2024-09-26T12.39.04.160,40.100,0.014,0.167,0.933
1727343544180,2024-09-26T12.39.04.180,40.120,-0.043,0.147,0.935
1727343544200,2024-09-26T12.39.04.200,40.140,-0.052,0.154,0.944
1727343544220,2024-09-26T12.39.04.220,40.160,-0.003,0.168,0.938
1727343544240,2024-09-26T12.39.04.240,40.180,0.009,0.176,0.950
1727343544260,2024-09-26T12.39.04.260,40.200,-0.018,0.180,0.955
1727343544280,2024-09-26T12.39.04.280,40.220,-0.001,0.193,0.962
1727343544300,2024-09-26T12.39.04.300,40.240,0.016,0.220,0.976
1727343544320,2024-09-26T12.39.04.320,40.260,0.025,0.250,0.998
1727343544340,2024-09-26T12.39.04.340,40.280,0.052,0.269,1.039
1727343544360,2024-09-26T12.39.04.360,40.300,0.134,0.258,1.062
1727343544380,2024-09-26T12.39.04.380,40.320,0.163,0.239,1.088
1727343544400,2024-09-26T12.39.04.400,40.340,0.172,0.210,1.073
1727343544420,2024-09-26T12.39.04.420,40.360,0.222,0.192,1.052
1727343544440,2024-09-26T12.39.04.440,40.380,0.220,0.194,1.062
1727343544460,2024-09-26T12.39.04.460,40.400,0.199,0.161,1.026
1727343544480,2024-09-26T12.39.04.480,40.420,0.169,0.120,0.972
1727343544500,2024-09-26T12.39.04.500,40.440,0.131,0.083,0.910
1727343544520,2024-09-26T12.39.04.520,40.460,0.130,0.039,0.832
1727343544540,2024-09-26T12.39.04.540,40.480,0.094,0.016,0.731
1727343544560,2024-09-26T12.39.04.560,40.500,0.075,-0.007,0.636
1727343544580,2024-09-26T12.39.04.580,40.520,0.058,-0.006,0.576
1727343544600,2024-09-26T12.39.04.600,40.540,-0.021,0.030,0.544
1727343544620,2024-09-26T12.39.04.620,40.560,-0.080,0.042,0.534
1727343544640,2024-09-26T12.39.04.640,40.580,-0.153,0.041,0.530
1727343544660,2024-09-26T12.39.04.660,40.600,-0.159,0.049,0.566
1727343544680,2024-09-26T12.39.04.680,40.620,-0.151,0.026,0.626
1727343544700,2024-09-26T12.39.04.700,40.640,-0.208,0.010,0.666
1727343544720,2024-09-26T12.39.04.720,40.660,-0.242,0.001,0.686
1727343544740,2024-09-26T12.39.04.740,40.680,-0.234,-0.022,0.710
1727343544760,2024-09-26T12.39.04.760,40.700,-0.212,-0.051,0.761
1727343544780,2024-09-26T12.39.04.780,40.720,-0.251,-0.077,0.772
1727343544800,2024-09-26T12.39.04.800,40.740,-0.313,-0.113,0.686
1727343544820,2024-09-26T12.39.04.820,40.760,0.019,-0.206,0.604
1727343544840,2024-09-26T12.39.04.840,40.780,0.219,-0.157,0.736
1727343544860,2024-09-26T12.39.04.860,40.800,-0.089,-0.072,0.968
1727343544880,2024-09-26T12.39.04.880,40.820,-0.223,-0.141,1.046
1727343544900,2024-09-26T12.39.04.900,40.840,-0.334,-0.249,1.085
1727343544920,2024-09-26T12.39.04.920,40.860,-0.190,-0.231,1.196
1727343544940,2024-09-26T12.39.04.940,40.880,0.003,-0.156,1.496
1727343544960,2024-09-26T12.39.04.960,40.900,-0.082,-0.177,1.623
1727343544980,2024-09-26T12.39.04.980,40.920,-0.170,-0.273,1.550
1727343545000,2024-09-26T12.39.05.000,40.940,-0.030,-0.294,1.500
1727343545020,2024-09-26T12.39.05.020,40.960,0.214,-0.174,1.654
1727343545040,2024-09-26T12.39.05.040,40.980,0.228,-0.118,1.751
1727343545060,2024-09-26T12.39.05.060,41.000,0.213,-0.145,1.724
1727343545080,2024-09-26T12.39.05.080,41.020,0.207,-0.157,1.641
1727343545100,2024-09-26T12.39.05.100,41.040,0.387,-0.112,1.677
1727343545120,2024-09-26T12.39.05.120,41.060,0.497,-0.076,1.773
1727343545140,2024-09-26T12.39.05.140,41.080,0.547,-0.117,1.746
1727343545160,2024-09-26T12.39.05.160,41.100,0.592,-0.165,1.643
1727343545180,2024-09-26T12.39.05.180,41.120,0.641,-0.168,1.536
1727343545200,2024-09-26T12.39.05.200,41.140,0.689,-0.174,1.441
1727343545220,2024-09-26T12.39.05.220,41.160,0.639,-0.193,1.376
1727343545240,2024-09-26T12.39.05.240,41.180,0.520,-0.195,1.263
1727343545260,2024-09-26T12.39.05.260,41.200,0.461,-0.192,1.148
1727343545280,2024-09-26T12.39.05.280,41.220,0.393,-0.191,0.995
1727343545300,2024-09-26T12.39.05.300,41.240,0.403,-0.205,0.903
1727343545320,2024-09-26T12.39.05.320,41.260,0.363,-0.230,0.892
1727343545340,2024-09-26T12.39.05.340,41.280,0.263,-0.210,0.817
1727343545360,2024-09-26T12.39.05.360,41.300,0.200,-0.175,0.682
1727343545380,2024-09-26T12.39.05.380,41.320,0.232,-0.127,0.576
1727343545400,2024-09-26T12.39.05.400,41.340,0.284,-0.111,0.506
1727343545420,2024-09-26T12.39.05.420,41.360,0.221,-0.072,0.423
1727343545440,2024-09-26T12.39.05.440,41.380,0.157,-0.014,0.372
1727343545460,2024-09-26T12.39.05.460,41.400,0.136,0.009,0.351
1727343545480,2024-09-26T12.39.05.480,41.420,0.149,0.033,0.359
1727343545500,2024-09-26T12.39.05.500,41.440,0.117,0.057,0.370
1727343545520,2024-09-26T12.39.05.520,41.460,-0.044,0.077,0.408
1727343545540,2024-09-26T12.39.05.540,41.480,-0.140,0.116,0.469
1727343545560,2024-09-26T12.39.05.560,41.500,-0.235,0.185,0.533
1727343545580,2024-09-26T12.39.05.580,41.520,-0.282,0.226,0.613
1727343545600,2024-09-26T12.39.05.600,41.540,-0.281,0.238,0.733
1727343545620,2024-09-26T12.39.05.620,41.560,-0.272,0.257,0.881
1727343545640,2024-09-26T12.39.05.640,41.580,-0.296,0.224,0.971
1727343545660,2024-09-26T12.39.05.660,41.600,-0.274,0.202,1.046
1727343545680,2024-09-26T12.39.05.680,41.620,-0.256,0.252,1.099
1727343545700,2024-09-26T12.39.05.700,41.640,-0.195,0.253,1.165
1727343545720,2024-09-26T12.39.05.720,41.660,-0.129,0.227,1.182
1727343545740,2024-09-26T12.39.05.740,41.680,-0.105,0.220,1.144
1727343545760,2024-09-26T12.39.05.760,41.700,-0.055,0.214,1.070
1727343545780,2024-09-26T12.39.05.780,41.720,0.010,0.188,1.077
1727343545800,2024-09-26T12.39.05.800,41.740,0.031,0.157,1.074
1727343545820,2024-09-26T12.39.05.820,41.760,0.012,0.158,1.017
1727343545840,2024-09-26T12.39.05.840,41.780,0.041,0.186,0.979
1727343545860,2024-09-26T12.39.05.860,41.800,0.050,0.180,0.959
1727343545880,2024-09-26T12.39.05.880,41.820,0.013,0.150,0.943
1727343545900,2024-09-26T12.39.05.900,41.840,0.029,0.137,0.958
1727343545920,2024-09-26T12.39.05.920,41.860,0.018,0.161,0.928
1727343545940,2024-09-26T12.39.05.940,41.880,0.031,0.171,0.916
1727343545960,2024-09-26T12.39.05.960,41.900,0.007,0.184,0.942
1727343545980,2024-09-26T12.39.05.980,41.920,-0.041,0.190,0.966
1727343546000,2024-09-26T12.39.06.000,41.940,-0.052,0.180,0.960
1727343546020,2024-09-26T12.39.06.020,41.960,-0.025,0.180,0.929
1727343546040,2024-09-26T12.39.06.040,41.980,-0.011,0.181,0.934
1727343546060,2024-09-26T12.39.06.060,42.000,-0.024,0.184,0.960
1727343546080,2024-09-26T12.39.06.080,42.020,-0.059,0.197,0.964
1727343546100,2024-09-26T12.39.06.100,42.040,-0.034,0.211,0.973
1727343546120,2024-09-26T12.39.06.120,42.060,0.020,0.208,0.989
1727343546140,2024-09-26T12.39.06.140,42.080,0.010,0.229,1.025
1727343546160,2024-09-26T12.39.06.160,42.100,0.056,0.252,1.085
1727343546180,2024-09-26T12.39.06.180,42.120,0.109,0.248,1.122
1727343546200,2024-09-26T12.39.06.200,42.140,0.120,0.219,1.120
1727343546220,2024-09-26T12.39.06.220,42.160,0.169,0.217,1.047
1727343546240,2024-09-26T12.39.06.240,42.180,0.248,0.214,1.014
1727343546260,2024-09-26T12.39.06.260,42.200,0.244,0.201,0.976
1727343546280,2024-09-26T12.39.06.280,42.220,0.246,0.168,0.901
1727343546300,2024-09-26T12.39.06.300,42.240,0.228,0.132,0.829
1727343546320,2024-09-26T12.39.06.320,42.260,0.203,0.135,0.751
1727343546340,2024-09-26T12.39.06.340,42.280,0.197,0.129,0.713
1727343546360,2024-09-26T12.39.06.360,42.300,0.172,0.107,0.685
1727343546380,2024-09-26T12.39.06.380,42.320,0.106,0.104,0.649
1727343546400,2024-09-26T12.39.06.400,42.340,0.061,0.107,0.618
1727343546420,2024-09-26T12.39.06.420,42.360,0.026,0.090,0.596
1727343546440,2024-09-26T12.39.06.440,42.380,-0.013,0.047,0.596
1727343546460,2024-09-26T12.39.06.460,42.400,-0.044,-0.006,0.558
1727343546480,2024-09-26T12.39.06.480,42.420,-0.056,-0.039,0.521
1727343546500,2024-09-26T12.39.06.500,42.440,-0.080,-0.039,0.526
1727343546520,2024-09-26T12.39.06.520,42.460,-0.128,-0.057,0.537
1727343546540,2024-09-26T12.39.06.540,42.480,-0.153,-0.133,0.576
1727343546560,2024-09-26T12.39.06.560,42.500,-0.145,-0.209,0.614
1727343546580,2024-09-26T12.39.06.580,42.520,-0.125,-0.228,0.643
1727343546600,2024-09-26T12.39.06.600,42.540,-0.144,-0.210,0.704
